name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,131,K,DAL,6162,129,17.01,2169,71,184,22.1,14,ppr,8,6,7848,2026-08-27,2026-09-03
Ka'imi Fairbairn,2,146,K,HOU,2531,136.9,18.01,190,93,183,18.1,8,ppr,8,6,7848,2026-08-27,2026-09-03
Jason Myers,3,148,K,SEA,2424,137.6,18.02,191,90,184,18,11,ppr,8,6,7848,2026-08-27,2026-09-03
Cameron Dicker,4,155,K,LAC,5538,145.3,19.01,287,91,189,20.7,7,ppr,8,6,7848,2026-08-27,2026-09-03
Harrison Mevis,5,160,K,LAR,6299,149.5,19.05,128,102,180,18.1,11,ppr,8,6,7848,2026-08-27,2026-09-03
Jake Bates,6,162,K,DET,6055,149.9,19.06,168,98,190,19.6,6,ppr,8,6,7848,2026-08-27,2026-09-03
Chris Boswell,7,166,K,PIT,2340,151.2,19.07,41,109,204,17.1,9,ppr,8,6,7848,2026-08-27,2026-09-03
Chase McLaughlin,8,167,K,TB,4865,152,19.08,184,102,194,19.2,10,ppr,8,6,7848,2026-08-27,2026-09-03
Cam Little,9,172,K,JAX,6188,153.5,20.02,389,109,204,16.8,7,ppr,8,6,7848,2026-08-27,2026-09-03
Tyler Loop,10,182,K,BAL,6587,156.7,20.05,125,116,210,17.3,13,ppr,8,6,7848,2026-08-27,2026-09-03
Harrison Butker,11,198,K,KC,2514,160.2,20.08,251,109,210,19.7,5,ppr,8,6,7848,2026-08-27,2026-09-03
Will Reichard,12,201,K,MIN,6296,160.8,21.01,122,117,194,16.6,6,ppr,8,6,7848,2026-08-27,2026-09-03
Blake Grupe,13,203,K,NYJ,6046,161,21.01,34,99,199,23.6,13,ppr,8,6,7848,2026-08-27,2026-09-03
Wil Lutz,14,208,K,DEN,2522,161.9,21.02,170,133,210,15.8,10,ppr,8,6,7848,2026-08-27,2026-09-03
Andy Borregales,15,222,K,NE,6585,164.3,21.04,24,124,202,20,11,ppr,8,6,7848,2026-08-27,2026-09-03
Tyler Bass,16,223,K,BUF,5036,164.4,21.04,28,104,210,24.3,7,ppr,8,6,7848,2026-08-27,2026-09-03
Trey Smack,17,225,K,GB,6835,164.8,21.05,62,114,207,19.6,11,ppr,8,6,7848,2026-08-27,2026-09-03
Eddy Piñeiro,18,233,K,SF,3097,166.1,21.06,97,119,210,17.8,8,ppr,8,6,7848,2026-08-27,2026-09-03
Evan McPherson,19,234,K,CIN,5669,166.6,21.07,79,107,210,22.7,6,ppr,8,6,7848,2026-08-27,2026-09-03
Cairo Santos,20,240,K,CHI,2335,171.2,22.03,46,118,207,20.2,10,ppr,8,6,7848,2026-08-27,2026-09-03
Joey Slye,21,245,K,TEN,4868,172.7,22.05,6,148,180,12.5,9,ppr,8,6,7848,2026-08-27,2026-09-03
Jake Elliott,22,248,K,PHI,2529,173.8,22.06,12,135,210,24.1,10,ppr,8,6,7848,2026-08-27,2026-09-03
