name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,3,1.22,0.51,17298
Drake Maye,2,QB,NE,QB2,1,1,5,2.26,0.94,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,12,4.87,2.77,22902
Lamar Jackson,4,QB,BAL,QB4,1,2,27,6.17,5.12,17233
Ja'Marr Chase,5,WR,CIN,WR1,1,3,8,6.35,1.88,19788
Jaxon Smith-Njigba,6,WR,SEA,WR2,2,2,14,8.61,2.48,23070
Joe Burrow,7,QB,CIN,QB5,2,3,25,9.13,6.19,19196
Caleb Williams,8,QB,CHI,QB6,2,4,42,9.52,7.67,23084
Bijan Robinson,9,RB,ATL,RB1,2,4,19,11.09,4.99,23133
Puka Nacua,10,WR,LAR,WR3,2,6,20,11.09,4.14,23180
Jahmyr Gibbs,11,RB,DET,RB2,2,5,19,12.74,4.95,22968
Justin Herbert,12,QB,LAC,QB7,3,6,31,13.22,7.47,18635
Patrick Mahomes II,13,QB,KC,QB8,3,5,26,14.52,6.11,16413
Amon-Ra St. Brown,14,WR,DET,WR4,3,7,26,16.09,5.06,19799
Jalen Hurts,15,QB,PHI,QB9,3,5,29,16.17,6.81,19275
Justin Jefferson,16,WR,MIN,WR5,3,10,22,17.22,4.06,19236
Trevor Lawrence,17,QB,JAC,QB10,3,11,43,18.78,8.49,19780
CeeDee Lamb,18,WR,DAL,WR6,3,14,32,20.00,4.69,19202
Ashton Jeanty,19,RB,LV,RB3,3,12,27,20.17,4.33,25989
Malik Nabers,20,WR,NYG,WR7,3,10,37,20.78,6.90,25409
Drake London,21,WR,ATL,WR8,4,13,29,24.17,4.71,23163
Jaxson Dart,22,QB,NYG,QB11,4,13,51,24.35,9.77,23160
Bo Nix,23,QB,DEN,QB12,4,13,49,24.35,10.15,22910
Brock Purdy,24,QB,SF,QB13,4,14,53,24.43,11.64,19797
Jeremiyah Love,25,RB,ARI,RB4,4,13,32,24.65,4.71,25403
De'Von Achane,26,RB,MIA,RB5,4,17,36,26.96,4.77,23136
Brock Bowers,27,TE,LV,TE1,4,11,43,28.04,9.71,22955
Omarion Hampton,28,RB,LAC,RB6,4,18,38,28.74,5.73,25395
Tetairoa McMillan,29,WR,CAR,WR9,4,23,39,30.43,3.60,25417
Dak Prescott,30,QB,DAL,QB14,4,15,56,31.39,12.35,15600
James Cook III,31,RB,BUF,RB7,4,21,43,31.74,4.91,22958
Nico Collins,32,WR,HOU,WR10,4,18,41,32.57,5.62,20130
Jordan Love,33,QB,GB,QB15,4,17,67,33.22,14.19,19246
Jonathan Taylor,34,RB,IND,RB8,5,16,49,33.57,7.31,19217
George Pickens,35,WR,DAL,WR11,5,20,47,34.30,6.05,22963
Emeka Egbuka,36,WR,TB,WR12,5,27,51,34.96,5.25,23062
Trey McBride,37,TE,ARI,TE2,5,16,58,37.13,9.97,22936
Chris Olave,38,WR,NO,WR13,5,24,51,39.26,5.13,20111
Kenneth Walker III,39,RB,KC,RB9,5,29,63,41.48,7.57,23021
Carnell Tate,40,WR,TEN,WR14,5,25,77,42.13,10.15,26009
Garrett Wilson,41,WR,NYJ,WR15,5,26,58,42.74,7.13,23072
Ladd McConkey,42,WR,LAC,WR16,5,33,59,44.57,6.25,26122
Zay Flowers,43,WR,BAL,WR17,5,32,61,46.30,7.17,22916
DeVonta Smith,44,WR,PHI,WR18,5,35,57,46.30,6.44,19222
Luther Burden III,45,WR,CHI,WR19,5,36,61,46.57,6.07,27016
A.J. Brown,46,WR,NE,WR20,5,33,65,46.83,8.74,18218
Breece Hall,47,RB,NYJ,RB10,5,30,65,47.61,9.32,22982
Jared Goff,48,QB,DET,QB16,6,25,87,48.87,21.15,15501
Colston Loveland,49,TE,CHI,TE3,6,22,61,49.70,12.31,26006
Jordyn Tyson,50,WR,NO,WR21,6,32,82,51.00,10.60,26035
Chase Brown,51,RB,CIN,RB11,6,37,65,51.83,6.99,25324
Fernando Mendoza,52,QB,LV,QB17,6,25,93,54.96,14.64,28013
Tee Higgins,53,WR,CIN,WR22,6,42,77,55.13,8.60,19211
Rashee Rice,54,WR,KC,WR23,6,33,90,55.39,14.04,23113
Makai Lemon,55,WR,PHI,WR24,6,47,82,56.22,8.11,25420
Jaylen Waddle,56,WR,DEN,WR25,6,41,71,56.87,7.70,19790
Tyler Warren,57,TE,IND,TE4,6,39,70,57.91,7.08,26434
Baker Mayfield,58,QB,TB,QB18,6,24,82,58.26,12.86,17237
Rome Odunze,59,WR,CHI,WR26,6,46,80,58.91,7.68,25411
TreVeyon Henderson,60,RB,NE,RB12,6,44,85,62.57,9.83,23065
Cam Ward,61,QB,TEN,QB19,6,37,87,63.04,11.97,24755
Saquon Barkley,62,RB,PHI,RB13,6,39,77,63.13,10.17,17240
C.J. Stroud,63,QB,HOU,QB20,6,31,104,63.26,18.40,23071
Christian McCaffrey,64,RB,SF,RB14,6,40,79,64.96,11.18,16393
Tucker Kraft,65,TE,GB,TE5,6,52,88,65.39,7.56,25298
Quinshon Judkins,66,RB,CLE,RB15,7,44,93,66.57,11.31,25391
Marvin Harrison Jr.,67,WR,ARI,WR27,7,49,90,66.70,9.86,23064
Tyler Shough,68,QB,NO,QB21,7,50,92,66.70,12.52,23096
Jameson Williams,69,WR,DET,WR28,7,49,88,66.78,8.51,23677
Harold Fannin Jr.,70,TE,CLE,TE6,7,60,86,69.00,6.36,27050
Kyren Williams,71,RB,LAR,RB16,7,61,84,70.87,5.93,23059
Kyler Murray,72,QB,MIN,QB22,7,41,103,72.91,15.81,18600
Brian Thomas Jr.,73,WR,JAC,WR29,7,54,91,73.26,9.46,23000
Sam LaPorta,74,TE,DET,TE7,7,65,91,74.00,6.61,22978
Travis Etienne Jr.,75,RB,NO,RB17,7,58,84,74.78,5.67,19231
Christian Watson,76,WR,GB,WR30,7,52,108,76.61,13.93,23886
Kyle Pitts Sr.,77,TE,ATL,TE8,7,65,102,76.70,9.58,20164
Cam Skattebo,78,RB,NYG,RB18,7,59,96,78.78,7.55,27166
Bucky Irving,79,RB,TB,RB19,7,50,101,79.83,13.10,25981
Javonte Williams,80,RB,DAL,RB20,7,62,100,79.83,9.19,22739
Jadarian Price,81,RB,SEA,RB21,7,63,94,79.91,8.86,27329
Sam Darnold,82,QB,SEA,QB23,7,52,94,80.00,11.65,17236
KC Concepcion,83,WR,CLE,WR31,7,57,119,83.26,11.54,27331
Malik Willis,84,QB,MIA,QB24,7,44,118,83.39,17.65,23499
Terry McLaurin,85,WR,WAS,WR32,7,54,97,83.96,8.73,18466
Alec Pierce,86,WR,IND,WR33,7,65,111,84.22,10.30,23791
DJ Moore,87,WR,BUF,WR34,7,68,107,85.70,8.84,17265
Kenyon Sadiq,88,TE,NYJ,TE9,8,74,126,88.61,13.39,26055
Matthew Stafford,89,QB,LAR,QB25,8,50,116,89.78,13.21,9451
Derrick Henry,90,RB,BAL,RB22,8,67,104,91.96,10.70,15514
Jordan Addison,91,WR,MIN,WR35,8,78,112,93.35,9.40,23107
Daniel Jones,92,QB,IND,QB26,8,76,111,93.78,7.51,18232
Bhayshul Tuten,93,RB,JAC,RB23,8,74,111,95.00,10.55,27297
Bryce Young,94,QB,CAR,QB27,8,54,137,95.52,16.45,22900
Parker Washington,95,WR,JAC,WR36,8,66,126,96.13,13.98,23106
DK Metcalf,96,WR,PIT,WR37,8,78,110,97.04,8.11,18219
Josh Jacobs,97,RB,GB,RB24,8,66,130,97.09,15.77,18269
Eli Stowers,98,TE,PHI,TE10,8,74,131,100.13,16.99,23144
Omar Cooper Jr.,99,WR,NYJ,WR38,8,79,148,100.87,15.93,28127
Michael Wilson,100,WR,ARI,WR39,8,78,118,101.52,9.20,25333
D'Andre Swift,101,RB,CHI,RB25,8,92,114,102.61,5.28,19210
Wan'Dale Robinson,102,WR,TEN,WR40,8,85,127,106.52,9.12,22985
Dalton Kincaid,103,TE,BUF,TE11,8,89,155,108.65,16.36,25247
David Montgomery,104,RB,HOU,RB26,8,87,129,108.87,9.21,18239
Oronde Gadsden II,105,TE,LAC,TE12,8,82,158,109.65,21.59,25997
Jayden Higgins,106,WR,HOU,WR41,8,96,140,109.78,10.14,27077
Davante Adams,107,WR,LAR,WR42,8,79,130,109.91,13.37,12123
Denzel Boston,108,WR,CLE,WR43,8,60,137,110.04,16.35,27339
Josh Downs,109,WR,IND,WR44,8,87,133,110.13,10.67,24706
Isaiah Likely,110,TE,NYG,TE13,8,82,158,110.96,18.81,23781
Mike Evans,111,WR,SF,WR45,8,92,125,111.87,7.93,12119
Courtland Sutton,112,WR,DEN,WR46,8,91,131,112.39,8.20,17253
Michael Pittman Jr.,113,WR,PIT,WR47,8,94,128,112.52,8.16,19278
Xavier Worthy,114,WR,KC,WR48,9,86,149,116.52,12.25,23019
Quentin Johnston,115,WR,LAC,WR49,9,96,132,117.83,9.99,23123
George Kittle,116,TE,SF,TE14,9,89,140,118.09,13.87,16499
Ty Simpson,117,QB,LAR,QB28,9,91,137,105.27,12.30,25368
Jayden Reed,118,WR,GB,WR50,9,97,136,118.87,9.17,23020
Matthew Golden,119,WR,GB,WR51,9,84,136,119.48,11.08,26024
RJ Harvey,120,RB,DEN,RB27,9,98,150,120.91,13.32,27142
Jakobi Meyers,121,WR,JAC,WR52,9,106,149,121.39,10.38,18598
Jaylen Warren,122,RB,PIT,RB28,9,99,142,122.70,12.20,24209
Jake Ferguson,123,TE,DAL,TE15,9,98,141,123.39,10.52,22718
Chris Godwin Jr.,124,WR,TB,WR53,9,105,141,124.43,8.66,16406
Brenton Strange,125,TE,JAC,TE16,9,89,143,125.83,11.08,25345
Ricky Pearsall,126,WR,SF,WR54,9,85,207,126.17,26.37,26214
Kyle Monangai,127,RB,CHI,RB29,9,107,156,128.61,13.97,27131
Blake Corum,128,RB,LAR,RB30,9,101,151,130.22,14.04,23013
Zach Charbonnet,129,RB,SEA,RB31,9,99,166,133.43,17.83,23152
Romeo Doubs,130,WR,NE,WR55,9,109,177,133.57,16.74,23794
Antonio Williams,131,WR,WAS,WR56,9,119,155,133.87,9.20,25418
Jalen Coker,132,WR,CAR,WR57,9,113,173,136.61,12.18,26403
Jonathon Brooks,133,RB,CAR,RB32,9,102,172,136.91,20.05,26148
Travis Hunter,134,WR,JAC,WR58,9,101,175,136.96,17.51,26034
Khalil Shakir,135,WR,BUF,WR59,9,123,166,137.83,9.55,23748
Rhamondre Stevenson,136,RB,NE,RB33,9,108,160,138.00,14.49,22726
Chuba Hubbard,137,RB,CAR,RB34,9,112,167,138.83,16.39,19792
Chig Okonkwo,138,TE,WAS,TE17,9,95,189,141.74,20.22,23982
Rico Dowdle,139,RB,PIT,RB35,9,115,160,144.43,9.96,19647
Mark Andrews,140,TE,BAL,TE18,9,129,180,144.78,14.49,17269
Michael Penix Jr.,141,QB,ATL,QB29,9,98,139,120.81,13.81,22973
Tony Pollard,142,RB,TEN,RB36,9,122,170,149.43,12.57,18705
Jonah Coleman,143,RB,DEN,RB37,9,113,208,151.74,22.85,27320
Dallas Goedert,144,TE,PHI,TE19,9,124,202,151.87,20.62,17270
Tre' Harris,145,WR,LAC,WR60,10,123,199,153.30,20.48,26215
De'Zhaun Stribling,146,WR,SF,WR61,10,117,238,153.70,26.14,28138
Kenny Gainwell,147,RB,TB,RB38,10,126,183,154.52,13.33,23310
AJ Barner,148,TE,SEA,TE20,10,127,194,157.61,20.95,26335
Jalen McMillan,149,WR,TB,WR62,10,131,257,158.87,29.59,23179
