name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.6,1.02,1689,1,4,0.7,6,ppr,8,6,7288,2026-08-15,2026-08-22
Bijan Robinson,2,2,RB,ATL,5670,1.9,1.02,1157,1,6,0.8,11,ppr,8,6,7288,2026-08-15,2026-08-22
Puka Nacua,3,3,WR,LAR,5714,3.1,1.03,258,1,6,0.9,11,ppr,8,6,7288,2026-08-15,2026-08-22
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,1856,1,8,1,6,ppr,8,6,7288,2026-08-15,2026-08-22
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.4,1.05,965,2,9,1,11,ppr,8,6,7288,2026-08-15,2026-08-22
Amon-Ra St. Brown,6,6,WR,DET,5182,6.3,1.06,1064,2,12,1.3,6,ppr,8,6,7288,2026-08-15,2026-08-22
Christian McCaffrey,7,7,RB,SF,2434,6.5,1.07,1447,2,13,1.6,8,ppr,8,6,7288,2026-08-15,2026-08-22
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,1633,2,14,1.7,13,ppr,8,6,7288,2026-08-15,2026-08-22
Drake London,9,9,WR,ATL,5574,9.9,2.02,283,7,15,1.5,11,ppr,8,6,7288,2026-08-15,2026-08-22
De'Von Achane,10,10,RB,MIA,5683,10.3,2.02,779,5,18,1.9,6,ppr,8,6,7288,2026-08-15,2026-08-22
CeeDee Lamb,11,11,WR,DAL,4869,10.5,2.02,1154,5,19,2,14,ppr,8,6,7288,2026-08-15,2026-08-22
Justin Jefferson,12,12,WR,MIN,4876,11.7,2.04,1202,5,19,2.3,6,ppr,8,6,7288,2026-08-15,2026-08-22
James Cook III,13,13,RB,BUF,5652,12.6,2.05,2508,5,22,2.8,7,ppr,8,6,7288,2026-08-15,2026-08-22
Chase Brown,14,14,RB,CIN,5706,13.5,2.05,1620,6,22,2.7,6,ppr,8,6,7288,2026-08-15,2026-08-22
Rashee Rice,15,15,WR,KC,5696,14.8,2.07,267,9,22,2.2,5,ppr,8,6,7288,2026-08-15,2026-08-22
Ashton Jeanty,16,16,RB,LV,6500,15.2,2.07,1380,7,23,3,13,ppr,8,6,7288,2026-08-15,2026-08-22
Derrick Henry,17,17,RB,BAL,2350,17.7,3.02,972,11,25,2.6,13,ppr,8,6,7288,2026-08-15,2026-08-22
A.J. Brown,18,18,WR,NE,3247,18.1,3.02,1291,9,29,3.3,11,ppr,8,6,7288,2026-08-15,2026-08-22
George Pickens,19,19,WR,DAL,5576,19.7,3.04,621,12,29,2.7,14,ppr,8,6,7288,2026-08-15,2026-08-22
Saquon Barkley,20,20,RB,PHI,2860,19.8,3.04,2391,10,33,3.4,10,ppr,8,6,7288,2026-08-15,2026-08-22
