name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,135,K,DAL,6162,129.6,17.02,1750,70,185,22.7,14,ppr,8,6,6885,2026-08-12,2026-08-19
Jason Myers,2,150,K,SEA,2424,141.8,18.06,172,99,186,17.4,11,ppr,8,6,6885,2026-08-12,2026-08-19
Ka'imi Fairbairn,3,151,K,HOU,2531,141.8,18.06,98,95,179,17.8,8,ppr,8,6,6885,2026-08-12,2026-08-19
Cameron Dicker,4,158,K,LAC,5538,143.8,18.08,192,98,186,17.6,7,ppr,8,6,6885,2026-08-12,2026-08-19
Jake Elliott,5,162,K,PHI,2529,144.8,19.01,6,105,207,40.9,10,ppr,8,6,6885,2026-08-12,2026-08-19
Jake Bates,6,165,K,DET,6055,146.4,19.02,153,92,189,20.8,6,ppr,8,6,6885,2026-08-12,2026-08-19
Joey Slye,7,167,K,TEN,4868,148,19.04,10,148,148,0,9,ppr,8,6,6885,2026-08-12,2026-08-19
Harrison Mevis,8,178,K,LAR,6299,152.4,19.08,89,114,191,14.9,11,ppr,8,6,6885,2026-08-12,2026-08-19
Tyler Loop,9,183,K,BAL,6587,154.3,20.02,174,113,189,15.6,13,ppr,8,6,6885,2026-08-12,2026-08-19
Cam Little,10,184,K,JAX,6188,154.4,20.02,329,109,210,17.5,7,ppr,8,6,6885,2026-08-12,2026-08-19
Chase McLaughlin,11,186,K,TB,4865,155.4,20.03,113,118,189,14.1,10,ppr,8,6,6885,2026-08-12,2026-08-19
Chris Boswell,12,191,K,PIT,2340,157.7,20.06,49,136,202,13.8,9,ppr,8,6,6885,2026-08-12,2026-08-19
Will Reichard,13,197,K,MIN,6296,158.8,20.07,88,110,203,18.7,6,ppr,8,6,6885,2026-08-12,2026-08-19
Trey Smack,14,200,K,GB,6835,159.4,20.07,14,138,177,17.2,11,ppr,8,6,6885,2026-08-12,2026-08-19
Wil Lutz,15,207,K,DEN,2522,160.5,21.01,148,115,207,17.8,10,ppr,8,6,6885,2026-08-12,2026-08-19
Harrison Butker,16,209,K,KC,2514,160.6,21.01,134,115,201,17.3,5,ppr,8,6,6885,2026-08-12,2026-08-19
Nick Folk,17,216,K,ATL,383,163.4,21.03,7,136,200,24.8,11,ppr,8,6,6885,2026-08-12,2026-08-19
Eddy Piñeiro,18,219,K,SF,3097,164.2,21.04,47,140,201,15.7,8,ppr,8,6,6885,2026-08-12,2026-08-19
Tyler Bass,19,220,K,BUF,5036,164.8,21.05,14,139,209,22.6,7,ppr,8,6,6885,2026-08-12,2026-08-19
Andy Borregales,20,223,K,NE,6585,165.5,21.05,15,124,194,18.2,11,ppr,8,6,6885,2026-08-12,2026-08-19
Cairo Santos,21,226,K,CHI,2335,165.8,21.06,38,140,202,15.5,10,ppr,8,6,6885,2026-08-12,2026-08-19
Blake Grupe,22,235,K,IND,6046,168.1,21.08,43,141,210,17.4,13,ppr,8,6,6885,2026-08-12,2026-08-19
Evan McPherson,23,242,K,CIN,5669,169.8,22.02,100,136,210,15.6,6,ppr,8,6,6885,2026-08-12,2026-08-19
Dominic Zvada,24,266,K,NYG,6936,192.4,24.08,5,167,201,14.4,8,ppr,8,6,6885,2026-08-12,2026-08-19
