name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.03,0.16,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,8,2.77,1.19,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.26,1.24,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.62,2.24,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.73,3.85,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,18,7.14,3.53,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.65,2.42,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.82,2.69,23180
Caleb Williams,9,QB,CHI,QB7,2,3,26,11.05,4.94,23084
Justin Herbert,10,QB,LAC,QB8,2,4,32,11.23,5.74,18635
Bijan Robinson,11,RB,ATL,RB1,2,4,37,11.41,3.57,23133
Jahmyr Gibbs,12,RB,DET,RB2,2,5,22,11.76,2.50,22968
Jaxon Smith-Njigba,13,WR,SEA,WR3,2,6,20,12.17,2.05,23070
Dak Prescott,14,QB,DAL,QB9,3,7,30,14.77,5.47,15600
Trevor Lawrence,15,QB,JAC,QB10,3,7,31,15.04,5.65,19780
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,41,15.18,4.14,19799
Christian McCaffrey,17,RB,SF,RB3,3,10,45,19.65,7.78,16393
Jaxson Dart,18,QB,NYG,QB11,3,8,39,20.60,7.34,23160
Brock Purdy,19,QB,SF,QB12,3,9,38,21.00,5.18,19797
CeeDee Lamb,20,WR,DAL,WR5,3,14,44,21.03,4.52,19202
Justin Jefferson,21,WR,MIN,WR6,3,12,46,21.14,4.70,19236
Jonathan Taylor,22,RB,IND,RB4,4,14,48,24.59,8.42,19217
Bo Nix,23,QB,DEN,QB13,4,15,40,25.46,5.44,22910
Drake London,24,WR,ATL,WR7,4,20,49,25.49,5.42,23163
Patrick Mahomes II,25,QB,KC,QB14,4,8,55,27.03,7.29,16413
A.J. Brown,26,WR,NE,WR8,4,20,61,28.67,7.79,18218
Nico Collins,27,WR,HOU,WR9,4,23,51,29.35,6.04,20130
Matthew Stafford,28,QB,LAR,QB15,4,8,55,29.54,8.75,9451
Ashton Jeanty,29,RB,LV,RB5,4,15,59,30.72,8.84,25989
George Pickens,30,WR,DAL,WR10,5,21,57,33.56,6.53,22963
Trey McBride,31,TE,ARI,TE1,5,30,54,33.71,5.69,22936
Jared Goff,32,QB,DET,QB16,5,8,55,33.74,9.27,15501
James Cook III,33,RB,BUF,RB6,5,15,59,34.09,10.29,22958
De'Von Achane,34,RB,MIA,RB7,5,13,66,34.44,9.51,23136
Chase Brown,35,RB,CIN,RB8,5,22,55,36.14,7.44,25324
Chris Olave,36,WR,NO,WR11,5,23,69,36.19,9.47,20111
Rashee Rice,37,WR,KC,WR12,5,23,63,37.77,10.24,23113
Kyler Murray,38,QB,MIN,QB17,5,14,66,38.03,11.66,18600
Brock Bowers,39,TE,LV,TE2,5,26,60,38.23,4.57,22955
DeVonta Smith,40,WR,PHI,WR13,5,23,63,40.99,8.71,19222
Omarion Hampton,41,RB,LAC,RB9,5,22,67,41.44,8.02,25395
Saquon Barkley,42,RB,PHI,RB10,5,22,68,42.96,8.45,17240
Jordan Love,43,QB,GB,QB18,5,20,60,45.40,9.02,19246
Garrett Wilson,44,WR,NYJ,WR14,5,28,66,46.27,7.03,23072
Baker Mayfield,45,QB,TB,QB19,6,18,60,46.56,10.33,17237
Tetairoa McMillan,46,WR,CAR,WR15,6,28,78,46.88,9.38,25417
Kenneth Walker III,47,RB,KC,RB11,6,28,80,47.79,8.82,23021
Zay Flowers,48,WR,BAL,WR16,6,23,69,48.64,9.65,22916
Tyler Shough,49,QB,NO,QB20,6,28,66,49.09,9.94,23096
Tee Higgins,50,WR,CIN,WR17,6,35,69,49.79,8.17,19211
Ladd McConkey,51,WR,LAC,WR18,6,30,76,52.01,8.38,26122
Jeremiyah Love,52,RB,ARI,RB12,6,38,92,53.26,9.85,25403
Malik Willis,53,QB,MIA,QB21,6,21,94,55.12,13.86,23499
Colston Loveland,54,TE,CHI,TE3,6,39,106,55.28,15.64,26006
Jaylen Waddle,55,WR,DEN,WR19,6,34,76,56.08,8.64,19790
Emeka Egbuka,56,WR,TB,WR20,6,27,84,56.67,11.09,23062
Malik Nabers,57,WR,NYG,WR21,6,23,110,57.08,16.19,25409
Derrick Henry,58,RB,BAL,RB13,6,25,81,57.08,9.83,15514
Breece Hall,59,RB,NYJ,RB14,6,46,88,58.60,7.65,22982
C.J. Stroud,60,QB,HOU,QB22,6,22,83,60.90,9.53,23071
Terry McLaurin,61,WR,WAS,WR22,6,44,84,61.26,8.91,18466
Kyren Williams,62,RB,LAR,RB15,6,40,77,61.42,8.30,23059
Sam Darnold,63,QB,SEA,QB23,6,25,94,62.49,7.84,17236
Josh Jacobs,64,RB,GB,RB16,6,42,84,62.96,8.91,18269
Luther Burden III,65,WR,CHI,WR23,6,45,84,63.18,7.44,27016
Cam Ward,66,QB,TEN,QB24,7,32,94,67.24,8.42,24755
Javonte Williams,67,RB,DAL,RB17,7,48,81,67.42,7.49,22739
Travis Etienne Jr.,68,RB,NO,RB18,7,42,95,67.90,10.53,19231
Davante Adams,69,WR,LAR,WR24,7,52,90,68.94,7.46,12123
Bryce Young,70,QB,CAR,QB25,7,30,94,71.69,8.87,22900
DJ Moore,71,WR,BUF,WR25,7,35,100,72.44,12.06,17265
Mike Evans,72,WR,SF,WR26,7,53,123,72.82,13.09,12119
Tyler Warren,73,TE,IND,TE4,7,47,94,73.46,11.94,26434
Jameson Williams,74,WR,DET,WR27,7,57,110,74.23,7.86,23677
Daniel Jones,75,QB,IND,QB26,7,26,127,71.83,14.14,18232
Cam Skattebo,76,RB,NYG,RB19,7,54,99,75.60,8.82,27166
Christian Watson,77,WR,GB,WR28,7,59,123,79.09,11.14,23886
Bucky Irving,78,RB,TB,RB20,7,53,103,79.71,9.21,25981
Rome Odunze,79,WR,CHI,WR29,7,55,112,80.78,9.87,25411
Quinshon Judkins,80,RB,CLE,RB21,7,52,99,81.32,9.37,25391
TreVeyon Henderson,81,RB,NE,RB22,7,54,105,81.53,10.89,23065
