name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.8,1.02,1088,1,4,0.9,7,2qb,10,6,6435,2026-07-31,2026-08-30
Jahmyr Gibbs,2,2,RB,DET,5672,1.8,1.02,957,1,4,0.8,6,2qb,10,6,6435,2026-07-31,2026-08-30
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,544,1,6,0.7,11,2qb,10,6,6435,2026-07-31,2026-08-30
Puka Nacua,4,4,WR,LAR,5714,4.7,1.05,502,1,9,1.2,11,2qb,10,6,6435,2026-07-31,2026-08-30
Jonathan Taylor,5,5,RB,IND,4864,5.5,1.05,547,3,10,1.4,13,2qb,10,6,6435,2026-07-31,2026-08-30
Ja'Marr Chase,6,6,WR,CIN,5177,6.4,1.06,1520,1,14,2.3,6,2qb,10,6,6435,2026-07-31,2026-08-30
Drake Maye,7,7,QB,NE,6187,7.4,1.07,791,1,17,2.9,11,2qb,10,6,6435,2026-07-31,2026-08-30
Jaxon Smith-Njigba,8,8,WR,SEA,5671,8.3,1.08,749,3,15,1.9,11,2qb,10,6,6435,2026-07-31,2026-08-30
Lamar Jackson,9,9,QB,BAL,2888,8.5,1.08,1302,1,17,3,13,2qb,10,6,6435,2026-07-31,2026-08-30
Joe Burrow,10,10,QB,CIN,4882,9.5,1.10,1041,1,20,3,6,2qb,10,6,6435,2026-07-31,2026-08-30
Christian McCaffrey,11,11,RB,SF,2434,10,1.10,1145,3,20,2.8,8,2qb,10,6,6435,2026-07-31,2026-08-30
Derrick Henry,12,12,RB,BAL,2350,10.4,1.10,406,3,18,2.6,13,2qb,10,6,6435,2026-07-31,2026-08-30
Amon-Ra St. Brown,13,13,WR,DET,5182,13.1,2.03,1336,4,23,3.3,6,2qb,10,6,6435,2026-07-31,2026-08-30
Dak Prescott,14,14,QB,DAL,2377,13.8,2.04,689,6,27,2.9,14,2qb,10,6,6435,2026-07-31,2026-08-30
Jayden Daniels,15,15,QB,WAS,5854,14.1,2.04,682,5,26,3.1,7,2qb,10,6,6435,2026-07-31,2026-08-30
