name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.02,0.15,17298
Lamar Jackson,2,QB,BAL,QB2,1,2,8,2.63,1.09,17233
Drake Maye,3,QB,NE,QB3,1,2,17,3.76,1.96,23046
Joe Burrow,4,QB,CIN,QB4,1,2,26,5.32,3.46,19196
Jayden Daniels,5,QB,WAS,QB5,2,2,29,6.46,4.21,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,26,7.29,3.79,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.79,2.47,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.49,2.50,23180
Caleb Williams,9,QB,CHI,QB7,2,2,29,11.04,5.63,23084
Jahmyr Gibbs,10,RB,DET,RB1,2,2,37,11.15,3.90,22968
Bijan Robinson,11,RB,ATL,RB2,2,3,25,11.40,2.58,23133
Justin Herbert,12,QB,LAC,QB8,2,3,41,11.44,6.44,18635
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.69,2.45,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,9,41,14.45,3.80,19799
Dak Prescott,15,QB,DAL,QB9,3,5,37,15.70,6.00,15600
Trevor Lawrence,16,QB,JAC,QB10,3,6,41,15.71,6.35,19780
Christian McCaffrey,17,RB,SF,RB3,3,10,46,18.47,7.96,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,46,20.77,4.24,19202
Justin Jefferson,19,WR,MIN,WR6,3,14,47,21.57,4.98,19236
Jaxson Dart,20,QB,NYG,QB11,3,5,50,21.63,8.22,23160
Brock Purdy,21,QB,SF,QB12,4,8,56,22.68,7.71,19797
Jonathan Taylor,22,RB,IND,RB4,4,13,48,25.20,8.12,19217
Drake London,23,WR,ATL,WR7,4,20,49,26.19,6.66,23163
Bo Nix,24,QB,DEN,QB13,4,14,56,27.11,8.75,22910
Patrick Mahomes II,25,QB,KC,QB14,4,15,55,27.66,7.03,16413
A.J. Brown,26,WR,NE,WR8,4,20,68,28.77,8.18,18218
Matthew Stafford,27,QB,LAR,QB15,4,5,60,29.96,10.94,9451
Ashton Jeanty,28,RB,LV,RB5,4,15,58,31.25,8.92,25989
Nico Collins,29,WR,HOU,WR9,4,23,53,31.31,6.89,20130
Jared Goff,30,QB,DET,QB16,4,8,55,33.27,10.02,15501
Chase Brown,31,RB,CIN,RB6,4,20,54,33.55,7.97,25324
James Cook III,32,RB,BUF,RB7,5,15,59,34.23,9.97,22958
George Pickens,33,WR,DAL,WR10,5,22,57,34.89,7.35,22963
Trey McBride,34,TE,ARI,TE1,5,25,64,35.16,6.95,22936
Rashee Rice,35,WR,KC,WR11,5,14,63,36.23,10.48,23113
Chris Olave,36,WR,NO,WR12,5,23,68,36.56,9.53,20111
Brock Bowers,37,TE,LV,TE2,5,20,51,36.73,4.89,22955
De'Von Achane,38,RB,MIA,RB8,5,22,66,36.77,8.56,23136
Kyler Murray,39,QB,MIN,QB17,5,13,118,40.05,14.07,18600
DeVonta Smith,40,WR,PHI,WR13,5,23,63,40.73,8.77,19222
Omarion Hampton,41,RB,LAC,RB9,5,23,67,41.12,9.07,25395
Saquon Barkley,42,RB,PHI,RB10,5,22,65,41.98,8.61,17240
Baker Mayfield,43,QB,TB,QB18,5,18,64,43.64,10.98,17237
Zay Flowers,44,WR,BAL,WR14,5,24,72,46.29,11.24,22916
Kenneth Walker III,45,RB,KC,RB11,5,26,86,46.40,10.17,23021
Jordan Love,46,QB,GB,QB19,5,19,70,46.46,10.32,19246
Tyler Shough,47,QB,NO,QB20,6,18,66,47.89,11.20,23096
Garrett Wilson,48,WR,NYJ,WR15,6,28,75,48.22,8.68,23072
Malik Nabers,49,WR,NYG,WR16,6,23,90,48.65,14.87,25409
Tetairoa McMillan,50,WR,CAR,WR17,6,27,72,49.99,9.88,25417
Tee Higgins,51,WR,CIN,WR18,6,30,73,52.46,9.03,19211
Ladd McConkey,52,WR,LAC,WR19,6,25,73,52.54,9.62,26122
Derrick Henry,53,RB,BAL,RB12,6,22,73,53.92,10.61,15514
Emeka Egbuka,54,WR,TB,WR20,6,27,75,54.60,10.14,23062
Colston Loveland,55,TE,CHI,TE3,6,37,106,54.74,15.50,26006
Jeremiyah Love,56,RB,ARI,RB13,6,38,85,55.21,9.59,25403
