name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,1,1.00,0.00,17298
Drake Maye,2,QB,NE,QB2,1,2,6,3.40,1.50,23046
Jayden Daniels,3,QB,WAS,QB3,1,2,10,4.80,2.79,22902
Ja'Marr Chase,4,WR,CIN,WR1,1,3,8,5.40,1.85,19788
Bijan Robinson,5,RB,ATL,RB1,2,5,13,8.40,3.07,23133
Jahmyr Gibbs,6,RB,DET,RB2,2,5,12,8.40,3.01,22968
Jaxon Smith-Njigba,7,WR,SEA,WR2,2,2,12,8.60,3.44,23070
Joe Burrow,8,QB,CIN,QB4,2,2,21,8.80,6.43,19196
Caleb Williams,9,QB,CHI,QB5,2,3,29,10.00,9.59,23084
Puka Nacua,10,WR,LAR,WR3,2,8,15,10.20,2.48,23180
Justin Herbert,11,QB,LAC,QB6,2,4,18,10.80,4.83,18635
Lamar Jackson,12,QB,BAL,QB7,2,3,35,11.80,11.82,17233
Amon-Ra St. Brown,13,WR,DET,WR4,3,11,15,12.60,1.36,19799
Justin Jefferson,14,WR,MIN,WR5,3,11,24,14.60,4.84,19236
CeeDee Lamb,15,WR,DAL,WR6,3,14,19,17.80,1.94,19202
Jalen Hurts,16,QB,PHI,QB8,3,9,31,19.00,9.12,19275
Ashton Jeanty,17,RB,LV,RB3,3,15,29,19.00,5.10,25989
Malik Nabers,18,WR,NYG,WR7,3,14,25,20.20,4.07,25409
Patrick Mahomes II,19,QB,KC,QB9,3,15,29,20.40,5.12,16413
Jeremiyah Love,20,RB,ARI,RB4,4,20,22,20.80,0.98,25403
Drake London,21,WR,ATL,WR8,4,16,27,22.40,4.22,23163
Brock Bowers,22,TE,LV,TE1,4,11,35,23.00,9.19,22955
De'Von Achane,23,RB,MIA,RB5,4,17,34,25.60,5.39,23136
Omarion Hampton,24,RB,LAC,RB6,4,18,34,26.40,6.34,25395
Brock Purdy,25,QB,SF,QB10,4,21,38,26.60,5.92,19797
Trevor Lawrence,26,QB,JAC,QB11,4,16,49,27.00,11.92,19780
Bo Nix,27,QB,DEN,QB12,4,21,35,27.40,5.00,22910
James Cook III,28,RB,BUF,RB7,4,19,49,30.40,10.65,22958
Tetairoa McMillan,29,WR,CAR,WR9,4,24,39,30.40,5.08,25417
Jaxson Dart,30,QB,NYG,QB13,4,17,43,30.60,9.41,23160
George Pickens,31,WR,DAL,WR10,4,20,43,31.00,8.41,22963
Trey McBride,32,TE,ARI,TE2,5,15,48,31.80,13.64,22936
Jonathan Taylor,33,RB,IND,RB8,5,22,41,32.20,6.34,19217
Nico Collins,34,WR,HOU,WR11,5,28,36,32.60,2.87,20130
Emeka Egbuka,35,WR,TB,WR12,5,23,50,34.20,9.41,23062
Chris Olave,36,WR,NO,WR13,5,36,43,38.60,2.58,20111
Dak Prescott,37,QB,DAL,QB14,5,18,57,38.80,14.39,15600
Jordan Love,38,QB,GB,QB15,5,28,61,41.60,14.32,19246
Carnell Tate,39,WR,TEN,WR14,5,37,46,42.40,3.14,26009
Garrett Wilson,40,WR,NYJ,WR15,5,34,59,42.60,8.89,23072
Zay Flowers,41,WR,BAL,WR16,5,34,51,42.80,6.05,22916
Ladd McConkey,42,WR,LAC,WR17,5,32,56,44.20,9.89,26122
DeVonta Smith,43,WR,PHI,WR18,5,41,51,45.20,3.37,19222
Jared Goff,44,QB,DET,QB16,5,30,67,46.00,13.52,15501
Rashee Rice,45,WR,KC,WR19,6,25,66,47.60,14.07,23113
Chase Brown,46,RB,CIN,RB9,6,27,63,48.80,12.07,25324
Kenneth Walker III,47,RB,KC,RB10,6,39,66,49.00,10.95,23021
Colston Loveland,48,TE,CHI,TE3,6,28,65,50.00,12.31,26006
Baker Mayfield,49,QB,TB,QB17,6,39,60,53.80,7.83,17237
Breece Hall,50,RB,NYJ,RB11,6,42,72,54.20,13.00,22982
Tee Higgins,51,WR,CIN,WR20,6,42,90,55.60,17.58,19211
Tyler Warren,52,TE,IND,TE4,6,39,79,56.40,13.79,26434
A.J. Brown,53,WR,NE,WR21,6,43,79,56.80,11.96,18218
Rome Odunze,54,WR,CHI,WR22,6,42,67,58.20,8.84,25411
Jordyn Tyson,55,WR,NO,WR23,6,45,92,58.80,17.68,26035
Christian McCaffrey,56,RB,SF,RB12,6,40,72,59.60,11.98,16393
Jaylen Waddle,57,WR,DEN,WR24,6,50,76,60.20,9.00,19790
C.J. Stroud,58,QB,HOU,QB18,6,38,85,60.40,17.20,23071
Marvin Harrison Jr.,59,WR,ARI,WR25,6,36,77,60.60,13.63,23064
Makai Lemon,60,WR,PHI,WR26,6,41,85,60.80,16.22,25420
Fernando Mendoza,61,QB,LV,QB19,7,31,87,63.60,18.54,28013
Cam Ward,62,QB,TEN,QB20,7,58,71,63.60,4.50,24755
Luther Burden III,63,WR,CHI,WR27,7,46,82,63.80,15.45,27016
Saquon Barkley,64,RB,PHI,RB13,7,53,71,64.00,6.39,17240
TreVeyon Henderson,65,RB,NE,RB14,7,59,73,64.40,4.80,23065
Tyler Shough,66,QB,NO,QB21,7,44,84,65.00,15.65,23096
Jameson Williams,67,WR,DET,WR28,7,51,78,65.20,10.91,23677
Tucker Kraft,68,TE,GB,TE5,7,51,79,66.20,8.98,25298
Kyle Pitts Sr.,69,TE,ATL,TE6,7,48,74,67.00,9.65,20164
Harold Fannin Jr.,70,TE,CLE,TE7,7,61,84,68.60,8.26,27050
Sam LaPorta,71,TE,DET,TE8,7,55,78,69.80,8.06,22978
Quinshon Judkins,72,RB,CLE,RB15,7,55,80,70.20,8.23,25391
Kyler Murray,73,QB,MIN,QB22,7,49,116,71.20,24.64,18600
Kyren Williams,74,RB,LAR,RB16,7,65,75,71.80,3.87,23059
Sam Darnold,75,QB,SEA,QB23,7,57,92,72.60,13.03,17236
Brian Thomas Jr.,76,WR,JAC,WR29,7,59,81,72.60,8.36,23000
Christian Watson,77,WR,GB,WR30,7,54,96,75.00,13.86,23886
Malik Willis,78,QB,MIA,QB24,7,50,111,77.00,22.92,23499
Javonte Williams,79,RB,DAL,RB17,7,47,105,78.20,18.90,22739
Bucky Irving,80,RB,TB,RB18,7,62,89,78.40,9.81,25981
Bryce Young,81,QB,CAR,QB25,7,56,98,81.40,16.17,22900
Daniel Jones,82,QB,IND,QB26,7,75,91,81.80,6.43,18232
Kenyon Sadiq,83,TE,NYJ,TE9,7,77,91,81.80,4.96,26055
Jadarian Price,84,RB,SEA,RB19,8,72,99,83.40,9.65,27329
Travis Etienne Jr.,85,RB,NO,RB20,8,76,106,87.40,9.93,19231
Jordan Addison,86,WR,MIN,WR31,8,64,103,88.60,14.80,23107
Cam Skattebo,87,RB,NYG,RB21,8,69,105,88.60,12.29,27166
Alec Pierce,88,WR,IND,WR32,8,70,120,90.20,17.16,23791
Terry McLaurin,89,WR,WAS,WR33,8,52,132,92.00,25.46,18466
Parker Washington,90,WR,JAC,WR34,8,66,123,92.00,19.26,23106
DJ Moore,91,WR,BUF,WR35,8,84,106,92.40,7.34,17265
KC Concepcion,92,WR,CLE,WR36,8,69,119,93.80,21.08,27331
DK Metcalf,93,WR,PIT,WR37,8,88,99,94.20,4.07,18219
Bhayshul Tuten,94,RB,JAC,RB22,8,87,108,96.20,7.33,27297
D'Andre Swift,95,RB,CHI,RB23,8,87,107,98.20,6.97,19210
Michael Wilson,96,WR,ARI,WR38,8,93,113,104.40,6.92,25333
Wan'Dale Robinson,97,WR,TEN,WR39,8,87,122,106.00,11.26,22985
Dalton Kincaid,98,TE,BUF,TE10,8,80,161,106.20,28.25,25247
Josh Jacobs,99,RB,GB,RB24,8,86,140,107.20,18.39,18269
Quentin Johnston,100,WR,LAC,WR40,8,101,110,108.00,3.52,23123
Jayden Reed,101,WR,GB,WR41,8,95,120,108.40,8.82,23020
Derrick Henry,102,RB,BAL,RB25,8,84,164,109.40,28.11,15514
David Montgomery,103,RB,HOU,RB26,8,103,114,109.60,3.93,18239
Davante Adams,104,WR,LAR,WR42,8,58,165,109.80,36.99,12123
Michael Pittman Jr.,105,WR,PIT,WR43,9,93,119,110.80,9.26,19278
Jake Ferguson,106,TE,DAL,TE11,9,81,129,111.40,17.37,22718
Xavier Worthy,107,WR,KC,WR44,9,103,125,112.40,8.16,23019
George Kittle,108,TE,SF,TE12,9,82,163,114.40,27.88,16499
RJ Harvey,109,RB,DEN,RB27,9,89,153,115.20,22.02,27142
Jakobi Meyers,110,WR,JAC,WR45,9,95,133,116.00,12.49,18598
Isaiah Likely,111,TE,NYG,TE13,9,86,222,117.40,52.45,23781
Denzel Boston,112,WR,CLE,WR46,9,90,166,118.40,28.52,27339
Josh Downs,113,WR,IND,WR47,9,97,163,118.60,23.91,24706
Romeo Doubs,114,WR,NE,WR48,9,106,130,118.60,9.95,23794
Michael Penix Jr.,115,QB,ATL,QB27,9,103,129,121.40,9.60,22973
Omar Cooper Jr.,116,WR,NYJ,WR49,9,95,150,121.60,20.46,28127
Brenton Strange,117,TE,JAC,TE14,9,99,143,121.60,15.20,25345
Matthew Golden,118,WR,GB,WR50,9,100,137,121.60,12.66,26024
Chig Okonkwo,119,TE,WAS,TE15,9,93,141,124.40,17.32,23982
Kyle Monangai,120,RB,CHI,RB28,9,107,147,124.60,13.46,27131
Oronde Gadsden II,121,TE,LAC,TE16,9,115,133,124.60,5.85,25997
Jalen Coker,122,WR,CAR,WR51,9,119,131,125.40,4.41,26403
Courtland Sutton,123,WR,DEN,WR52,9,108,153,126.40,14.79,17253
Mark Andrews,124,TE,BAL,TE17,9,107,136,127.60,10.44,17269
Eli Stowers,125,TE,PHI,TE18,9,90,159,128.20,24.84,23144
Matthew Stafford,126,QB,LAR,QB28,9,28,94,75.25,27.36,9451
Chris Godwin Jr.,127,WR,TB,WR53,9,109,156,130.20,16.53,16406
Jaylen Warren,128,RB,PIT,RB29,9,111,148,130.20,14.22,24209
Chuba Hubbard,129,RB,CAR,RB30,9,110,148,132.00,14.48,19792
Rico Dowdle,130,RB,PIT,RB31,9,107,152,138.20,16.24,19647
Blake Corum,131,RB,LAR,RB32,9,115,174,140.00,21.73,23013
