name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Bijan Robinson,1,1,RB,ATL,5670,1.6,1.02,334,1,4,0.7,11,ppr,8,6,2986,2026-07-17,2026-07-24
Jahmyr Gibbs,2,2,RB,DET,5672,1.8,1.02,375,1,6,0.8,6,ppr,8,6,2986,2026-07-17,2026-07-24
Puka Nacua,3,3,WR,LAR,5714,2.7,1.03,79,1,4,0.8,11,ppr,8,6,2986,2026-07-17,2026-07-24
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,531,1,7,1,6,ppr,8,6,2986,2026-07-17,2026-07-24
Christian McCaffrey,5,5,RB,SF,2434,5.1,1.05,220,1,10,1.3,8,ppr,8,6,2986,2026-07-17,2026-07-24
Jaxon Smith-Njigba,6,6,WR,SEA,5671,5.9,1.06,317,1,10,1.6,11,ppr,8,6,2986,2026-07-17,2026-07-24
Amon-Ra St. Brown,7,7,WR,DET,5182,7.2,1.07,278,3,12,1.4,6,ppr,8,6,2986,2026-07-17,2026-07-24
Jonathan Taylor,8,8,RB,IND,4864,7.7,1.08,352,3,12,1.7,13,ppr,8,6,2986,2026-07-17,2026-07-24
De'Von Achane,9,9,RB,MIA,5683,9.5,2.02,168,5,14,1.6,6,ppr,8,6,2986,2026-07-17,2026-07-24
Justin Jefferson,10,10,WR,MIN,4876,10.3,2.02,274,5,15,1.7,6,ppr,8,6,2986,2026-07-17,2026-07-24
CeeDee Lamb,11,11,WR,DAL,4869,10.6,2.03,345,5,16,2.1,14,ppr,8,6,2986,2026-07-17,2026-07-24
Ashton Jeanty,12,12,RB,LV,6500,11.9,2.04,299,6,19,2.5,13,ppr,8,6,2986,2026-07-17,2026-07-24
Drake London,13,13,WR,ATL,5574,12.8,2.05,111,9,17,1.6,11,ppr,8,6,2986,2026-07-17,2026-07-24
A.J. Brown,14,14,WR,NE,3247,13.6,2.06,276,8,19,2.4,11,ppr,8,6,2986,2026-07-17,2026-07-24
James Cook III,15,15,RB,BUF,5652,13.7,2.06,574,7,21,2.6,7,ppr,8,6,2986,2026-07-17,2026-07-24
Derrick Henry,16,16,RB,BAL,2350,16,2.08,174,10,22,2.1,13,ppr,8,6,2986,2026-07-17,2026-07-24
Chase Brown,17,17,RB,CIN,5706,16.3,2.08,340,9,23,2.7,6,ppr,8,6,2986,2026-07-17,2026-07-24
Omarion Hampton,18,18,RB,LAC,6538,17.4,3.01,510,9,26,3.2,7,ppr,8,6,2986,2026-07-17,2026-07-24
George Pickens,19,19,WR,DAL,5576,18.5,3.02,138,11,26,2.8,14,ppr,8,6,2986,2026-07-17,2026-07-24
Saquon Barkley,20,20,RB,PHI,2860,19.8,3.04,532,11,28,3,10,ppr,8,6,2986,2026-07-17,2026-07-24
Chris Olave,21,21,WR,NO,5544,20.9,3.05,113,12,27,3.2,8,ppr,8,6,2986,2026-07-17,2026-07-24
Kenneth Walker III,22,22,RB,KC,5625,22.5,3.07,409,15,29,2.8,5,ppr,8,6,2986,2026-07-17,2026-07-24
Jeremiyah Love,23,23,RB,ARI,6769,22.6,3.07,135,14,28,3,14,ppr,8,6,2986,2026-07-17,2026-07-24
Nico Collins,24,24,WR,HOU,5207,23.4,3.07,305,15,36,2.9,8,ppr,8,6,2986,2026-07-17,2026-07-24
Zay Flowers,25,25,WR,BAL,5675,25.6,4.02,90,21,32,2.4,13,ppr,8,6,2986,2026-07-17,2026-07-24
Tee Higgins,26,26,WR,CIN,4870,27,4.03,96,22,35,2.8,6,ppr,8,6,2986,2026-07-17,2026-07-24
Rashee Rice,27,27,WR,KC,5696,27.3,4.03,343,18,39,3.4,5,ppr,8,6,2986,2026-07-17,2026-07-24
Josh Allen,28,28,QB,BUF,2885,27.9,4.04,342,8,42,7.3,7,ppr,8,6,2986,2026-07-17,2026-07-24
DeVonta Smith,29,30,WR,PHI,4883,28.2,4.04,280,18,38,3.6,10,ppr,8,6,2986,2026-07-17,2026-07-24
Garrett Wilson,30,29,WR,NYJ,5548,28.2,4.04,92,20,36,3.1,13,ppr,8,6,2986,2026-07-17,2026-07-24
Josh Jacobs,31,31,RB,GB,3255,28.3,4.04,283,20,38,3.4,11,ppr,8,6,2986,2026-07-17,2026-07-24
Trey McBride,32,32,TE,ARI,5656,28.7,4.05,375,16,41,4.9,14,ppr,8,6,2986,2026-07-17,2026-07-24
Breece Hall,33,33,RB,NYJ,5503,30.3,4.06,135,22,41,3.8,13,ppr,8,6,2986,2026-07-17,2026-07-24
Kyren Williams,34,34,RB,LAR,5623,32.8,5.01,398,22,44,4,11,ppr,8,6,2986,2026-07-17,2026-07-24
Tetairoa McMillan,35,35,WR,CAR,6561,33.3,5.01,218,24,41,3.4,5,ppr,8,6,2986,2026-07-17,2026-07-24
Javonte Williams,36,36,RB,DAL,5185,35.4,5.03,284,24,45,4.1,14,ppr,8,6,2986,2026-07-17,2026-07-24
Brock Bowers,37,37,TE,LV,6178,35.7,5.04,614,21,51,5.5,13,ppr,8,6,2986,2026-07-17,2026-07-24
Terry McLaurin,38,38,WR,WAS,3449,36.2,5.04,163,26,48,3.8,7,ppr,8,6,2986,2026-07-17,2026-07-24
