name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.5,1.02,248,1,3,0.8,7,2qb,10,6,1755,2026-07-01,2026-07-31
Jahmyr Gibbs,2,2,RB,DET,5672,2.2,1.02,137,1,4,0.8,6,2qb,10,6,1755,2026-07-01,2026-07-31
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,123,1,4,0.7,11,2qb,10,6,1755,2026-07-01,2026-07-31
Joe Burrow,4,4,QB,CIN,4882,4.7,1.05,113,1,11,1.8,6,2qb,10,6,1755,2026-07-01,2026-07-31
Lamar Jackson,5,5,QB,BAL,2888,5,1.05,189,1,9,1.5,13,2qb,10,6,1755,2026-07-01,2026-07-31
Jonathan Taylor,6,6,RB,IND,4864,6.7,1.07,132,3,12,1.6,13,2qb,10,6,1755,2026-07-01,2026-07-31
Drake Maye,7,7,QB,NE,6187,6.9,1.07,174,1,12,2,11,2qb,10,6,1755,2026-07-01,2026-07-31
Puka Nacua,8,8,WR,LAR,5714,7,1.07,197,1,13,2.6,11,2qb,10,6,1755,2026-07-01,2026-07-31
Dak Prescott,9,9,QB,DAL,2377,7.6,1.08,68,1,16,3.5,14,2qb,10,6,1755,2026-07-01,2026-07-31
Ja'Marr Chase,10,10,WR,CIN,5177,11.1,2.01,459,1,26,5.2,6,2qb,10,6,1755,2026-07-01,2026-07-31
Jayden Daniels,11,11,QB,WAS,5854,12.1,2.02,173,5,20,2.6,7,2qb,10,6,1755,2026-07-01,2026-07-31
Christian McCaffrey,12,12,RB,SF,2434,12.6,2.03,277,3,21,3.5,8,2qb,10,6,1755,2026-07-01,2026-07-31
Trevor Lawrence,13,13,QB,JAX,5186,14.6,2.05,55,4,23,3.8,7,2qb,10,6,1755,2026-07-01,2026-07-31
Patrick Mahomes,14,14,QB,KC,2462,14.7,2.05,78,1,27,6,5,2qb,10,6,1755,2026-07-01,2026-07-31
Jaxon Smith-Njigba,15,15,WR,SEA,5671,16,2.06,303,6,30,4.3,11,2qb,10,6,1755,2026-07-01,2026-07-31
Derrick Henry,16,16,RB,BAL,2350,16.3,2.06,84,11,23,2.8,13,2qb,10,6,1755,2026-07-01,2026-07-31
Jalen Hurts,17,17,QB,PHI,5025,16.4,2.06,113,4,29,4.7,10,2qb,10,6,1755,2026-07-01,2026-07-31
Justin Herbert,18,18,QB,LAC,4887,16.9,2.07,92,1,38,7.1,7,2qb,10,6,1755,2026-07-01,2026-07-31
Brock Purdy,19,19,QB,SF,5648,17.2,2.07,44,9,29,4.8,8,2qb,10,6,1755,2026-07-01,2026-07-31
Matthew Stafford,20,20,QB,LAR,1664,19.4,2.09,131,11,36,3.9,11,2qb,10,6,1755,2026-07-01,2026-07-31
Jared Goff,21,21,QB,DET,2351,19.5,2.10,52,12,25,2.7,6,2qb,10,6,1755,2026-07-01,2026-07-31
James Cook III,22,22,RB,BUF,5652,19.8,2.10,302,9,28,4.1,7,2qb,10,6,1755,2026-07-01,2026-07-31
Caleb Williams,23,23,QB,CHI,6173,21.5,3.02,164,6,38,5.9,10,2qb,10,6,1755,2026-07-01,2026-07-31
Amon-Ra St. Brown,24,24,WR,DET,5182,22,3.02,376,10,32,4.4,6,2qb,10,6,1755,2026-07-01,2026-07-31
De'Von Achane,25,25,RB,MIA,5683,24.9,3.05,111,16,32,3.4,6,2qb,10,6,1755,2026-07-01,2026-07-31
Saquon Barkley,26,27,RB,PHI,2860,26.8,3.07,328,16,39,4.1,10,2qb,10,6,1755,2026-07-01,2026-07-31
Bo Nix,27,26,QB,DEN,6253,26.8,3.07,104,17,46,5.6,10,2qb,10,6,1755,2026-07-01,2026-07-31
Jaxson Dart,28,28,QB,NYG,6568,27.8,3.08,83,20,48,5.2,8,2qb,10,6,1755,2026-07-01,2026-07-31
Ashton Jeanty,29,29,RB,LV,6500,28.3,3.08,238,12,40,6,13,2qb,10,6,1755,2026-07-01,2026-07-31
Drake London,30,30,WR,ATL,5574,28.9,3.09,34,21,37,3.5,11,2qb,10,6,1755,2026-07-01,2026-07-31
