name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Antonio Williams,130,WR,WAS,WR56,9,119,155,132.45,8.97,25418
Jalen Coker,131,WR,CAR,WR57,9,113,149,132.80,9.23,26403
Zach Charbonnet,132,RB,SEA,RB31,9,101,165,134.80,15.41,23152
Romeo Doubs,133,WR,NE,WR58,9,109,177,136.20,17.44,23794
Jonathon Brooks,134,RB,CAR,RB32,9,106,172,136.40,18.59,26148
Rhamondre Stevenson,135,RB,NE,RB33,9,108,155,137.40,14.77,22726
Chig Okonkwo,136,TE,WAS,TE17,9,102,168,140.40,15.41,23982
Khalil Shakir,137,WR,BUF,WR59,9,123,166,140.45,11.04,23748
Chuba Hubbard,138,RB,CAR,RB34,9,112,167,141.05,15.85,19792
Michael Penix Jr.,139,QB,ATL,QB29,9,98,140,119.50,13.26,22973
Mark Andrews,140,TE,BAL,TE18,9,131,180,145.65,14.93,17269
Rico Dowdle,141,RB,PIT,RB35,9,121,160,146.10,8.23,19647
De'Zhaun Stribling,142,WR,SF,WR60,9,117,174,146.76,15.03,28138
Jonah Coleman,143,RB,DEN,RB36,9,113,193,147.70,19.42,27320
Dallas Goedert,144,TE,PHI,TE19,10,130,200,152.55,17.16,17270
Tony Pollard,145,RB,TEN,RB37,10,133,170,152.65,10.45,18705
AJ Barner,146,TE,SEA,TE20,10,127,193,153.30,19.23,26335
Tre' Harris,147,WR,LAC,WR61,10,123,199,154.15,21.15,26215
Jalen McMillan,148,WR,TB,WR62,10,131,215,154.40,22.67,23179
Kenny Gainwell,149,RB,TB,RB38,10,126,177,154.50,11.02,23310
Rachaad White,150,RB,WAS,RB39,10,134,171,161.95,9.89,23891
J.K. Dobbins,151,RB,DEN,RB40,10,148,187,162.00,9.52,19245
Travis Kelce,152,TE,KC,TE21,10,132,191,163.75,16.93,11594
Terrance Ferguson,153,TE,LAR,TE22,10,125,215,164.90,21.04,23091
Chris Bell,154,WR,MIA,WR63,10,126,175,144.06,12.51,26038
Tua Tagovailoa,155,QB,ATL,QB30,10,111,208,144.28,20.05,19198
Germie Bernard,156,WR,PIT,WR64,10,126,184,156.37,14.55,26039
Juwan Johnson,157,TE,NO,TE23,10,140,197,167.60,15.10,19562
Jacory Croskey-Merritt,158,RB,WAS,RB41,10,136,193,168.55,14.61,27316
Ted Hurst III,159,WR,TB,WR65,10,142,230,168.88,24.30,28130
T.J. Hockenson,160,TE,MIN,TE24,10,139,196,171.45,16.87,18290
Tyler Allgeier,161,RB,ARI,RB42,10,154,203,172.05,13.92,24172
Woody Marks,162,RB,HOU,RB43,10,135,199,173.25,14.98,27520
Rashid Shaheed,163,WR,SEA,WR66,10,130,192,154.06,13.24,24687
Nicholas Singleton,164,RB,TEN,RB44,10,142,221,176.00,18.97,24343
Jauan Jennings,165,WR,MIN,WR67,10,137,209,165.95,19.24,19590
Tyrone Tracy Jr.,166,RB,NYG,RB45,10,152,202,176.60,13.06,22980
Jordan Mason,167,RB,MIN,RB46,10,156,198,177.25,13.09,22969
Gunnar Helm,168,TE,TEN,TE25,10,147,221,179.70,18.98,27109
Hunter Henry,169,TE,NE,TE26,10,153,222,182.05,17.59,15561
Emmett Johnson,170,RB,KC,RB47,10,149,204,184.95,13.72,28107
Chris Rodriguez Jr.,171,RB,JAC,RB48,10,151,232,186.75,19.62,22986
Dylan Sampson,172,RB,CLE,RB49,10,165,250,187.50,19.78,27102
Stefon Diggs,173,WR,WAS,WR68,10,135,212,168.44,19.01,13981
Jaylin Noel,174,WR,HOU,WR69,10,128,239,169.50,26.63,27122
Troy Franklin,175,WR,DEN,WR70,10,155,243,191.10,25.53,23092
Elijah Sarratt,176,WR,BAL,WR71,10,138,234,171.61,20.69,27463
Zachariah Branch,177,WR,ATL,WR72,10,149,254,175.67,24.89,25419
Eli Raridon,178,TE,NE,TE27,10,139,266,195.80,29.10,28154
Oscar Delp,179,TE,NO,TE28,10,157,258,196.15,27.34,25430
Max Klare,180,TE,LAR,TE29,11,152,253,198.45,22.96,27993
Jerry Jeudy,181,WR,CLE,WR73,11,167,240,183.67,16.37,19201
Kayshon Boutte,182,WR,NE,WR74,11,161,225,184.72,15.90,22989
Adonai Mitchell,183,WR,NYJ,WR75,11,154,241,186.50,20.75,24357
Tyjae Spears,184,RB,TEN,RB50,11,176,247,205.30,21.79,25323
Mason Taylor,185,TE,NYJ,TE30,11,159,266,206.05,27.64,26005
Aaron Jones Sr.,186,RB,MIN,RB51,11,169,223,199.00,14.51,16673
Kaytron Allen,187,RB,WAS,RB52,11,168,242,199.05,20.10,24362
Tank Bigsby,188,RB,PHI,RB53,11,171,294,208.10,26.02,22908
Jalen Nailor,189,WR,LV,WR76,11,150,226,190.44,22.33,24177
Shedeur Sanders,190,QB,CLE,QB31,11,138,242,154.40,25.57,25968
Greg Dulcich,191,TE,MIA,TE31,11,158,281,200.84,27.50,23153
Isiah Pacheco,192,RB,DET,RB54,11,171,274,209.40,22.85,24333
Pat Bryant,193,WR,DEN,WR77,11,160,263,191.39,25.52,27211
Isaac TeSlaa,194,WR,DET,WR78,11,158,228,191.83,20.08,27446
J.J. McCarthy,195,QB,MIN,QB32,11,106,181,144.00,18.42,23018
Jack Bech,196,WR,LV,WR79,11,181,251,204.47,18.35,27224
Dalton Schultz,197,TE,HOU,TE32,11,155,248,197.83,25.52,17349
Braelon Allen,198,RB,NYJ,RB55,11,179,274,209.58,23.36,24346
Malachi Fields,199,WR,NYG,WR80,11,153,255,190.88,22.02,27994
Ja'Kobi Lane,200,WR,BAL,WR81,11,159,251,202.67,22.87,27337
Keaton Mitchell,201,RB,LAC,RB56,11,178,264,204.50,20.75,25360
Cade Otton,202,TE,TB,TE33,11,182,254,213.42,18.85,23181
Deebo Samuel Sr.,203,WR,SF,WR82,11,141,257,195.47,29.94,18244
Mike Washington Jr.,204,RB,LV,RB57,11,172,275,206.33,25.91,28108
Tank Dell,205,WR,HOU,WR83,11,166,237,207.67,17.84,25361
Elic Ayomanor,206,WR,TEN,WR84,11,168,265,207.83,24.30,27059
David Njoku,207,TE,LAC,TE34,11,192,252,217.26,14.46,16399
Chris Brazzell II,208,WR,CAR,WR85,11,140,265,199.59,26.18,28047
Pat Freiermuth,209,TE,PIT,TE35,11,174,248,209.17,16.82,20163
Skyler Bell,210,WR,BUF,WR86,11,160,246,194.38,24.81,28126
Brian Robinson Jr.,211,RB,ATL,RB58,11,186,262,222.58,17.25,20094
Kaleb Johnson,212,RB,PIT,RB59,11,184,268,224.05,21.77,27165
Tory Horton,213,WR,SEA,WR87,11,153,345,209.71,42.75,26022
Ryan Flournoy,214,WR,DAL,WR88,11,175,292,219.22,27.24,26398
Chimere Dike,215,WR,TEN,WR89,11,191,234,211.29,12.37,27315
Dontayvion Wicks,216,WR,PHI,WR90,11,194,241,214.47,14.52,24354
Demond Claiborne,217,RB,MIN,RB60,11,186,293,223.67,22.29,28084
Aaron Rodgers,218,QB,PIT,QB33,11,146,250,167.69,31.89,9001
Keon Coleman,219,WR,BUF,WR91,11,179,278,224.44,20.39,26019
Malik Washington,220,WR,MIA,WR92,11,185,251,224.67,18.76,26314
Brandon Aiyuk,221,WR,SF,WR93,11,147,242,197.40,26.66,19252
Kimani Vidal,222,RB,LAC,RB61,11,196,274,227.11,17.30,26355
Tre Tucker,223,WR,LV,WR94,11,164,248,219.18,24.38,25337
Geno Smith,224,QB,NYJ,QB34,11,143,223,156.00,21.14,11687
Alvin Kamara,225,RB,NO,RB62,11,181,265,221.59,19.49,16421
Ollie Gordon II,226,RB,MIA,RB63,11,220,311,237.47,22.31,25984
Jacoby Brissett,227,QB,ARI,QB35,11,138,245,159.25,27.97,15642
MarShawn Lloyd,228,RB,GB,RB64,12,187,299,238.83,27.85,23118
Kyle Williams,229,WR,NE,WR95,12,198,244,226.13,12.28,27487
Emanuel Wilson,230,RB,SEA,RB65,12,211,286,242.61,18.60,25885
Rashod Bateman,231,WR,BAL,WR96,12,208,282,235.47,19.01,19794
Sean Tucker,232,RB,TB,RB66,12,205,273,243.44,18.22,23679
Ray Davis,233,RB,BUF,RB67,12,213,283,243.44,16.18,26191
Trey Benson,234,RB,ARI,RB68,12,189,289,244.28,24.51,25388
Darnell Mooney,235,WR,NYG,WR97,12,199,262,228.69,15.63,19810
Calvin Ridley,236,WR,TEN,WR98,12,197,295,229.50,21.35,17258
Kaelon Black,237,RB,SF,RB69,12,195,288,229.81,26.50,28401
Bryce Lance,238,WR,NO,WR99,12,178,259,227.13,23.13,28129
Marvin Mims Jr.,239,WR,DEN,WR100,12,199,279,238.88,20.97,23080
Tyreek Hill,240,WR,FA,WR101,12,190,300,230.93,23.57,15802
Devin Neal,241,RB,NO,RB70,12,219,295,255.83,19.61,23682
Jaylen Wright,242,RB,MIA,RB71,12,211,315,251.00,22.42,25987
James Conner,243,RB,ARI,RB72,12,218,301,251.06,19.79,16447
Jaydon Blue,244,RB,DAL,RB73,12,211,283,252.29,17.74,24344
Tez Johnson,245,WR,TB,WR102,12,224,323,248.06,23.68,27147
Elijah Arroyo,246,TE,SEA,TE36,12,187,260,223.23,26.61,23004
Christian Kirk,247,WR,SF,WR103,12,207,295,246.13,26.76,17268
Jordan James,248,RB,SF,RB74,12,209,283,257.31,17.17,27310
Justin Joly,249,TE,DEN,TE37,12,189,298,232.77,33.29,28079
Michael Mayer,250,TE,LV,TE38,12,207,254,229.42,15.11,23056
Jarquez Hunter,251,RB,LAR,RB75,12,240,317,272.76,22.53,24335
Xavier Legette,252,WR,CAR,WR104,12,240,305,252.21,17.02,26136
Theo Johnson,253,TE,NYG,TE39,12,204,285,244.38,20.65,23104
Adam Randall,254,RB,BAL,RB76,12,214,298,261.67,19.87,24367
Brashard Smith,255,RB,KC,RB77,12,253,331,275.65,21.49,27259
Isaiah Davis,256,RB,NYJ,RB78,12,255,317,270.81,17.82,25977
DJ Giddens,257,RB,IND,RB79,12,254,307,271.50,17.57,27097
Seth McGowan,258,RB,IND,RB80,12,250,336,268.53,24.26,23079
Cedric Tillman,259,WR,CLE,WR105,12,221,315,256.38,25.18,25287
DeMario Douglas,260,WR,NE,WR106,12,227,306,256.38,25.83,25304
Cooper Kupp,261,WR,SEA,WR107,12,229,326,266.29,31.81,16433
Isaiah Bond,262,WR,CLE,WR108,12,238,330,267.57,30.30,24371
Carson Beck,263,QB,ARI,QB36,12,141,279,171.00,45.49,22953
Devaughn Vele,264,WR,NO,WR109,12,232,321,264.85,30.06,26409
Kendre Miller,265,RB,NO,RB81,13,254,331,280.67,24.20,24360
Hollywood Brown,266,WR,PHI,WR110,13,230,333,267.31,35.32,18226
Brenen Thompson,267,WR,LAC,WR111,13,176,272,236.50,24.96,28133
Mac Jones,268,QB,SF,QB37,13,137,232,180.00,35.33,20156
Jake Tonges,269,TE,SF,TE40,13,219,304,261.33,27.13,24778
Trevor Etienne,270,RB,CAR,RB82,13,250,306,277.71,17.09,25393
Eli Heidenreich,271,RB,PIT,RB83,13,238,282,263.00,12.19,28297
Kevin Coleman Jr.,272,WR,MIA,WR112,13,196,265,242.00,20.15,28067
Evan Engram,273,TE,DEN,TE41,13,234,293,265.00,16.11,16411
Caleb Douglas,274,WR,MIA,WR113,13,179,287,246.30,28.93,28135
Isaac Guerendo,275,RB,SF,RB84,13,261,346,288.73,26.08,26392
Darnell Washington,276,TE,PIT,TE42,13,204,318,258.73,35.19,22967
Anthony Richardson Sr.,277,QB,IND,QB38,13,121,249,166.83,42.03,24347
LeQuint Allen Jr.,278,RB,JAC,RB85,13,259,319,284.36,20.82,27285
Najee Harris,279,RB,LAC,RB86,13,255,301,270.75,12.25,19302
Mike Gesicki,280,TE,CIN,TE43,13,218,301,262.18,23.80,17272
Ja'Tavion Sanders,281,TE,CAR,TE44,13,237,303,271.42,18.27,24334
Colby Parkinson,282,TE,LAR,TE45,13,208,287,252.20,25.58,19372
Tahj Brooks,283,RB,CIN,RB87,13,262,321,281.00,17.94,26212
Ben Sinnott,284,TE,WAS,TE46,13,239,311,266.55,21.77,26310
Jalen Royals,285,WR,KC,WR114,13,225,303,259.20,22.42,27076
Chris Brooks,286,RB,GB,RB88,13,235,368,278.08,30.71,25823
Cole Kmet,287,TE,CHI,TE47,13,237,317,264.90,23.85,19229
Cyrus Allen,288,WR,KC,WR115,13,190,327,254.67,49.93,28424
Will Shipley,289,RB,PHI,RB89,13,265,342,290.25,23.46,22930
Jerome Ford,290,RB,WAS,RB90,13,263,341,291.25,29.71,22921
Tanner Koziol,291,TE,JAC,TE48,13,246,309,279.00,21.33,27499
Deshaun Watson,292,QB,CLE,QB39,13,137,282,189.60,52.75,16398
Sam Roush,293,TE,CHI,TE49,13,238,314,272.44,23.26,28161
Tyquan Thornton,294,WR,KC,WR116,13,245,303,265.50,19.91,22913
Marlin Klein,295,TE,HOU,TE50,13,240,308,279.56,22.98,28157
Andrei Iosivas,296,WR,CIN,WR117,13,252,329,280.44,22.75,25335
Keenan Allen,297,WR,LAC,WR118,13,229,328,280.67,31.83,11616
Justice Hill,298,RB,BAL,RB91,13,269,325,293.10,22.47,18256
Kirk Cousins,299,QB,LV,QB40,13,156,299,215.00,51.71,11177
Luke McCaffrey,300,WR,WAS,WR119,13,242,330,288.33,33.49,26328
Devin Singletary,301,RB,NYG,RB92,13,265,338,286.75,26.21,18280
Darius Slayton,302,WR,NYG,WR120,13,245,330,288.00,27.86,18706
Justin Fields,303,QB,KC,QB41,13,143,293,208.00,60.61,19781
CJ Daniels,304,WR,LAR,WR121,13,226,332,282.43,38.02,28125
Dont'e Thornton Jr.,305,WR,LV,WR122,13,266,348,295.25,24.48,27288
Jack Endries,306,TE,CIN,TE51,13,257,321,295.50,21.95,27501
Jalen Tolbert,307,WR,MIA,WR123,13,222,308,272.00,30.59,23770
Cade Klubnik,308,QB,NYJ,QB42,13,158,317,223.25,65.16,24361
Drew Allar,309,QB,PIT,QB43,13,157,334,225.00,69.75,24345
Matt Hibner,310,TE,BAL,TE52,13,251,320,292.43,20.62,28168
George Holani,311,RB,SEA,RB93,13,257,339,292.57,25.70,22915
Zavion Thomas,312,WR,CHI,WR124,13,245,340,293.43,28.61,28132
Joshua Palmer,313,WR,BUF,WR125,13,239,354,303.88,33.77,22845
Deion Burks,314,WR,IND,WR126,14,263,304,283.50,16.88,27093
Emari Demercado,315,RB,KC,RB94,14,252,345,306.63,32.93,25654
Jaylin Lane,316,WR,WAS,WR127,14,253,321,291.17,23.76,27454
Savion Williams,317,WR,GB,WR128,14,280,324,294.17,14.78,27144
Jordan Whittington,318,WR,LAR,WR129,14,284,351,320.33,22.19,23135
J'Mari Taylor,319,RB,JAC,RB95,14,264,339,298.33,27.37,28109
Charlie Kolar,320,TE,LAC,TE53,14,231,343,283.80,45.21,22756
Tyler Higbee,321,TE,LAR,TE54,14,269,363,317.25,27.25,15623
Jam Miller,322,RB,NE,RB96,14,265,336,286.80,26.33,27326
Audric Estime,323,RB,NO,RB97,14,270,345,301.33,31.48,23054
Konata Mumpfield,324,WR,LAR,WR130,14,224,365,287.40,48.04,27449
Mitchell Evans,325,TE,CAR,TE55,14,234,369,302.33,48.00,27138
Roman Hemby,326,RB,LV,RB98,14,272,329,302.83,21.24,25387
Josh Cameron,327,WR,JAC,WR131,14,265,344,303.33,23.54,28137
Calvin Austin III,328,WR,NYG,WR132,14,250,323,289.80,25.48,23739
Tutu Atwell,329,WR,MIA,WR133,14,264,371,304.00,33.63,20126
Jahan Dotson,330,WR,ATL,WR134,14,231,313,291.20,30.70,23101
Malik Davis,331,RB,DAL,RB99,14,210,352,292.80,52.94,24205
Malik Benson,332,WR,LV,WR135,14,259,331,296.00,29.07,26012
Dawson Knox,333,TE,BUF,TE56,14,287,361,309.50,25.50,18631
John Metchie III,334,WR,CAR,WR136,14,261,346,310.17,27.96,22895
Garrett Nussmeier,335,QB,KC,QB44,14,167,338,250.67,69.86,22998
Taylen Green,336,QB,CLE,QB45,14,177,324,256.00,60.51,28094
Erick All Jr.,337,TE,CIN,TE57,14,287,370,317.17,31.66,23837
Michael Trigg,338,TE,DAL,TE58,14,294,329,306.40,13.31,23167
Noah Gray,339,TE,KC,TE59,14,289,347,317.50,17.80,19539
KeAndre Lambert-Smith,340,WR,LAC,WR137,14,285,334,317.83,15.72,24372
Jaleel McLaughlin,341,RB,DEN,RB100,14,273,375,320.17,37.83,25876
Will Howard,342,QB,PIT,QB46,14,207,357,271.33,63.07,25972
Quinn Ewers,343,QB,MIA,QB47,14,211,350,273.00,57.73,23680
Noah Fant,344,TE,NO,TE60,14,283,360,313.40,33.42,17527
Jalen Milroe,345,QB,SEA,QB48,14,182,361,277.00,73.49,22884
Jeff Caldwell,346,WR,KC,WR138,14,305,360,324.50,19.87,28425
Samaje Perine,347,RB,CIN,RB101,14,264,337,301.25,26.43,16423
Devontez Walker,348,WR,BAL,WR139,14,263,353,303.50,32.14,26011
Joe Royer,349,TE,CLE,TE61,14,301,363,326.67,22.02,27312
Barion Brown,350,WR,NO,WR140,14,279,358,320.40,26.69,25416
Robert Henry Jr.,351,RB,WAS,RB102,14,257,342,308.75,31.73,28404
Tyson Bagent,352,QB,CHI,QB49,14,178,316,247.00,69.00,25321
Luke Musgrave,353,TE,GB,TE62,14,307,335,322.00,11.73,25282
Colbie Young,354,WR,CIN,WR141,14,270,386,314.50,43.64,26037
Mack Hollins,355,WR,NE,WR142,14,263,355,312.75,40.83,16489
Ja'Lynn Polk,356,WR,FA,WR143,14,246,337,313.00,38.70,26205
Nate Boerkircher,357,TE,JAC,TE63,14,306,366,327.80,21.23,28427
Eric Rivers Jr.,358,WR,TB,WR144,14,302,364,319.00,26.10,28128
Treylon Burks,359,WR,WAS,WR145,14,291,384,334.20,30.58,22905
Kendrick Law,360,WR,DET,WR146,14,257,372,305.67,48.58,26044
