name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Bijan Robinson,1,1,RB,ATL,5670,1.7,1.02,1152,1,4,0.7,11,ppr,8,6,6885,2026-08-12,2026-08-19
Jahmyr Gibbs,2,2,RB,DET,5672,1.8,1.02,1439,1,4,0.7,6,ppr,8,6,6885,2026-08-12,2026-08-19
Puka Nacua,3,3,WR,LAR,5714,3.1,1.03,227,1,5,0.8,11,ppr,8,6,6885,2026-08-12,2026-08-19
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,1685,1,8,1,6,ppr,8,6,6885,2026-08-12,2026-08-19
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.4,1.05,867,2,9,1.1,11,ppr,8,6,6885,2026-08-12,2026-08-19
Amon-Ra St. Brown,6,6,WR,DET,5182,6.3,1.06,921,3,11,1.3,6,ppr,8,6,6885,2026-08-12,2026-08-19
Christian McCaffrey,7,7,RB,SF,2434,6.5,1.07,1323,2,13,1.6,8,ppr,8,6,6885,2026-08-12,2026-08-19
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,1429,2,14,1.8,13,ppr,8,6,6885,2026-08-12,2026-08-19
Drake London,9,9,WR,ATL,5574,10.1,2.02,252,5,16,1.6,11,ppr,8,6,6885,2026-08-12,2026-08-19
De'Von Achane,10,10,RB,MIA,5683,10.2,2.02,695,5,16,1.9,6,ppr,8,6,6885,2026-08-12,2026-08-19
CeeDee Lamb,11,11,WR,DAL,4869,10.7,2.03,1019,5,19,2,14,ppr,8,6,6885,2026-08-12,2026-08-19
Justin Jefferson,12,12,WR,MIN,4876,11.8,2.04,1044,6,19,2.2,6,ppr,8,6,6885,2026-08-12,2026-08-19
James Cook III,13,13,RB,BUF,5652,12.3,2.04,2013,5,22,2.8,7,ppr,8,6,6885,2026-08-12,2026-08-19
Chase Brown,14,14,RB,CIN,5706,13.7,2.06,1554,6,22,2.7,6,ppr,8,6,6885,2026-08-12,2026-08-19
Rashee Rice,15,15,WR,KC,5696,14.8,2.07,263,9,22,2.2,5,ppr,8,6,6885,2026-08-12,2026-08-19
Ashton Jeanty,16,16,RB,LV,6500,15.3,2.07,1210,7,23,3,13,ppr,8,6,6885,2026-08-12,2026-08-19
Derrick Henry,17,17,RB,BAL,2350,17.6,3.02,910,10,27,2.6,13,ppr,8,6,6885,2026-08-12,2026-08-19
A.J. Brown,18,18,WR,NE,3247,17.7,3.02,991,9,26,3.1,11,ppr,8,6,6885,2026-08-12,2026-08-19
George Pickens,19,19,WR,DAL,5576,19.5,3.04,523,12,28,2.8,14,ppr,8,6,6885,2026-08-12,2026-08-19
Saquon Barkley,20,20,RB,PHI,2860,20.3,3.04,2224,11,33,3.5,10,ppr,8,6,6885,2026-08-12,2026-08-19
Nico Collins,21,21,WR,HOU,5207,21.2,3.05,565,14,30,2.7,8,ppr,8,6,6885,2026-08-12,2026-08-19
Chris Olave,22,22,WR,NO,5544,21.5,3.06,390,12,33,3.3,8,ppr,8,6,6885,2026-08-12,2026-08-19
Omarion Hampton,23,23,RB,LAC,6538,21.8,3.06,1930,11,33,4.1,7,ppr,8,6,6885,2026-08-12,2026-08-19
Kenneth Walker,24,24,RB,KC,5625,22.8,3.07,1911,13,33,3.7,5,ppr,8,6,6885,2026-08-12,2026-08-19
Zay Flowers,25,25,WR,BAL,5675,24.2,3.08,294,16,33,2.8,13,ppr,8,6,6885,2026-08-12,2026-08-19
Garrett Wilson,26,26,WR,NYJ,5548,26.6,4.03,278,18,37,3,13,ppr,8,6,6885,2026-08-12,2026-08-19
Malik Nabers,27,27,WR,NYG,6183,27.2,4.03,1393,17,41,3.8,8,ppr,8,6,6885,2026-08-12,2026-08-19
DeVonta Smith,28,28,WR,PHI,4883,28.7,4.05,1040,19,42,3.7,10,ppr,8,6,6885,2026-08-12,2026-08-19
Trey McBride,29,29,TE,ARI,5656,28.9,4.05,859,16,44,4.8,14,ppr,8,6,6885,2026-08-12,2026-08-19
Jeremiyah Love,30,30,RB,ARI,6769,29,4.05,702,17,44,4.3,14,ppr,8,6,6885,2026-08-12,2026-08-19
Breece Hall,31,31,RB,NYJ,5503,29.9,4.06,394,22,37,2.9,13,ppr,8,6,6885,2026-08-12,2026-08-19
Josh Jacobs,32,32,RB,GB,3255,31.6,4.08,562,21,47,4,11,ppr,8,6,6885,2026-08-12,2026-08-19
Kyren Williams,33,33,RB,LAR,5623,31.7,4.08,1055,20,42,4.2,11,ppr,8,6,6885,2026-08-12,2026-08-19
Josh Allen,34,34,QB,BUF,2885,32.5,4.08,1420,10,48,8.3,7,ppr,8,6,6885,2026-08-12,2026-08-19
Tetairoa McMillan,35,35,WR,CAR,6561,33.3,5.01,572,24,46,3.6,5,ppr,8,6,6885,2026-08-12,2026-08-19
Cam Skattebo,36,36,RB,NYG,6509,35.1,5.03,522,25,44,3.8,8,ppr,8,6,6885,2026-08-12,2026-08-19
Tee Higgins,37,37,WR,CIN,4870,35.8,5.04,784,23,49,4.8,6,ppr,8,6,6885,2026-08-12,2026-08-19
Brock Bowers,38,38,TE,LV,6178,36,5.04,2010,17,53,6.9,13,ppr,8,6,6885,2026-08-12,2026-08-19
Emeka Egbuka,39,39,WR,TB,6576,37.2,5.05,1930,24,53,5,10,ppr,8,6,6885,2026-08-12,2026-08-19
