name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.04,0.20,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,8,2.68,1.22,17233
Drake Maye,3,QB,NE,QB3,1,2,8,3.62,1.30,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.80,2.92,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.41,3.71,22902
Jalen Hurts,6,QB,PHI,QB6,2,3,17,7.10,2.86,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.63,2.40,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.77,2.42,23180
Caleb Williams,9,QB,CHI,QB7,2,2,26,10.86,5.46,23084
Jahmyr Gibbs,10,RB,DET,RB1,2,2,15,11.06,2.54,22968
Justin Herbert,11,QB,LAC,QB8,2,4,32,11.37,5.25,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,37,11.66,4.00,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.55,2.44,23070
Trevor Lawrence,14,QB,JAC,QB9,3,6,26,14.49,4.96,19780
Dak Prescott,15,QB,DAL,QB10,3,7,30,15.21,5.46,15600
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,41,15.30,4.31,19799
Christian McCaffrey,17,RB,SF,RB3,3,10,45,18.77,7.47,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,44,20.31,4.26,19202
Brock Purdy,19,QB,SF,QB11,3,9,32,20.38,4.69,19797
Justin Jefferson,20,WR,MIN,WR6,3,12,47,21.30,5.45,19236
Jaxson Dart,21,QB,NYG,QB12,3,8,32,21.35,6.72,23160
Drake London,22,WR,ATL,WR7,4,20,49,25.00,5.28,23163
Jonathan Taylor,23,RB,IND,RB4,4,13,48,25.85,8.52,19217
Bo Nix,24,QB,DEN,QB13,4,9,50,26.49,7.09,22910
Patrick Mahomes II,25,QB,KC,QB14,4,15,38,26.68,5.81,16413
A.J. Brown,26,WR,NE,WR8,4,20,53,29.17,7.80,18218
Nico Collins,27,WR,HOU,WR9,4,24,56,30.55,6.44,20130
Matthew Stafford,28,QB,LAR,QB15,4,8,55,30.70,9.93,9451
Ashton Jeanty,29,RB,LV,RB5,4,15,58,30.94,8.75,25989
Trey McBride,30,TE,ARI,TE1,5,25,54,34.01,6.08,22936
George Pickens,31,WR,DAL,WR10,5,21,57,34.46,6.63,22963
Chase Brown,32,RB,CIN,RB6,5,22,54,34.55,8.10,25324
James Cook III,33,RB,BUF,RB7,5,15,61,34.59,9.72,22958
Jared Goff,34,QB,DET,QB16,5,7,55,34.61,9.99,15501
Rashee Rice,35,WR,KC,WR11,5,21,68,35.00,10.33,23113
Chris Olave,36,WR,NO,WR12,5,23,68,37.06,8.85,20111
De'Von Achane,37,RB,MIA,RB8,5,15,68,37.21,8.75,23136
Brock Bowers,38,TE,LV,TE2,5,23,51,37.56,4.35,22955
Kyler Murray,39,QB,MIN,QB17,5,13,64,38.24,11.95,18600
Omarion Hampton,40,RB,LAC,RB9,5,22,67,40.49,9.04,25395
DeVonta Smith,41,WR,PHI,WR13,5,24,62,41.13,8.69,19222
Saquon Barkley,42,RB,PHI,RB10,5,22,61,41.77,7.74,17240
Baker Mayfield,43,QB,TB,QB18,5,19,64,45.49,10.36,17237
Tyler Shough,44,QB,NO,QB19,5,18,64,45.99,10.57,23096
Zay Flowers,45,WR,BAL,WR14,6,24,68,46.31,10.01,22916
Jordan Love,46,QB,GB,QB20,6,20,60,46.51,9.30,19246
Kenneth Walker III,47,RB,KC,RB11,6,27,74,46.83,8.76,23021
Garrett Wilson,48,WR,NYJ,WR15,6,28,75,47.66,8.26,23072
Tetairoa McMillan,49,WR,CAR,WR16,6,28,71,49.48,9.76,25417
Tee Higgins,50,WR,CIN,WR17,6,35,69,50.96,8.42,19211
Ladd McConkey,51,WR,LAC,WR18,6,28,76,53.96,9.65,26122
Malik Willis,52,QB,MIA,QB21,6,30,94,54.34,12.55,23499
Colston Loveland,53,TE,CHI,TE3,6,39,104,54.55,16.04,26006
Jeremiyah Love,54,RB,ARI,RB12,6,42,85,54.86,9.38,25403
Malik Nabers,55,WR,NYG,WR19,6,23,90,55.00,16.09,25409
Emeka Egbuka,56,WR,TB,WR20,6,27,73,55.08,10.05,23062
Derrick Henry,57,RB,BAL,RB13,6,22,74,56.04,9.61,15514
Jaylen Waddle,58,WR,DEN,WR21,6,34,81,56.41,9.73,19790
Breece Hall,59,RB,NYJ,RB14,6,48,88,58.25,7.55,22982
Kyren Williams,60,RB,LAR,RB15,6,40,77,60.99,8.30,23059
Terry McLaurin,61,WR,WAS,WR22,6,44,82,61.17,8.21,18466
C.J. Stroud,62,QB,HOU,QB22,6,23,83,61.97,9.16,23071
Sam Darnold,63,QB,SEA,QB23,6,24,76,62.56,7.58,17236
Josh Jacobs,64,RB,GB,RB16,6,42,85,63.06,9.46,18269
Javonte Williams,65,RB,DAL,RB17,7,43,80,65.76,8.37,22739
Luther Burden III,66,WR,CHI,WR23,7,51,84,66.01,7.89,27016
Cam Ward,67,QB,TEN,QB24,7,33,83,66.99,7.52,24755
Davante Adams,68,WR,LAR,WR24,7,52,84,68.14,7.73,12123
Mike Evans,69,WR,SF,WR25,7,44,100,69.32,10.04,12119
Travis Etienne Jr.,70,RB,NO,RB18,7,42,94,70.03,9.54,19231
Cam Skattebo,71,RB,NYG,RB19,7,54,99,74.23,9.72,27166
Daniel Jones,72,QB,IND,QB25,7,26,127,70.27,13.37,18232
DJ Moore,73,WR,BUF,WR26,7,35,117,74.73,13.79,17265
Tyler Warren,74,TE,IND,TE4,7,47,93,75.18,10.88,26434
Jameson Williams,75,WR,DET,WR27,7,62,110,75.41,7.98,23677
Christian Watson,76,WR,GB,WR28,7,59,114,77.10,11.46,23886
Bryce Young,77,QB,CAR,QB26,7,30,127,74.16,11.34,22900
Rome Odunze,78,WR,CHI,WR29,7,59,114,79.89,10.07,25411
