name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Bijan Robinson,1,1,RB,ATL,5670,1.7,1.02,966,1,4,0.8,11,ppr,8,6,6160,2026-08-06,2026-08-13
Jahmyr Gibbs,2,2,RB,DET,5672,1.8,1.02,1234,1,4,0.8,6,ppr,8,6,6160,2026-08-06,2026-08-13
Puka Nacua,3,3,WR,LAR,5714,3,1.03,266,1,5,0.7,11,ppr,8,6,6160,2026-08-06,2026-08-13
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,1398,1,8,1,6,ppr,8,6,6160,2026-08-06,2026-08-13
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.6,1.06,707,2,9,1.2,11,ppr,8,6,6160,2026-08-06,2026-08-13
Christian McCaffrey,6,6,RB,SF,2434,6,1.06,926,2,11,1.5,8,ppr,8,6,6160,2026-08-06,2026-08-13
Amon-Ra St. Brown,7,7,WR,DET,5182,6.9,1.07,882,3,12,1.4,6,ppr,8,6,6160,2026-08-06,2026-08-13
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,1189,3,12,1.7,13,ppr,8,6,6160,2026-08-06,2026-08-13
Drake London,9,9,WR,ATL,5574,10.1,2.02,205,6,16,1.6,11,ppr,8,6,6160,2026-08-06,2026-08-13
De'Von Achane,10,10,RB,MIA,5683,10.2,2.02,457,5,18,1.8,6,ppr,8,6,6160,2026-08-06,2026-08-13
CeeDee Lamb,11,11,WR,DAL,4869,11.2,2.03,925,5,21,2.1,14,ppr,8,6,6160,2026-08-06,2026-08-13
Rashee Rice,12,12,WR,KC,5696,12.4,2.04,170,6,19,2.4,5,ppr,8,6,6160,2026-08-06,2026-08-13
Chase Brown,13,13,RB,CIN,5706,12.5,2.05,1090,5,22,2.6,6,ppr,8,6,6160,2026-08-06,2026-08-13
Ashton Jeanty,14,14,RB,LV,6500,14.1,2.06,769,6,23,3.1,13,ppr,8,6,6160,2026-08-06,2026-08-13
Justin Jefferson,15,15,WR,MIN,4876,14.4,2.06,1096,6,22,3.1,6,ppr,8,6,6160,2026-08-06,2026-08-13
James Cook III,16,16,RB,BUF,5652,14.5,2.06,1756,6,23,3.2,7,ppr,8,6,6160,2026-08-06,2026-08-13
Derrick Henry,17,17,RB,BAL,2350,15.9,2.08,492,8,23,2.9,13,ppr,8,6,6160,2026-08-06,2026-08-13
A.J. Brown,18,18,WR,NE,3247,17.7,3.02,704,10,25,2.7,11,ppr,8,6,6160,2026-08-06,2026-08-13
Saquon Barkley,19,19,RB,PHI,2860,19.4,3.03,1687,10,31,3.4,10,ppr,8,6,6160,2026-08-06,2026-08-13
Omarion Hampton,20,20,RB,LAC,6538,19.7,3.04,1610,10,29,3.6,7,ppr,8,6,6160,2026-08-06,2026-08-13
Chris Olave,21,21,WR,NO,5544,20.7,3.05,266,14,29,2.6,8,ppr,8,6,6160,2026-08-06,2026-08-13
George Pickens,22,22,WR,DAL,5576,20.8,3.05,435,14,28,2.6,14,ppr,8,6,6160,2026-08-06,2026-08-13
Nico Collins,23,23,WR,HOU,5207,23.6,3.08,766,16,33,2.7,8,ppr,8,6,6160,2026-08-06,2026-08-13
Josh Jacobs,24,24,RB,GB,3255,25.6,4.02,387,15,38,4,11,ppr,8,6,6160,2026-08-06,2026-08-13
Kenneth Walker,25,25,RB,KC,5625,25.9,4.02,1883,16,39,3.8,5,ppr,8,6,6160,2026-08-06,2026-08-13
Zay Flowers,26,26,WR,BAL,5675,26.1,4.02,331,18,38,3.1,13,ppr,8,6,6160,2026-08-06,2026-08-13
Jeremiyah Love,27,27,RB,ARI,6769,26.9,4.03,386,16,38,3.8,14,ppr,8,6,6160,2026-08-06,2026-08-13
Breece Hall,28,28,RB,NYJ,5503,27.3,4.03,284,18,37,3.4,13,ppr,8,6,6160,2026-08-06,2026-08-13
Josh Allen,29,29,QB,BUF,2885,27.4,4.03,939,9,46,6.9,7,ppr,8,6,6160,2026-08-06,2026-08-13
Garrett Wilson,30,30,WR,NYJ,5548,28.7,4.05,270,22,37,3.2,13,ppr,8,6,6160,2026-08-06,2026-08-13
DeVonta Smith,31,31,WR,PHI,4883,29.2,4.05,842,20,40,3.5,10,ppr,8,6,6160,2026-08-06,2026-08-13
Malik Nabers,32,32,WR,NYG,6183,31.1,4.07,1312,20,45,4.2,8,ppr,8,6,6160,2026-08-06,2026-08-13
Cam Skattebo,33,33,RB,NYG,6509,31.5,4.08,388,21,41,4,8,ppr,8,6,6160,2026-08-06,2026-08-13
Kyren Williams,34,34,RB,LAR,5623,33.1,5.01,841,22,44,3.9,11,ppr,8,6,6160,2026-08-06,2026-08-13
Tetairoa McMillan,35,35,WR,CAR,6561,34.1,5.02,561,23,47,3.9,5,ppr,8,6,6160,2026-08-06,2026-08-13
Trey McBride,36,36,TE,ARI,5656,34.6,5.03,972,17,50,6.5,14,ppr,8,6,6160,2026-08-06,2026-08-13
Emeka Egbuka,37,37,WR,TB,6576,34.8,5.03,1380,23,47,4.2,10,ppr,8,6,6160,2026-08-06,2026-08-13
Javonte Williams,38,38,RB,DAL,5185,36.2,5.04,841,24,49,4.6,14,ppr,8,6,6160,2026-08-06,2026-08-13
Tee Higgins,39,39,WR,CIN,4870,38.1,5.06,615,26,54,4.5,6,ppr,8,6,6160,2026-08-06,2026-08-13
Travis Etienne Jr.,40,40,RB,NO,4863,39.3,5.07,380,26,53,4.8,8,ppr,8,6,6160,2026-08-06,2026-08-13
Brock Bowers,41,41,TE,LV,6178,40.7,6.01,1956,19,58,8,13,ppr,8,6,6160,2026-08-06,2026-08-13
Davante Adams,42,42,WR,LAR,2125,41.2,6.01,428,30,54,4.1,11,ppr,8,6,6160,2026-08-06,2026-08-13
Terry McLaurin,43,44,WR,WAS,3449,43.6,6.04,575,31,59,4.5,7,ppr,8,6,6160,2026-08-06,2026-08-13
Bucky Irving,44,43,RB,TB,6190,43.6,6.04,451,30,54,4.9,10,ppr,8,6,6160,2026-08-06,2026-08-13
Ladd McConkey,45,45,WR,LAC,6281,43.7,6.04,1573,30,65,5.2,7,ppr,8,6,6160,2026-08-06,2026-08-13
