name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.22,0.42,17298
Drake Maye,2,QB,NE,QB2,1,1,5,2.11,1.10,23046
Lamar Jackson,3,QB,BAL,QB3,1,3,6,3.89,0.87,17233
Jayden Daniels,4,QB,WAS,QB4,1,3,7,4.00,1.41,22902
Ja'Marr Chase,5,WR,CIN,WR1,2,5,8,6.44,1.26,19788
Joe Burrow,6,QB,CIN,QB5,2,4,16,7.11,3.60,19196
Caleb Williams,7,QB,CHI,QB6,2,4,12,7.11,2.42,23084
Justin Herbert,8,QB,LAC,QB7,2,5,13,9.33,2.75,18635
Jaxon Smith-Njigba,9,WR,SEA,WR2,2,6,16,10.33,2.87,23070
Puka Nacua,10,WR,LAR,WR3,2,8,18,10.56,3.30,23180
Jahmyr Gibbs,11,RB,DET,RB1,2,7,18,10.67,3.13,22968
Bijan Robinson,12,RB,ATL,RB2,2,7,18,10.67,3.06,23133
Jalen Hurts,13,QB,PHI,QB8,3,6,19,13.67,4.16,19275
Patrick Mahomes II,14,QB,KC,QB9,3,11,24,14.89,3.70,16413
Trevor Lawrence,15,QB,JAC,QB10,3,11,17,14.89,2.08,19780
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,22,15.56,3.30,19799
Justin Jefferson,17,WR,MIN,WR5,3,14,24,19.00,3.43,19236
CeeDee Lamb,18,WR,DAL,WR6,3,14,29,20.44,4.76,19202
Ashton Jeanty,19,RB,LV,RB3,4,13,29,21.44,4.57,25989
Brock Purdy,20,QB,SF,QB11,4,15,34,22.56,5.98,19797
Malik Nabers,21,WR,NYG,WR7,4,15,33,23.11,5.28,25409
Jeremiyah Love,22,RB,ARI,RB4,4,14,28,23.33,4.59,25403
Bo Nix,23,QB,DEN,QB12,4,14,41,23.44,7.70,22910
Jaxson Dart,24,QB,NYG,QB13,4,13,34,24.00,6.55,23160
Drake London,25,WR,ATL,WR8,4,22,27,25.00,1.83,23163
James Cook III,26,RB,BUF,RB5,4,19,33,28.67,4.50,22958
De'Von Achane,27,RB,MIA,RB6,4,23,39,29.33,5.73,23136
Dak Prescott,28,QB,DAL,QB14,4,18,52,29.67,9.81,15600
Omarion Hampton,29,RB,LAC,RB7,4,21,36,29.89,4.79,25395
Jordan Love,30,QB,GB,QB15,4,20,43,30.33,6.63,19246
Tetairoa McMillan,31,WR,CAR,WR9,4,26,39,31.56,3.59,25417
Brock Bowers,32,TE,LV,TE1,4,20,44,32.11,8.25,22955
Nico Collins,33,WR,HOU,WR10,5,30,36,33.56,2.41,20130
Jonathan Taylor,34,RB,IND,RB8,5,22,49,33.78,7.36,19217
George Pickens,35,WR,DAL,WR11,5,30,38,34.11,2.47,22963
Emeka Egbuka,36,WR,TB,WR12,5,25,50,36.33,7.73,23062
Kenneth Walker III,37,RB,KC,RB9,5,26,44,36.67,5.37,23021
Chris Olave,38,WR,NO,WR13,5,35,48,39.67,4.27,20111
Garrett Wilson,39,WR,NYJ,WR14,5,33,47,41.22,5.05,23072
Jared Goff,40,QB,DET,QB16,5,25,66,41.67,12.88,15501
Zay Flowers,41,WR,BAL,WR15,5,37,46,43.00,3.06,22916
A.J. Brown,42,WR,NE,WR16,5,35,49,43.89,4.61,18218
Trey McBride,43,TE,ARI,TE2,5,37,61,43.89,6.87,22936
Carnell Tate,44,WR,TEN,WR17,5,31,55,45.11,6.30,26009
DeVonta Smith,45,WR,PHI,WR18,5,40,52,45.44,3.83,19222
Ladd McConkey,46,WR,LAC,WR19,5,40,56,46.33,5.03,26122
Luther Burden III,47,WR,CHI,WR20,5,39,59,46.67,6.41,27016
Breece Hall,48,RB,NYJ,RB10,6,40,72,51.22,9.62,22982
Jaylen Waddle,49,WR,DEN,WR21,6,42,64,51.67,6.82,19790
Colston Loveland,50,TE,CHI,TE3,6,30,65,51.78,9.53,26006
Tee Higgins,51,WR,CIN,WR22,6,44,60,51.89,5.65,19211
Chase Brown,52,RB,CIN,RB11,6,38,63,52.44,6.62,25324
Fernando Mendoza,53,QB,LV,QB17,6,32,71,53.11,9.63,28013
Rashee Rice,54,WR,KC,WR23,6,38,92,58.11,17.22,23113
Makai Lemon,55,WR,PHI,WR24,6,47,74,58.11,7.67,25420
C.J. Stroud,56,QB,HOU,QB18,6,31,87,59.00,22.22,23071
Cam Ward,57,QB,TEN,QB19,6,38,87,61.11,12.97,24755
Tyler Warren,58,TE,IND,TE4,6,55,79,61.22,6.83,26434
Christian McCaffrey,59,RB,SF,RB12,6,40,76,62.00,11.04,16393
Kyler Murray,60,QB,MIN,QB20,6,50,88,62.00,11.19,18600
Jameson Williams,61,WR,DET,WR25,6,51,77,62.11,8.52,23677
Baker Mayfield,62,QB,TB,QB21,6,54,76,62.11,8.33,17237
Saquon Barkley,63,RB,PHI,RB13,6,53,68,62.44,5.31,17240
Rome Odunze,64,WR,CHI,WR26,6,51,82,62.78,9.14,25411
Jordyn Tyson,65,WR,NO,WR27,6,43,92,63.11,13.63,26035
Tucker Kraft,66,TE,GB,TE5,6,56,68,63.89,3.73,25298
Tyler Shough,67,QB,NO,QB22,6,50,87,64.22,10.56,23096
TreVeyon Henderson,68,RB,NE,RB14,7,50,102,68.56,13.52,23065
