name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.5,1.01,325,1,3,0.8,7,2qb,10,6,2191,2026-07-05,2026-08-04
Jahmyr Gibbs,2,2,RB,DET,5672,2.2,1.02,184,1,4,0.8,6,2qb,10,6,2191,2026-07-05,2026-08-04
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,163,1,4,0.7,11,2qb,10,6,2191,2026-07-05,2026-08-04
Lamar Jackson,4,4,QB,BAL,2888,5.2,1.05,239,1,14,1.8,13,2qb,10,6,2191,2026-07-05,2026-08-04
Joe Burrow,5,5,QB,CIN,4882,5.3,1.05,157,1,11,2.2,6,2qb,10,6,2191,2026-07-05,2026-08-04
Drake Maye,6,6,QB,NE,6187,6.4,1.06,218,1,12,2.1,11,2qb,10,6,2191,2026-07-05,2026-08-04
Puka Nacua,7,7,WR,LAR,5714,6.5,1.07,232,1,13,2.6,11,2qb,10,6,2191,2026-07-05,2026-08-04
Jonathan Taylor,8,8,RB,IND,4864,6.6,1.07,164,3,12,1.6,13,2qb,10,6,2191,2026-07-05,2026-08-04
Dak Prescott,9,9,QB,DAL,2377,9.2,1.09,112,1,16,3.7,14,2qb,10,6,2191,2026-07-05,2026-08-04
Ja'Marr Chase,10,10,WR,CIN,5177,10.5,1.10,568,1,26,5,6,2qb,10,6,2191,2026-07-05,2026-08-04
Christian McCaffrey,11,11,RB,SF,2434,12.1,2.02,330,3,21,3.5,8,2qb,10,6,2191,2026-07-05,2026-08-04
Jayden Daniels,12,12,QB,WAS,5854,12.3,2.02,217,5,20,2.6,7,2qb,10,6,2191,2026-07-05,2026-08-04
Jaxon Smith-Njigba,13,13,WR,SEA,5671,15.3,2.05,329,5,30,4.7,11,2qb,10,6,2191,2026-07-05,2026-08-04
Derrick Henry,14,14,RB,BAL,2350,15.4,2.05,95,7,23,3,13,2qb,10,6,2191,2026-07-05,2026-08-04
Trevor Lawrence,15,15,QB,JAX,5186,15.4,2.05,76,4,25,4.1,7,2qb,10,6,2191,2026-07-05,2026-08-04
Patrick Mahomes,16,16,QB,KC,2462,15.8,2.06,102,1,27,5.8,5,2qb,10,6,2191,2026-07-05,2026-08-04
Jalen Hurts,17,17,QB,PHI,5025,15.9,2.06,140,4,29,4.3,10,2qb,10,6,2191,2026-07-05,2026-08-04
Brock Purdy,18,18,QB,SF,5648,17.2,2.07,48,9,29,4.6,8,2qb,10,6,2191,2026-07-05,2026-08-04
Matthew Stafford,19,19,QB,LAR,1664,18.5,2.08,174,11,36,3.8,11,2qb,10,6,2191,2026-07-05,2026-08-04
James Cook III,20,20,RB,BUF,5652,19.7,2.10,447,9,28,4,7,2qb,10,6,2191,2026-07-05,2026-08-04
Justin Herbert,21,21,QB,LAC,4887,20.3,2.10,156,8,38,7.1,7,2qb,10,6,2191,2026-07-05,2026-08-04
Amon-Ra St. Brown,22,22,WR,DET,5182,20.5,3.01,487,9,32,4.8,6,2qb,10,6,2191,2026-07-05,2026-08-04
Jared Goff,23,23,QB,DET,2351,20.6,3.01,79,12,30,3.2,6,2qb,10,6,2191,2026-07-05,2026-08-04
Caleb Williams,24,24,QB,CHI,6173,21.6,3.02,217,6,38,5.7,10,2qb,10,6,2191,2026-07-05,2026-08-04
De'Von Achane,25,25,RB,MIA,5683,24.5,3.05,131,15,32,3.5,6,2qb,10,6,2191,2026-07-05,2026-08-04
Saquon Barkley,26,26,RB,PHI,2860,26.5,3.06,444,15,39,4.1,10,2qb,10,6,2191,2026-07-05,2026-08-04
