name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.8,1.02,1023,1,4,0.9,7,2qb,10,6,6086,2026-07-29,2026-08-28
Jahmyr Gibbs,2,2,RB,DET,5672,1.8,1.02,854,1,4,0.8,6,2qb,10,6,6086,2026-07-29,2026-08-28
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,501,1,4,0.7,11,2qb,10,6,6086,2026-07-29,2026-08-28
Puka Nacua,4,4,WR,LAR,5714,4.7,1.05,501,1,9,1.2,11,2qb,10,6,6086,2026-07-29,2026-08-28
Jonathan Taylor,5,5,RB,IND,4864,5.5,1.06,516,3,10,1.4,13,2qb,10,6,6086,2026-07-29,2026-08-28
Ja'Marr Chase,6,6,WR,CIN,5177,6.6,1.07,1468,1,14,2.3,6,2qb,10,6,6086,2026-07-29,2026-08-28
Drake Maye,7,7,QB,NE,6187,7.2,1.07,728,1,15,2.8,11,2qb,10,6,6086,2026-07-29,2026-08-28
Lamar Jackson,8,8,QB,BAL,2888,8.3,1.08,1195,1,17,3,13,2qb,10,6,6086,2026-07-29,2026-08-28
Jaxon Smith-Njigba,9,9,WR,SEA,5671,8.4,1.08,702,3,15,1.9,11,2qb,10,6,6086,2026-07-29,2026-08-28
Joe Burrow,10,10,QB,CIN,4882,9.3,1.09,949,1,18,3,6,2qb,10,6,6086,2026-07-29,2026-08-28
Christian McCaffrey,11,11,RB,SF,2434,10,1.10,1094,3,20,2.8,8,2qb,10,6,6086,2026-07-29,2026-08-28
Derrick Henry,12,12,RB,BAL,2350,10.6,2.01,374,3,18,2.6,13,2qb,10,6,6086,2026-07-29,2026-08-28
Amon-Ra St. Brown,13,13,WR,DET,5182,13.4,2.03,1281,4,23,3.3,6,2qb,10,6,6086,2026-07-29,2026-08-28
Dak Prescott,14,14,QB,DAL,2377,13.6,2.04,648,6,22,2.9,14,2qb,10,6,6086,2026-07-29,2026-08-28
Jayden Daniels,15,15,QB,WAS,5854,14,2.04,660,5,22,3.1,7,2qb,10,6,6086,2026-07-29,2026-08-28
James Cook III,16,16,RB,BUF,5652,15.5,2.06,1524,4,30,4.7,7,2qb,10,6,6086,2026-07-29,2026-08-28
Jalen Hurts,17,18,QB,PHI,5025,17.2,2.07,544,8,26,3.2,10,2qb,10,6,6086,2026-07-29,2026-08-28
Matthew Stafford,18,17,QB,LAR,1664,17.2,2.07,400,10,27,2.7,11,2qb,10,6,6086,2026-07-29,2026-08-28
Brock Purdy,19,19,QB,SF,5648,19.4,2.09,197,10,30,3.4,8,2qb,10,6,6086,2026-07-29,2026-08-28
Trevor Lawrence,20,20,QB,JAX,5186,19.7,2.10,452,6,37,5.1,7,2qb,10,6,6086,2026-07-29,2026-08-28
De'Von Achane,21,21,RB,MIA,5683,20.8,3.01,780,8,35,4.9,6,2qb,10,6,6086,2026-07-29,2026-08-28
Caleb Williams,22,22,QB,CHI,6173,21.9,3.02,730,8,45,5,10,2qb,10,6,6086,2026-07-29,2026-08-28
Patrick Mahomes,23,23,QB,KC,2462,24,3.04,371,9,46,5.7,5,2qb,10,6,6086,2026-07-29,2026-08-28
Drake London,24,24,WR,ATL,5574,24.2,3.04,249,12,36,4.7,11,2qb,10,6,6086,2026-07-29,2026-08-28
Saquon Barkley,25,25,RB,PHI,2860,24.7,3.05,1850,10,40,5.4,10,2qb,10,6,6086,2026-07-29,2026-08-28
Jared Goff,26,26,QB,DET,2351,24.9,3.05,430,12,49,4.7,6,2qb,10,6,6086,2026-07-29,2026-08-28
CeeDee Lamb,27,27,WR,DAL,4869,25.2,3.05,1707,11,39,5.4,14,2qb,10,6,6086,2026-07-29,2026-08-28
Justin Herbert,28,28,QB,LAC,4887,25.8,3.06,843,13,53,4.7,7,2qb,10,6,6086,2026-07-29,2026-08-28
Justin Jefferson,29,29,WR,MIN,4876,28.2,3.08,1698,11,46,6.5,6,2qb,10,6,6086,2026-07-29,2026-08-28
Rashee Rice,30,30,WR,KC,5696,29.9,3.10,245,14,44,6.2,5,2qb,10,6,6086,2026-07-29,2026-08-28
Chase Brown,31,31,RB,CIN,5706,30.1,3.10,1879,13,48,6.4,6,2qb,10,6,6086,2026-07-29,2026-08-28
Ashton Jeanty,32,32,RB,LV,6500,30.3,3.10,1407,9,62,7.9,13,2qb,10,6,6086,2026-07-29,2026-08-28
Bo Nix,33,33,QB,DEN,6253,30.5,4.01,585,15,56,5.9,10,2qb,10,6,6086,2026-07-29,2026-08-28
Jaxson Dart,34,34,QB,NYG,6568,31.1,4.01,350,16,58,7.3,8,2qb,10,6,6086,2026-07-29,2026-08-28
George Pickens,35,35,WR,DAL,5576,33.2,4.03,349,19,43,5.2,14,2qb,10,6,6086,2026-07-29,2026-08-28
A.J. Brown,36,37,WR,NE,3247,34.8,4.05,898,21,48,5.1,11,2qb,10,6,6086,2026-07-29,2026-08-28
Josh Jacobs,37,36,RB,GB,3255,34.8,4.05,269,19,49,5.8,11,2qb,10,6,6086,2026-07-29,2026-08-28
Nico Collins,38,38,WR,HOU,5207,36.2,4.06,433,24,48,4.4,8,2qb,10,6,6086,2026-07-29,2026-08-28
Kenneth Walker,39,39,RB,KC,5625,38.2,4.08,1564,17,58,8,5,2qb,10,6,6086,2026-07-29,2026-08-28
