name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.03,0.16,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,7,2.62,1.05,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.50,1.13,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,5.08,2.83,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.36,3.60,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,17,6.94,2.82,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.83,2.49,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.71,2.46,23180
Justin Herbert,9,QB,LAC,QB7,2,3,32,10.97,5.19,18635
Caleb Williams,10,QB,CHI,QB8,2,2,26,11.18,5.52,23084
Jahmyr Gibbs,11,RB,DET,RB1,2,2,37,11.19,3.89,22968
Bijan Robinson,12,RB,ATL,RB2,2,3,25,11.37,2.56,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.53,2.59,23070
Trevor Lawrence,14,QB,JAC,QB9,3,6,26,14.19,4.98,19780
Amon-Ra St. Brown,15,WR,DET,WR4,3,11,41,15.08,4.09,19799
Dak Prescott,16,QB,DAL,QB10,3,7,32,15.55,5.51,15600
Christian McCaffrey,17,RB,SF,RB3,3,10,46,18.94,8.14,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,46,20.65,4.41,19202
Justin Jefferson,19,WR,MIN,WR6,3,12,47,21.17,5.16,19236
Brock Purdy,20,QB,SF,QB11,3,8,50,21.35,6.59,19797
Jaxson Dart,21,QB,NYG,QB12,3,5,39,21.42,7.27,23160
Jonathan Taylor,22,RB,IND,RB4,4,13,48,24.87,8.03,19217
Drake London,23,WR,ATL,WR7,4,20,49,25.78,6.43,23163
Patrick Mahomes II,24,QB,KC,QB13,4,15,38,26.51,5.77,16413
Bo Nix,25,QB,DEN,QB14,4,14,50,26.67,7.37,22910
A.J. Brown,26,WR,NE,WR8,4,20,53,29.14,7.60,18218
Matthew Stafford,27,QB,LAR,QB15,4,8,55,30.95,9.76,9451
Nico Collins,28,WR,HOU,WR9,4,24,53,31.17,6.88,20130
Ashton Jeanty,29,RB,LV,RB5,4,15,58,31.41,8.38,25989
Chase Brown,30,RB,CIN,RB6,5,21,55,34.26,8.22,25324
James Cook III,31,RB,BUF,RB7,5,15,61,34.38,9.91,22958
Jared Goff,32,QB,DET,QB16,5,8,55,34.56,9.48,15501
Rashee Rice,33,WR,KC,WR10,5,21,68,34.65,9.97,23113
Trey McBride,34,TE,ARI,TE1,5,25,54,35.03,6.07,22936
George Pickens,35,WR,DAL,WR11,5,21,57,35.23,6.80,22963
Brock Bowers,36,TE,LV,TE2,5,23,51,36.79,4.65,22955
De'Von Achane,37,RB,MIA,RB8,5,22,68,37.04,8.65,23136
Chris Olave,38,WR,NO,WR12,5,23,64,37.27,8.48,20111
Kyler Murray,39,QB,MIN,QB17,5,13,64,38.09,11.40,18600
DeVonta Smith,40,WR,PHI,WR13,5,24,62,39.92,7.86,19222
Saquon Barkley,41,RB,PHI,RB9,5,22,61,40.79,8.11,17240
Omarion Hampton,42,RB,LAC,RB10,5,23,67,41.08,8.89,25395
Baker Mayfield,43,QB,TB,QB18,5,18,60,44.00,10.74,17237
Jordan Love,44,QB,GB,QB19,5,19,64,46.32,9.92,19246
Kenneth Walker III,45,RB,KC,RB11,5,27,74,46.36,9.26,23021
Tyler Shough,46,QB,NO,QB20,5,18,66,46.54,10.91,23096
Zay Flowers,47,WR,BAL,WR14,5,24,69,47.38,11.02,22916
Garrett Wilson,48,WR,NYJ,WR15,6,28,75,47.64,8.64,23072
Tetairoa McMillan,49,WR,CAR,WR16,6,28,71,49.77,10.05,25417
Malik Nabers,50,WR,NYG,WR17,6,21,86,52.08,15.59,25409
Tee Higgins,51,WR,CIN,WR18,6,35,73,52.46,8.61,19211
Ladd McConkey,52,WR,LAC,WR19,6,28,72,53.23,9.41,26122
Colston Loveland,53,TE,CHI,TE3,6,39,104,54.32,14.48,26006
Emeka Egbuka,54,WR,TB,WR20,6,27,80,55.06,9.43,23062
Malik Willis,55,QB,MIA,QB21,6,21,94,55.18,12.81,23499
Jeremiyah Love,56,RB,ARI,RB12,6,44,81,55.27,9.35,25403
Derrick Henry,57,RB,BAL,RB13,6,22,72,55.46,10.36,15514
Jaylen Waddle,58,WR,DEN,WR21,6,34,81,56.12,9.39,19790
Breece Hall,59,RB,NYJ,RB14,6,48,81,58.00,6.84,22982
Kyren Williams,60,RB,LAR,RB15,6,40,77,61.13,8.31,23059
Terry McLaurin,61,WR,WAS,WR22,6,44,82,61.14,7.71,18466
C.J. Stroud,62,QB,HOU,QB22,6,23,83,62.01,8.98,23071
Josh Jacobs,63,RB,GB,RB16,6,42,85,62.69,9.61,18269
Sam Darnold,64,QB,SEA,QB23,6,25,76,62.82,7.25,17236
Javonte Williams,65,RB,DAL,RB17,6,43,80,65.45,8.12,22739
