name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.4,1.01,710,1,4,0.6,6,ppr,8,6,3631,2026-09-03,2026-09-10
Bijan Robinson,2,2,RB,ATL,5670,2.3,1.02,328,1,5,0.6,11,ppr,8,6,3631,2026-09-03,2026-09-10
Puka Nacua,3,3,WR,LAR,5714,3.5,1.03,122,1,7,1.1,11,ppr,8,6,3631,2026-09-03,2026-09-10
Ja'Marr Chase,4,4,WR,CIN,5177,3.7,1.04,595,1,7,1,6,ppr,8,6,3631,2026-09-03,2026-09-10
Christian McCaffrey,5,5,RB,SF,2434,5.1,1.05,311,2,10,1.3,8,ppr,8,6,3631,2026-09-03,2026-09-10
Jaxon Smith-Njigba,6,6,WR,SEA,5671,6,1.06,417,2,10,1.5,11,ppr,8,6,3631,2026-09-03,2026-09-10
Amon-Ra St. Brown,7,7,WR,DET,5182,6.9,1.07,449,2,11,1.5,6,ppr,8,6,3631,2026-09-03,2026-09-10
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,610,3,12,1.7,13,ppr,8,6,3631,2026-09-03,2026-09-10
De'Von Achane,9,9,RB,MIA,5683,9.7,2.02,196,5,15,1.7,6,ppr,8,6,3631,2026-09-03,2026-09-10
CeeDee Lamb,10,10,WR,DAL,4869,10.4,2.02,294,5,16,1.7,14,ppr,8,6,3631,2026-09-03,2026-09-10
Justin Jefferson,11,11,WR,MIN,4876,11.6,2.04,311,7,16,1.8,6,ppr,8,6,3631,2026-09-03,2026-09-10
James Cook III,12,12,RB,BUF,5652,11.9,2.04,884,4,20,2.9,7,ppr,8,6,3631,2026-09-03,2026-09-10
Drake London,13,13,WR,ATL,5574,12.6,2.05,61,9,19,1.8,11,ppr,8,6,3631,2026-09-03,2026-09-10
Chase Brown,14,14,RB,CIN,5706,13,2.05,497,6,20,2.5,6,ppr,8,6,3631,2026-09-03,2026-09-10
Derrick Henry,15,15,RB,BAL,2350,15.9,2.08,298,9,21,2.3,13,ppr,8,6,3631,2026-09-03,2026-09-10
A.J. Brown,16,16,WR,NE,3247,16.6,3.01,444,9,24,2.6,11,ppr,8,6,3631,2026-09-03,2026-09-10
Rashee Rice,17,17,WR,KC,5696,17.1,3.01,98,11,25,2.3,5,ppr,8,6,3631,2026-09-03,2026-09-10
Saquon Barkley,18,18,RB,PHI,2860,18.6,3.03,968,10,28,3.3,10,ppr,8,6,3631,2026-09-03,2026-09-10
Chris Olave,19,19,WR,NO,5544,19.6,3.04,173,13,26,2.5,8,ppr,8,6,3631,2026-09-03,2026-09-10
Nico Collins,20,20,WR,HOU,5207,19.7,3.04,230,12,27,2.7,8,ppr,8,6,3631,2026-09-03,2026-09-10
Ashton Jeanty,21,21,RB,LV,6500,20.7,3.05,249,10,28,3.8,13,ppr,8,6,3631,2026-09-03,2026-09-10
