name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.5,1.02,282,1,3,0.8,7,2qb,10,6,1946,2026-07-03,2026-08-02
Jahmyr Gibbs,2,2,RB,DET,5672,2.2,1.02,159,1,4,0.8,6,2qb,10,6,1946,2026-07-03,2026-08-02
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,141,1,4,0.7,11,2qb,10,6,1946,2026-07-03,2026-08-02
Lamar Jackson,4,5,QB,BAL,2888,5.1,1.05,205,1,14,1.7,13,2qb,10,6,1946,2026-07-03,2026-08-02
Joe Burrow,5,4,QB,CIN,4882,5.1,1.05,134,1,11,2,6,2qb,10,6,1946,2026-07-03,2026-08-02
Jonathan Taylor,6,6,RB,IND,4864,6.6,1.07,148,3,12,1.6,13,2qb,10,6,1946,2026-07-03,2026-08-02
Puka Nacua,7,7,WR,LAR,5714,6.7,1.07,221,1,13,2.6,11,2qb,10,6,1946,2026-07-03,2026-08-02
Drake Maye,8,8,QB,NE,6187,6.7,1.07,188,1,12,2.1,11,2qb,10,6,1946,2026-07-03,2026-08-02
Dak Prescott,9,9,QB,DAL,2377,8.1,1.08,79,1,16,3.6,14,2qb,10,6,1946,2026-07-03,2026-08-02
Ja'Marr Chase,10,10,WR,CIN,5177,10.9,2.01,506,1,26,5,6,2qb,10,6,1946,2026-07-03,2026-08-02
Jayden Daniels,11,11,QB,WAS,5854,12.2,2.02,198,5,20,2.6,7,2qb,10,6,1946,2026-07-03,2026-08-02
Christian McCaffrey,12,12,RB,SF,2434,12.4,2.02,295,3,21,3.5,8,2qb,10,6,1946,2026-07-03,2026-08-02
Trevor Lawrence,13,13,QB,JAX,5186,14.8,2.05,57,4,23,3.9,7,2qb,10,6,1946,2026-07-03,2026-08-02
Patrick Mahomes,14,14,QB,KC,2462,15.4,2.05,89,1,27,5.9,5,2qb,10,6,1946,2026-07-03,2026-08-02
Jaxon Smith-Njigba,15,15,WR,SEA,5671,15.6,2.06,315,5,30,4.5,11,2qb,10,6,1946,2026-07-03,2026-08-02
Jalen Hurts,16,16,QB,PHI,5025,16,2.06,125,4,29,4.4,10,2qb,10,6,1946,2026-07-03,2026-08-02
Derrick Henry,17,17,RB,BAL,2350,16.1,2.06,84,11,23,2.8,13,2qb,10,6,1946,2026-07-03,2026-08-02
Brock Purdy,18,18,QB,SF,5648,17.3,2.07,46,9,29,4.7,8,2qb,10,6,1946,2026-07-03,2026-08-02
