name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,4,1.05,0.30,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,15,2.63,1.52,17233
Drake Maye,3,QB,NE,QB3,1,2,9,3.39,1.29,23046
Joe Burrow,4,QB,CIN,QB4,1,2,30,5.28,3.80,19196
Jalen Hurts,5,QB,PHI,QB5,2,2,41,7.01,4.88,19275
Ja'Marr Chase,6,WR,CIN,WR1,2,6,14,7.20,2.23,19788
Jayden Daniels,7,QB,WAS,QB6,2,2,70,8.82,7.54,22902
Caleb Williams,8,QB,CHI,QB7,2,2,29,9.95,4.82,23084
Jahmyr Gibbs,9,RB,DET,RB1,2,2,15,10.12,1.90,22968
Puka Nacua,10,WR,LAR,WR2,2,6,28,11.23,3.02,23180
Justin Herbert,11,QB,LAC,QB8,2,3,50,12.12,6.58,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,22,12.25,2.02,23133
Amon-Ra St. Brown,13,WR,DET,WR3,3,11,23,13.05,2.41,19799
Trevor Lawrence,14,QB,JAC,QB9,3,3,32,13.68,5.93,19780
Jaxon Smith-Njigba,15,WR,SEA,WR4,3,6,24,13.69,2.59,23070
Dak Prescott,16,QB,DAL,QB10,3,4,54,15.14,6.39,15600
Christian McCaffrey,17,RB,SF,RB3,3,10,48,18.85,7.47,16393
Justin Jefferson,18,WR,MIN,WR5,3,12,100,21.31,7.06,19236
CeeDee Lamb,19,WR,DAL,WR6,3,12,51,21.53,4.58,19202
Brock Purdy,20,QB,SF,QB11,4,8,66,23.18,8.34,19797
Bo Nix,21,QB,DEN,QB12,4,7,55,23.44,6.59,22910
Jonathan Taylor,22,RB,IND,RB4,4,12,50,24.77,7.62,19217
A.J. Brown,23,WR,NE,WR7,4,14,64,26.19,6.59,18218
Drake London,24,WR,ATL,WR8,4,20,68,27.28,6.60,23163
Jaxson Dart,25,QB,NYG,QB13,4,7,70,27.48,10.36,23160
Nico Collins,26,WR,HOU,WR9,4,21,57,28.91,6.02,20130
Patrick Mahomes II,27,QB,KC,QB14,4,7,60,28.33,8.93,16413
Chase Brown,28,RB,CIN,RB5,4,13,54,30.92,8.71,25324
Chris Olave,29,WR,NO,WR10,4,20,62,30.92,7.54,20111
James Cook III,30,RB,BUF,RB6,4,11,58,31.34,9.26,22958
Jared Goff,31,QB,DET,QB15,4,7,56,29.65,9.42,15501
Matthew Stafford,32,QB,LAR,QB16,4,7,56,31.60,9.71,9451
Trey McBride,33,TE,ARI,TE1,5,23,78,34.48,7.59,22936
George Pickens,34,WR,DAL,WR11,5,20,63,35.31,7.60,22963
De'Von Achane,35,RB,MIA,RB7,5,18,58,36.36,9.14,23136
Saquon Barkley,36,RB,PHI,RB8,5,22,61,38.28,7.17,17240
DeVonta Smith,37,WR,PHI,WR12,5,20,80,38.39,8.37,19222
Malik Nabers,38,WR,NYG,WR13,5,20,75,39.14,9.71,25409
Kyler Murray,39,QB,MIN,QB17,5,7,87,37.99,11.46,18600
