name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.6,1.02,865,1,4,0.7,6,ppr,8,6,4767,2026-07-30,2026-08-06
Bijan Robinson,2,2,RB,ATL,5670,2,1.02,616,1,4,0.8,11,ppr,8,6,4767,2026-07-30,2026-08-06
Puka Nacua,3,3,WR,LAR,5714,2.8,1.03,227,1,6,0.7,11,ppr,8,6,4767,2026-07-30,2026-08-06
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,1072,1,7,1,6,ppr,8,6,4767,2026-07-30,2026-08-06
Christian McCaffrey,5,5,RB,SF,2434,5.2,1.05,539,2,10,1.2,8,ppr,8,6,4767,2026-07-30,2026-08-06
Jaxon Smith-Njigba,6,6,WR,SEA,5671,6,1.06,638,2,11,1.2,11,ppr,8,6,4767,2026-07-30,2026-08-06
Amon-Ra St. Brown,7,7,WR,DET,5182,7.1,1.07,642,3,11,1.3,6,ppr,8,6,4767,2026-07-30,2026-08-06
Jonathan Taylor,8,8,RB,IND,4864,7.6,1.08,782,3,15,1.6,13,ppr,8,6,4767,2026-07-30,2026-08-06
De'Von Achane,9,9,RB,MIA,5683,9.3,2.01,315,4,15,1.9,6,ppr,8,6,4767,2026-07-30,2026-08-06
Drake London,10,10,WR,ATL,5574,10.8,2.03,211,7,16,1.6,11,ppr,8,6,4767,2026-07-30,2026-08-06
CeeDee Lamb,11,11,WR,DAL,4869,11.3,2.03,671,7,17,1.9,14,ppr,8,6,4767,2026-07-30,2026-08-06
Rashee Rice,12,12,WR,KC,5696,11.4,2.03,156,7,16,1.6,5,ppr,8,6,4767,2026-07-30,2026-08-06
Chase Brown,13,13,RB,CIN,5706,12.3,2.04,619,6,19,2.3,6,ppr,8,6,4767,2026-07-30,2026-08-06
Justin Jefferson,14,14,WR,MIN,4876,13.2,2.05,719,6,20,2.7,6,ppr,8,6,4767,2026-07-30,2026-08-06
Ashton Jeanty,15,15,RB,LV,6500,14,2.06,633,5,22,3.1,13,ppr,8,6,4767,2026-07-30,2026-08-06
James Cook III,16,16,RB,BUF,5652,15.3,2.07,1279,7,23,3,7,ppr,8,6,4767,2026-07-30,2026-08-06
Derrick Henry,17,17,RB,BAL,2350,16.2,2.08,337,7,24,3.2,13,ppr,8,6,4767,2026-07-30,2026-08-06
A.J. Brown,18,18,WR,NE,3247,17.4,3.01,613,10,24,2.8,11,ppr,8,6,4767,2026-07-30,2026-08-06
Saquon Barkley,19,19,RB,PHI,2860,18.6,3.03,1112,9,28,3.3,10,ppr,8,6,4767,2026-07-30,2026-08-06
Omarion Hampton,20,20,RB,LAC,6538,19.8,3.04,1249,10,30,3.7,7,ppr,8,6,4767,2026-07-30,2026-08-06
Chris Olave,21,21,WR,NO,5544,20.1,3.04,201,14,26,2.3,8,ppr,8,6,4767,2026-07-30,2026-08-06
George Pickens,22,22,WR,DAL,5576,21.4,3.05,419,14,28,2.5,14,ppr,8,6,4767,2026-07-30,2026-08-06
Nico Collins,23,23,WR,HOU,5207,23,3.07,541,16,30,2.5,8,ppr,8,6,4767,2026-07-30,2026-08-06
Josh Jacobs,24,24,RB,GB,3255,24.7,4.01,336,17,32,2.7,11,ppr,8,6,4767,2026-07-30,2026-08-06
Jeremiyah Love,25,25,RB,ARI,6769,25.1,4.01,306,17,32,3.1,14,ppr,8,6,4767,2026-07-30,2026-08-06
Josh Allen,26,26,QB,BUF,2885,26.6,4.03,582,10,42,6.3,7,ppr,8,6,4767,2026-07-30,2026-08-06
