name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.4,1.01,461,1,3,0.7,7,2qb,10,6,2912,2026-07-10,2026-08-09
Jahmyr Gibbs,2,2,RB,DET,5672,2.2,1.02,263,1,4,0.8,6,2qb,10,6,2912,2026-07-10,2026-08-09
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,217,1,4,0.7,11,2qb,10,6,2912,2026-07-10,2026-08-09
Lamar Jackson,4,4,QB,BAL,2888,5.7,1.06,364,1,14,2,13,2qb,10,6,2912,2026-07-10,2026-08-09
Puka Nacua,5,5,WR,LAR,5714,5.9,1.06,290,1,13,2.5,11,2qb,10,6,2912,2026-07-10,2026-08-09
Drake Maye,6,6,QB,NE,6187,6.1,1.06,257,1,12,2.1,11,2qb,10,6,2912,2026-07-10,2026-08-09
Jonathan Taylor,7,7,RB,IND,4864,6.5,1.07,195,3,12,1.6,13,2qb,10,6,2912,2026-07-10,2026-08-09
Joe Burrow,8,8,QB,CIN,4882,6.7,1.07,262,1,14,2.7,6,2qb,10,6,2912,2026-07-10,2026-08-09
Ja'Marr Chase,9,9,WR,CIN,5177,9.7,1.10,781,1,26,4.6,6,2qb,10,6,2912,2026-07-10,2026-08-09
Dak Prescott,10,10,QB,DAL,2377,10.6,2.01,211,2,19,3.3,14,2qb,10,6,2912,2026-07-10,2026-08-09
Christian McCaffrey,11,11,RB,SF,2434,11.8,2.02,494,3,21,3.3,8,2qb,10,6,2912,2026-07-10,2026-08-09
Jayden Daniels,12,12,QB,WAS,5854,12.4,2.02,295,5,20,2.5,7,2qb,10,6,2912,2026-07-10,2026-08-09
Derrick Henry,13,13,RB,BAL,2350,13.9,2.04,138,6,23,3.4,13,2qb,10,6,2912,2026-07-10,2026-08-09
Jaxon Smith-Njigba,14,14,WR,SEA,5671,14.1,2.04,374,1,30,5.1,11,2qb,10,6,2912,2026-07-10,2026-08-09
Jalen Hurts,15,15,QB,PHI,5025,15.7,2.06,196,5,29,3.8,10,2qb,10,6,2912,2026-07-10,2026-08-09
Trevor Lawrence,16,16,QB,JAX,5186,15.8,2.06,135,4,27,4.4,7,2qb,10,6,2912,2026-07-10,2026-08-09
Brock Purdy,17,17,QB,SF,5648,17,2.07,67,9,29,4.1,8,2qb,10,6,2912,2026-07-10,2026-08-09
Matthew Stafford,18,18,QB,LAR,1664,17.9,2.08,214,11,36,3.6,11,2qb,10,6,2912,2026-07-10,2026-08-09
Patrick Mahomes,19,19,QB,KC,2462,18.2,2.08,164,3,31,5.6,5,2qb,10,6,2912,2026-07-10,2026-08-09
Amon-Ra St. Brown,20,20,WR,DET,5182,19,2.09,663,7,32,4.8,6,2qb,10,6,2912,2026-07-10,2026-08-09
James Cook III,21,21,RB,BUF,5652,19.4,2.09,688,8,30,4.2,7,2qb,10,6,2912,2026-07-10,2026-08-09
Jared Goff,22,22,QB,DET,2351,22.3,3.02,126,12,34,3.9,6,2qb,10,6,2912,2026-07-10,2026-08-09
Caleb Williams,23,23,QB,CHI,6173,22.4,3.02,299,7,44,5.7,10,2qb,10,6,2912,2026-07-10,2026-08-09
Justin Herbert,24,24,QB,LAC,4887,22.7,3.03,266,8,45,6.7,7,2qb,10,6,2912,2026-07-10,2026-08-09
De'Von Achane,25,25,RB,MIA,5683,24.6,3.05,196,14,33,3.8,6,2qb,10,6,2912,2026-07-10,2026-08-09
Drake London,26,26,WR,ATL,5574,25.4,3.05,74,14,36,4.3,11,2qb,10,6,2912,2026-07-10,2026-08-09
Jaxson Dart,27,27,QB,NYG,6568,26.2,3.06,102,17,48,5.3,8,2qb,10,6,2912,2026-07-10,2026-08-09
Saquon Barkley,28,28,RB,PHI,2860,26.5,3.07,653,15,40,4.3,10,2qb,10,6,2912,2026-07-10,2026-08-09
CeeDee Lamb,29,29,WR,DAL,4869,28.3,3.08,564,14,43,5.4,14,2qb,10,6,2912,2026-07-10,2026-08-09
Ashton Jeanty,30,30,RB,LV,6500,29.3,3.09,469,14,42,5.8,13,2qb,10,6,2912,2026-07-10,2026-08-09
Bo Nix,31,31,QB,DEN,6253,29.8,3.10,199,17,56,6.9,10,2qb,10,6,2912,2026-07-10,2026-08-09
Justin Jefferson,32,32,WR,MIN,4876,31.6,4.02,603,14,46,6.4,6,2qb,10,6,2912,2026-07-10,2026-08-09
Josh Jacobs,33,33,RB,GB,3255,32.8,4.03,108,20,46,4.9,11,2qb,10,6,2912,2026-07-10,2026-08-09
George Pickens,34,34,WR,DAL,5576,34.2,4.04,116,20,44,5.5,14,2qb,10,6,2912,2026-07-10,2026-08-09
A.J. Brown,35,35,WR,NE,3247,34.4,4.04,248,21,43,4.8,11,2qb,10,6,2912,2026-07-10,2026-08-09
Omarion Hampton,36,36,RB,LAC,6538,36.9,4.07,623,20,54,6.4,7,2qb,10,6,2912,2026-07-10,2026-08-09
Baker Mayfield,37,37,QB,TB,2886,37.2,4.07,285,23,65,7.5,10,2qb,10,6,2912,2026-07-10,2026-08-09
