name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.7,1.02,1140,1,4,0.8,6,2qb,10,6,6904,2026-08-10,2026-09-09
Josh Allen,2,2,QB,BUF,2885,1.9,1.02,1106,1,4,0.9,7,2qb,10,6,6904,2026-08-10,2026-09-09
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,615,1,6,0.6,11,2qb,10,6,6904,2026-08-10,2026-09-09
Puka Nacua,4,4,WR,LAR,5714,5.1,1.05,518,1,11,1.4,11,2qb,10,6,6904,2026-08-10,2026-09-09
Jonathan Taylor,5,5,RB,IND,4864,5.2,1.05,639,3,10,1.3,13,2qb,10,6,6904,2026-08-10,2026-09-09
Ja'Marr Chase,6,6,WR,CIN,5177,6,1.06,1542,1,14,2,6,2qb,10,6,6904,2026-08-10,2026-09-09
Drake Maye,7,7,QB,NE,6187,7.7,1.08,884,1,17,2.9,11,2qb,10,6,6904,2026-08-10,2026-09-09
Lamar Jackson,8,8,QB,BAL,2888,8.6,1.09,1511,1,17,3.1,13,2qb,10,6,6904,2026-08-10,2026-09-09
Jaxon Smith-Njigba,9,9,WR,SEA,5671,8.8,1.09,877,1,20,2.7,11,2qb,10,6,6904,2026-08-10,2026-09-09
Christian McCaffrey,10,10,RB,SF,2434,9.3,1.09,1121,3,19,2.7,8,2qb,10,6,6904,2026-08-10,2026-09-09
Joe Burrow,11,11,QB,CIN,4882,9.6,1.10,1114,1,20,3,6,2qb,10,6,6904,2026-08-10,2026-09-09
Derrick Henry,12,12,RB,BAL,2350,10.1,1.10,451,3,19,2.5,13,2qb,10,6,6904,2026-08-10,2026-09-09
Amon-Ra St. Brown,13,13,WR,DET,5182,13.3,2.03,1420,3,27,3.7,6,2qb,10,6,6904,2026-08-10,2026-09-09
James Cook III,14,14,RB,BUF,5652,13.6,2.04,1660,4,28,3.8,7,2qb,10,6,6904,2026-08-10,2026-09-09
Dak Prescott,15,15,QB,DAL,2377,14.1,2.04,733,6,27,3,14,2qb,10,6,6904,2026-08-10,2026-09-09
Jayden Daniels,16,16,QB,WAS,5854,14.5,2.05,684,6,26,3.1,7,2qb,10,6,6904,2026-08-10,2026-09-09
Matthew Stafford,17,17,QB,LAR,1664,17.3,2.07,431,9,28,2.9,11,2qb,10,6,6904,2026-08-10,2026-09-09
Jalen Hurts,18,18,QB,PHI,5025,17.7,2.08,711,9,30,3.2,10,2qb,10,6,6904,2026-08-10,2026-09-09
Brock Purdy,19,19,QB,SF,5648,19.9,2.10,259,13,30,3,8,2qb,10,6,6904,2026-08-10,2026-09-09
De'Von Achane,20,20,RB,MIA,5683,20,2.10,993,8,35,4.5,6,2qb,10,6,6904,2026-08-10,2026-09-09
Caleb Williams,21,21,QB,CHI,6173,20.4,2.10,865,8,45,4.5,10,2qb,10,6,6904,2026-08-10,2026-09-09
Trevor Lawrence,22,22,QB,JAX,5186,21,3.01,594,9,37,4.6,7,2qb,10,6,6904,2026-08-10,2026-09-09
Saquon Barkley,23,23,RB,PHI,2860,23.5,3.03,2087,9,39,5.5,10,2qb,10,6,6904,2026-08-10,2026-09-09
CeeDee Lamb,24,24,WR,DAL,4869,24.7,3.05,1998,10,42,5.4,14,2qb,10,6,6904,2026-08-10,2026-09-09
