name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.02,0.15,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,8,2.78,1.17,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.16,1.10,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.65,2.56,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.66,3.58,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,18,7.16,3.47,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.72,2.44,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.84,2.63,23180
Justin Herbert,9,QB,LAC,QB7,2,4,32,11.02,5.52,18635
Bijan Robinson,10,RB,ATL,RB1,2,4,37,11.41,3.50,23133
Caleb Williams,11,QB,CHI,QB8,2,3,26,11.46,5.21,23084
Jahmyr Gibbs,12,RB,DET,RB2,2,5,22,11.66,2.53,22968
Jaxon Smith-Njigba,13,WR,SEA,WR3,2,6,20,12.12,2.12,23070
Dak Prescott,14,QB,DAL,QB9,3,7,30,14.76,5.40,15600
Trevor Lawrence,15,QB,JAC,QB10,3,7,31,14.77,5.48,19780
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,41,15.26,4.12,19799
Christian McCaffrey,17,RB,SF,RB3,3,10,45,19.37,7.77,16393
Jaxson Dart,18,QB,NYG,QB11,3,8,39,20.77,7.46,23160
CeeDee Lamb,19,WR,DAL,WR5,3,14,44,20.89,4.61,19202
Brock Purdy,20,QB,SF,QB12,3,9,38,21.12,5.18,19797
Justin Jefferson,21,WR,MIN,WR6,3,12,46,21.21,4.69,19236
Jonathan Taylor,22,RB,IND,RB4,4,14,48,25.24,8.41,19217
Drake London,23,WR,ATL,WR7,4,20,49,25.37,5.21,23163
Bo Nix,24,QB,DEN,QB13,4,13,41,25.74,5.89,22910
Patrick Mahomes II,25,QB,KC,QB14,4,8,55,26.77,7.36,16413
A.J. Brown,26,WR,NE,WR8,4,20,61,28.60,7.73,18218
Nico Collins,27,WR,HOU,WR9,4,23,50,29.56,5.64,20130
Matthew Stafford,28,QB,LAR,QB15,4,8,55,29.83,9.14,9451
Ashton Jeanty,29,RB,LV,RB5,4,15,61,30.72,9.27,25989
Trey McBride,30,TE,ARI,TE1,5,30,54,33.76,5.74,22936
George Pickens,31,WR,DAL,WR10,5,21,57,33.84,6.34,22963
James Cook III,32,RB,BUF,RB6,5,15,59,34.21,10.17,22958
Jared Goff,33,QB,DET,QB16,5,8,55,34.24,9.50,15501
De'Von Achane,34,RB,MIA,RB7,5,13,68,34.98,9.75,23136
Chase Brown,35,RB,CIN,RB8,5,22,55,35.99,7.68,25324
Chris Olave,36,WR,NO,WR11,5,23,69,36.45,9.32,20111
Rashee Rice,37,WR,KC,WR12,5,23,63,37.23,9.73,23113
Brock Bowers,38,TE,LV,TE2,5,25,60,38.09,4.70,22955
Kyler Murray,39,QB,MIN,QB17,5,14,66,38.59,12.15,18600
Omarion Hampton,40,RB,LAC,RB9,5,22,67,40.85,8.60,25395
DeVonta Smith,41,WR,PHI,WR13,5,23,63,41.28,8.72,19222
Saquon Barkley,42,RB,PHI,RB10,5,22,67,42.62,8.64,17240
Jordan Love,43,QB,GB,QB18,5,20,60,45.10,9.13,19246
Baker Mayfield,44,QB,TB,QB19,5,18,60,46.07,10.66,17237
Garrett Wilson,45,WR,NYJ,WR14,6,28,68,46.34,7.19,23072
Tetairoa McMillan,46,WR,CAR,WR15,6,28,72,47.17,9.51,25417
Zay Flowers,47,WR,BAL,WR16,6,23,67,48.05,10.25,22916
Kenneth Walker III,48,RB,KC,RB11,6,27,80,48.17,9.74,23021
Tyler Shough,49,QB,NO,QB20,6,29,66,48.43,9.84,23096
Tee Higgins,50,WR,CIN,WR17,6,35,69,49.96,8.20,19211
Ladd McConkey,51,WR,LAC,WR18,6,30,76,52.34,8.42,26122
Jeremiyah Love,52,RB,ARI,RB12,6,38,92,53.60,10.59,25403
Malik Willis,53,QB,MIA,QB21,6,21,94,55.20,13.79,23499
Colston Loveland,54,TE,CHI,TE3,6,39,106,56.02,16.18,26006
Jaylen Waddle,55,WR,DEN,WR19,6,34,80,56.05,8.85,19790
Emeka Egbuka,56,WR,TB,WR20,6,27,82,56.37,10.65,23062
Derrick Henry,57,RB,BAL,RB13,6,25,81,56.66,9.76,15514
Malik Nabers,58,WR,NYG,WR21,6,21,100,57.17,17.05,25409
Breece Hall,59,RB,NYJ,RB14,6,47,88,58.72,7.77,22982
C.J. Stroud,60,QB,HOU,QB22,6,22,83,61.09,9.42,23071
Kyren Williams,61,RB,LAR,RB15,6,40,77,61.32,8.72,23059
Terry McLaurin,62,WR,WAS,WR22,6,44,82,61.38,8.46,18466
Sam Darnold,63,QB,SEA,QB23,6,24,94,62.52,7.84,17236
Josh Jacobs,64,RB,GB,RB16,6,42,81,62.73,8.82,18269
Luther Burden III,65,WR,CHI,WR23,7,45,84,64.21,7.96,27016
Cam Ward,66,QB,TEN,QB24,7,33,94,67.22,8.33,24755
Javonte Williams,67,RB,DAL,RB17,7,48,81,67.73,7.80,22739
Travis Etienne Jr.,68,RB,NO,RB18,7,42,95,68.06,10.50,19231
Davante Adams,69,WR,LAR,WR24,7,53,90,68.73,7.38,12123
Mike Evans,70,WR,SF,WR25,7,52,123,71.90,12.22,12119
Bryce Young,71,QB,CAR,QB25,7,30,94,72.00,8.87,22900
DJ Moore,72,WR,BUF,WR26,7,35,117,72.91,13.13,17265
Jameson Williams,73,WR,DET,WR27,7,52,110,73.95,8.00,23677
Tyler Warren,74,TE,IND,TE4,7,47,104,74.68,11.98,26434
Cam Skattebo,75,RB,NYG,RB19,7,54,99,75.40,9.05,27166
Daniel Jones,76,QB,IND,QB26,7,26,127,72.37,14.33,18232
Bucky Irving,77,RB,TB,RB20,7,49,104,78.73,9.59,25981
Christian Watson,78,WR,GB,WR28,7,59,123,78.95,11.43,23886
Rome Odunze,79,WR,CHI,WR29,7,57,117,80.35,10.06,25411
TreVeyon Henderson,80,RB,NE,RB21,7,49,105,81.06,11.46,23065
Quinshon Judkins,81,RB,CLE,RB22,7,52,98,81.41,9.21,25391
D'Andre Swift,82,RB,CHI,RB23,7,67,99,82.84,7.76,19210
David Montgomery,83,RB,HOU,RB24,7,61,120,85.11,11.35,18239
Carnell Tate,84,WR,TEN,WR30,7,52,195,85.12,25.93,26009
Marvin Harrison Jr.,85,WR,ARI,WR31,8,62,123,87.52,12.35,23064
Jacoby Brissett,86,QB,ARI,QB27,8,27,127,85.83,19.76,15642
Bhayshul Tuten,87,RB,JAC,RB25,8,74,132,93.66,11.24,27297
Tucker Kraft,88,TE,GB,TE5,8,64,121,93.79,10.98,25298
Jaylen Warren,89,RB,PIT,RB26,8,79,108,93.98,5.47,24209
Harold Fannin Jr.,90,TE,CLE,TE6,8,78,127,95.38,10.70,27050
DK Metcalf,91,WR,PIT,WR32,8,69,129,95.71,12.66,18219
Courtland Sutton,92,WR,DEN,WR33,8,68,122,96.62,12.76,17253
Alec Pierce,93,WR,IND,WR34,8,72,128,96.70,13.39,23791
