name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,126,K,DAL,6162,122,16.02,462,51,184,27.2,14,ppr,8,6,2642,2026-09-04,2026-09-11
Jason Myers,2,127,K,SEA,2424,124,16.04,21,54,159,26.8,11,ppr,8,6,2642,2026-09-04,2026-09-11
Cameron Dicker,3,140,K,LAC,5538,133.7,17.06,27,57,185,29.1,7,ppr,8,6,2642,2026-09-04,2026-09-11
Ka'imi Fairbairn,4,141,K,HOU,2531,134.6,17.07,46,103,184,18.5,8,ppr,8,6,2642,2026-09-04,2026-09-11
Tyler Bass,5,146,K,BUF,5036,138.3,18.02,6,49,179,46.9,7,ppr,8,6,2642,2026-09-04,2026-09-11
Harrison Mevis,6,152,K,LAR,6299,140.9,18.05,28,71,187,26.7,11,ppr,8,6,2642,2026-09-04,2026-09-11
Jake Bates,7,157,K,DET,6055,144.9,19.01,27,110,180,20.9,6,ppr,8,6,2642,2026-09-04,2026-09-11
Harrison Butker,8,164,K,KC,2514,149,19.05,43,108,180,19.9,5,ppr,8,6,2642,2026-09-04,2026-09-11
Chris Boswell,9,170,K,PIT,2340,151.7,19.08,20,117,180,14.4,9,ppr,8,6,2642,2026-09-04,2026-09-11
Cairo Santos,10,172,K,CHI,2335,151.9,19.08,13,111,180,18.4,10,ppr,8,6,2642,2026-09-04,2026-09-11
Will Reichard,11,174,K,MIN,6296,152.1,19.08,16,137,191,14.9,6,ppr,8,6,2642,2026-09-04,2026-09-11
Eddy Piñeiro,12,186,K,SF,3097,156.6,20.05,33,119,204,18.8,8,ppr,8,6,2642,2026-09-04,2026-09-11
Cam Little,13,190,K,JAX,6188,158.6,20.07,85,114,199,18.8,7,ppr,8,6,2642,2026-09-04,2026-09-11
Trey Smack,14,193,K,GB,6835,159.3,20.07,10,116,180,25.2,11,ppr,8,6,2642,2026-09-04,2026-09-11
Chase McLaughlin,15,197,K,TB,4865,160.6,21.01,35,114,206,17.9,10,ppr,8,6,2642,2026-09-04,2026-09-11
Evan McPherson,16,203,K,CIN,5669,163.9,21.04,21,140,179,13.5,6,ppr,8,6,2642,2026-09-04,2026-09-11
Wil Lutz,17,204,K,DEN,2522,165.2,21.05,13,142,204,17.4,10,ppr,8,6,2642,2026-09-04,2026-09-11
Tyler Loop,18,211,K,BAL,6587,167.1,21.07,28,141,204,15.8,13,ppr,8,6,2642,2026-09-04,2026-09-11
