name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,1,1.00,0.00,17298
Drake Maye,2,QB,NE,QB2,1,2,6,3.17,1.46,23046
Jayden Daniels,3,QB,WAS,QB3,1,2,10,5.17,2.67,22902
Ja'Marr Chase,4,WR,CIN,WR1,1,3,8,5.83,1.95,19788
Joe Burrow,5,QB,CIN,QB4,2,2,21,8.00,6.14,19196
Jaxon Smith-Njigba,6,WR,SEA,WR2,2,2,12,8.67,3.14,23070
Caleb Williams,7,QB,CHI,QB5,2,3,29,9.33,8.88,23084
Justin Herbert,8,QB,LAC,QB6,2,4,18,9.83,4.91,18635
Jahmyr Gibbs,9,RB,DET,RB1,2,5,18,10.00,4.51,22968
Bijan Robinson,10,RB,ATL,RB2,2,5,19,10.17,4.84,23133
Puka Nacua,11,WR,LAR,WR3,2,8,15,10.17,2.27,23180
Lamar Jackson,12,QB,BAL,QB7,2,3,35,10.33,11.28,17233
Amon-Ra St. Brown,13,WR,DET,WR4,3,11,16,13.17,1.77,19799
Justin Jefferson,14,WR,MIN,WR5,3,11,24,15.83,5.21,19236
Jalen Hurts,15,QB,PHI,QB8,3,9,31,18.17,8.53,19275
CeeDee Lamb,16,WR,DAL,WR6,3,14,21,18.33,2.13,19202
Patrick Mahomes II,17,QB,KC,QB9,3,13,29,19.17,5.43,16413
Ashton Jeanty,18,RB,LV,RB3,3,15,29,19.67,4.89,25989
Malik Nabers,19,WR,NYG,WR7,4,14,28,21.50,4.72,25409
Jeremiyah Love,20,RB,ARI,RB4,4,20,30,22.33,3.54,25403
Drake London,21,WR,ATL,WR8,4,16,27,23.00,4.08,23163
Brock Purdy,22,QB,SF,QB10,4,12,38,24.17,7.67,19797
Trevor Lawrence,23,QB,JAC,QB11,4,11,49,24.33,12.41,19780
Bo Nix,24,QB,DEN,QB12,4,15,35,25.33,6.50,22910
Brock Bowers,25,TE,LV,TE1,4,11,38,25.50,10.08,22955
De'Von Achane,26,RB,MIA,RB5,4,17,39,27.83,7.01,23136
Omarion Hampton,27,RB,LAC,RB6,4,18,36,28.00,6.81,25395
Jaxson Dart,28,QB,NYG,QB13,4,17,43,28.33,9.98,23160
James Cook III,29,RB,BUF,RB7,4,19,49,29.83,9.81,22958
Tetairoa McMillan,30,WR,CAR,WR9,4,24,39,31.00,4.83,25417
George Pickens,31,WR,DAL,WR10,4,20,43,31.33,7.72,22963
Nico Collins,32,WR,HOU,WR11,5,28,36,32.00,2.94,20130
Jonathan Taylor,33,RB,IND,RB8,5,22,41,32.17,5.79,19217
Trey McBride,34,TE,ARI,TE2,5,15,48,33.83,13.26,22936
Dak Prescott,35,QB,DAL,QB14,5,18,57,35.67,14.88,15600
Emeka Egbuka,36,WR,TB,WR12,5,23,50,36.00,9.49,23062
Chris Olave,37,WR,NO,WR13,5,35,43,38.00,2.71,20111
Jordan Love,38,QB,GB,QB15,5,25,61,38.83,14.46,19246
Garrett Wilson,39,WR,NYJ,WR14,5,34,59,42.17,8.17,23072
Jared Goff,40,QB,DET,QB16,5,24,67,42.33,14.82,15501
Zay Flowers,41,WR,BAL,WR15,5,34,51,42.83,5.52,22916
Carnell Tate,42,WR,TEN,WR16,5,37,55,44.50,5.50,26009
Ladd McConkey,43,WR,LAC,WR17,5,32,56,44.67,9.09,26122
DeVonta Smith,44,WR,PHI,WR18,5,41,51,45.33,3.09,19222
Kenneth Walker III,45,RB,KC,RB9,5,31,66,46.00,12.04,23021
Rashee Rice,46,WR,KC,WR19,6,25,66,49.17,13.31,23113
Chase Brown,47,RB,CIN,RB10,6,27,63,49.50,11.13,25324
Colston Loveland,48,TE,CHI,TE3,6,28,65,51.50,11.73,26006
Tee Higgins,49,WR,CIN,WR20,6,41,90,53.17,16.95,19211
A.J. Brown,50,WR,NE,WR21,6,37,79,53.50,13.18,18218
Baker Mayfield,51,QB,TB,QB17,6,39,60,53.83,7.15,17237
Breece Hall,52,RB,NYJ,RB11,6,42,72,55.67,12.31,22982
Tyler Warren,53,TE,IND,TE4,6,39,79,57.00,12.66,26434
Jaylen Waddle,54,WR,DEN,WR22,6,42,76,57.17,10.65,19790
Christian McCaffrey,55,RB,SF,RB12,6,40,72,57.67,11.76,16393
Makai Lemon,56,WR,PHI,WR23,6,41,85,61.00,14.81,25420
Luther Burden III,57,WR,CHI,WR24,6,46,82,61.67,14.88,27016
Cam Ward,58,QB,TEN,QB18,6,52,71,61.67,5.96,24755
Jordyn Tyson,59,WR,NO,WR25,6,45,92,61.83,17.51,26035
Rome Odunze,60,WR,CHI,WR26,6,42,82,62.17,11.99,25411
Fernando Mendoza,61,QB,LV,QB19,6,31,87,62.33,17.16,28013
Jameson Williams,62,WR,DET,WR27,7,49,78,62.50,11.64,23677
Marvin Harrison Jr.,63,WR,ARI,WR28,7,36,80,63.83,14.39,23064
Saquon Barkley,64,RB,PHI,RB13,7,53,71,64.50,5.94,17240
C.J. Stroud,65,QB,HOU,QB20,7,38,87,64.83,18.57,23071
