name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Bijan Robinson,1,1,RB,ATL,5670,1.6,1.02,306,1,4,0.7,11,ppr,8,6,2873,2026-07-16,2026-07-23
Jahmyr Gibbs,2,2,RB,DET,5672,1.7,1.02,349,1,4,0.7,6,ppr,8,6,2873,2026-07-16,2026-07-23
Puka Nacua,3,3,WR,LAR,5714,2.7,1.03,74,1,4,0.8,11,ppr,8,6,2873,2026-07-16,2026-07-23
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,516,1,7,1,6,ppr,8,6,2873,2026-07-16,2026-07-23
Christian McCaffrey,5,5,RB,SF,2434,5.1,1.05,206,2,10,1.2,8,ppr,8,6,2873,2026-07-16,2026-07-23
Jaxon Smith-Njigba,6,6,WR,SEA,5671,5.9,1.06,279,1,10,1.5,11,ppr,8,6,2873,2026-07-16,2026-07-23
Amon-Ra St. Brown,7,7,WR,DET,5182,7.2,1.07,265,3,12,1.4,6,ppr,8,6,2873,2026-07-16,2026-07-23
Jonathan Taylor,8,8,RB,IND,4864,7.6,1.08,318,3,12,1.8,13,ppr,8,6,2873,2026-07-16,2026-07-23
De'Von Achane,9,9,RB,MIA,5683,9.5,2.02,170,5,14,1.6,6,ppr,8,6,2873,2026-07-16,2026-07-23
Justin Jefferson,10,10,WR,MIN,4876,10.3,2.02,257,6,15,1.7,6,ppr,8,6,2873,2026-07-16,2026-07-23
CeeDee Lamb,11,11,WR,DAL,4869,10.6,2.03,303,5,16,2,14,ppr,8,6,2873,2026-07-16,2026-07-23
Ashton Jeanty,12,12,RB,LV,6500,12,2.04,275,6,19,2.5,13,ppr,8,6,2873,2026-07-16,2026-07-23
Drake London,13,13,WR,ATL,5574,12.9,2.05,100,8,18,1.7,11,ppr,8,6,2873,2026-07-16,2026-07-23
A.J. Brown,14,14,WR,NE,3247,13.5,2.06,259,8,19,2.4,11,ppr,8,6,2873,2026-07-16,2026-07-23
James Cook III,15,15,RB,BUF,5652,13.6,2.06,545,6,21,2.6,7,ppr,8,6,2873,2026-07-16,2026-07-23
Derrick Henry,16,16,RB,BAL,2350,16.3,2.08,157,10,22,2.1,13,ppr,8,6,2873,2026-07-16,2026-07-23
Chase Brown,17,17,RB,CIN,5706,16.4,2.08,326,9,23,2.6,6,ppr,8,6,2873,2026-07-16,2026-07-23
Omarion Hampton,18,18,RB,LAC,6538,17.2,3.01,483,8,26,3.5,7,ppr,8,6,2873,2026-07-16,2026-07-23
George Pickens,19,19,WR,DAL,5576,18.3,3.02,132,11,25,2.7,14,ppr,8,6,2873,2026-07-16,2026-07-23
Saquon Barkley,20,20,RB,PHI,2860,19.8,3.04,494,11,28,3.1,10,ppr,8,6,2873,2026-07-16,2026-07-23
Chris Olave,21,21,WR,NO,5544,20.6,3.05,104,12,26,3.2,8,ppr,8,6,2873,2026-07-16,2026-07-23
Kenneth Walker III,22,22,RB,KC,5625,22.5,3.06,380,15,29,2.8,5,ppr,8,6,2873,2026-07-16,2026-07-23
Jeremiyah Love,23,23,RB,ARI,6769,22.6,3.07,114,14,28,3.1,14,ppr,8,6,2873,2026-07-16,2026-07-23
Nico Collins,24,24,WR,HOU,5207,23.5,3.07,286,15,36,2.9,8,ppr,8,6,2873,2026-07-16,2026-07-23
Zay Flowers,25,25,WR,BAL,5675,25.2,4.01,71,21,31,2.2,13,ppr,8,6,2873,2026-07-16,2026-07-23
Tee Higgins,26,26,WR,CIN,4870,27.3,4.03,92,22,36,2.9,6,ppr,8,6,2873,2026-07-16,2026-07-23
Rashee Rice,27,27,WR,KC,5696,27.4,4.03,346,18,39,3.5,5,ppr,8,6,2873,2026-07-16,2026-07-23
Josh Allen,28,28,QB,BUF,2885,27.6,4.04,305,8,42,7.3,7,ppr,8,6,2873,2026-07-16,2026-07-23
Garrett Wilson,29,29,WR,NYJ,5548,27.9,4.04,86,20,36,3,13,ppr,8,6,2873,2026-07-16,2026-07-23
DeVonta Smith,30,30,WR,PHI,4883,28.3,4.04,265,19,38,3.5,10,ppr,8,6,2873,2026-07-16,2026-07-23
Josh Jacobs,31,31,RB,GB,3255,28.4,4.04,257,20,38,3.6,11,ppr,8,6,2873,2026-07-16,2026-07-23
Trey McBride,32,32,TE,ARI,5656,28.9,4.05,331,16,41,4.9,14,ppr,8,6,2873,2026-07-16,2026-07-23
Breece Hall,33,33,RB,NYJ,5503,30,4.06,139,21,41,4,13,ppr,8,6,2873,2026-07-16,2026-07-23
Kyren Williams,34,34,RB,LAR,5623,32.6,5.01,362,21,44,4.2,11,ppr,8,6,2873,2026-07-16,2026-07-23
Tetairoa McMillan,35,35,WR,CAR,6561,33,5.01,190,23,41,3.5,5,ppr,8,6,2873,2026-07-16,2026-07-23
Brock Bowers,36,36,TE,LV,6178,35.7,5.04,590,20,51,5.7,13,ppr,8,6,2873,2026-07-16,2026-07-23
Javonte Williams,37,37,RB,DAL,5185,35.7,5.04,264,25,45,4.1,14,ppr,8,6,2873,2026-07-16,2026-07-23
Ladd McConkey,38,39,WR,LAC,6281,36.4,5.04,319,23,50,5,7,ppr,8,6,2873,2026-07-16,2026-07-23
Terry McLaurin,39,38,WR,WAS,3449,36.4,5.04,154,26,48,3.9,7,ppr,8,6,2873,2026-07-16,2026-07-23
Cam Skattebo,40,40,RB,NYG,6509,37.5,5.06,195,24,48,5.1,8,ppr,8,6,2873,2026-07-16,2026-07-23
Travis Etienne Jr.,41,41,RB,NO,4863,39.6,5.08,176,25,54,5.7,8,ppr,8,6,2873,2026-07-16,2026-07-23
Davante Adams,42,42,WR,LAR,2125,40.7,6.01,159,31,55,4.4,11,ppr,8,6,2873,2026-07-16,2026-07-23
Jaylen Waddle,43,43,WR,DEN,5178,40.9,6.01,217,28,56,4.8,10,ppr,8,6,2873,2026-07-16,2026-07-23
Malik Nabers,44,44,WR,NYG,6183,43.3,6.03,340,28,59,5.8,8,ppr,8,6,2873,2026-07-16,2026-07-23
Emeka Egbuka,45,45,WR,TB,6576,45.3,6.05,691,30,60,5.6,10,ppr,8,6,2873,2026-07-16,2026-07-23
Luther Burden III,46,46,WR,CHI,6559,45.9,6.06,160,31,60,5.3,10,ppr,8,6,2873,2026-07-16,2026-07-23
Bucky Irving,47,47,RB,TB,6190,46.3,6.06,183,32,57,5.3,10,ppr,8,6,2873,2026-07-16,2026-07-23
Colston Loveland,48,48,TE,CHI,6501,47,6.07,164,34,57,4.9,10,ppr,8,6,2873,2026-07-16,2026-07-23
D'Andre Swift,49,49,RB,CHI,4862,47.3,6.07,142,34,59,5,10,ppr,8,6,2873,2026-07-16,2026-07-23
Joe Burrow,50,50,QB,CIN,4882,47.4,6.07,148,25,65,8.4,6,ppr,8,6,2873,2026-07-16,2026-07-23
Jameson Williams,51,51,WR,DET,5643,48.5,7.01,109,37,60,5,6,ppr,8,6,2873,2026-07-16,2026-07-23
Mike Evans,52,52,WR,SF,2111,49.2,7.01,305,34,65,5.7,8,ppr,8,6,2873,2026-07-16,2026-07-23
Quinshon Judkins,53,53,RB,CLE,6531,49.3,7.01,275,36,59,4.9,11,ppr,8,6,2873,2026-07-16,2026-07-23
Rome Odunze,54,54,WR,CHI,6194,53.9,7.06,246,39,70,5.5,10,ppr,8,6,2873,2026-07-16,2026-07-23
Tyler Warren,55,55,TE,IND,6504,54.3,7.06,236,35,71,7.4,13,ppr,8,6,2873,2026-07-16,2026-07-23
