name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.7,1.02,800,1,4,0.8,6,2qb,10,6,4725,2026-08-20,2026-09-19
Josh Allen,2,2,QB,BUF,2885,1.9,1.02,777,1,4,0.9,7,2qb,10,6,4725,2026-08-20,2026-09-19
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,446,1,6,0.6,11,2qb,10,6,4725,2026-08-20,2026-09-19
Jonathan Taylor,4,4,RB,IND,4864,5.1,1.05,458,3,10,1.3,13,2qb,10,6,4725,2026-08-20,2026-09-19
Puka Nacua,5,5,WR,LAR,5714,5.2,1.05,345,2,11,1.5,11,2qb,10,6,4725,2026-08-20,2026-09-19
Ja'Marr Chase,6,6,WR,CIN,5177,5.8,1.06,1027,1,14,1.9,6,2qb,10,6,4725,2026-08-20,2026-09-19
Drake Maye,7,7,QB,NE,6187,8.1,1.08,650,1,17,2.9,11,2qb,10,6,4725,2026-08-20,2026-09-19
Lamar Jackson,8,9,QB,BAL,2888,8.6,1.09,1040,1,17,3.2,13,2qb,10,6,4725,2026-08-20,2026-09-19
Christian McCaffrey,9,8,RB,SF,2434,8.6,1.09,716,3,16,2.4,8,2qb,10,6,4725,2026-08-20,2026-09-19
Jaxon Smith-Njigba,10,10,WR,SEA,5671,8.8,1.09,541,1,20,3.1,11,2qb,10,6,4725,2026-08-20,2026-09-19
Derrick Henry,11,11,RB,BAL,2350,9.6,1.10,283,3,19,2.4,13,2qb,10,6,4725,2026-08-20,2026-09-19
Joe Burrow,12,12,QB,CIN,4882,9.9,1.10,749,1,20,3.1,6,2qb,10,6,4725,2026-08-20,2026-09-19
James Cook III,13,13,RB,BUF,5652,13.1,2.03,1164,4,27,3.6,7,2qb,10,6,4725,2026-08-20,2026-09-19
Amon-Ra St. Brown,14,14,WR,DET,5182,13.5,2.03,999,3,27,4,6,2qb,10,6,4725,2026-08-20,2026-09-19
Dak Prescott,15,15,QB,DAL,2377,14.3,2.04,479,6,27,3.2,14,2qb,10,6,4725,2026-08-20,2026-09-19
Jayden Daniels,16,16,QB,WAS,5854,15,2.05,400,7,26,2.8,7,2qb,10,6,4725,2026-08-20,2026-09-19
Matthew Stafford,17,17,QB,LAR,1664,17.2,2.07,281,9,28,3,11,2qb,10,6,4725,2026-08-20,2026-09-19
Jalen Hurts,18,18,QB,PHI,5025,17.9,2.08,514,9,30,3.2,10,2qb,10,6,4725,2026-08-20,2026-09-19
De'Von Achane,19,19,RB,MIA,5683,19.1,2.09,646,8,35,4.1,6,2qb,10,6,4725,2026-08-20,2026-09-19
Brock Purdy,20,20,QB,SF,5648,19.7,2.10,185,14,29,2.8,8,2qb,10,6,4725,2026-08-20,2026-09-19
Caleb Williams,21,21,QB,CHI,6173,20,2.10,628,9,36,4.1,10,2qb,10,6,4725,2026-08-20,2026-09-19
Trevor Lawrence,22,22,QB,JAX,5186,21.2,3.01,441,10,37,4.2,7,2qb,10,6,4725,2026-08-20,2026-09-19
Saquon Barkley,23,23,RB,PHI,2860,22.4,3.02,1400,9,38,5.1,10,2qb,10,6,4725,2026-08-20,2026-09-19
CeeDee Lamb,24,24,WR,DAL,4869,24.5,3.05,1355,10,42,5.3,14,2qb,10,6,4725,2026-08-20,2026-09-19
Jared Goff,25,25,QB,DET,2351,24.6,3.05,347,14,38,3.9,6,2qb,10,6,4725,2026-08-20,2026-09-19
Justin Herbert,26,26,QB,LAC,4887,25.4,3.05,697,11,53,5.5,7,2qb,10,6,4725,2026-08-20,2026-09-19
Patrick Mahomes,27,27,QB,KC,2462,26,3.06,314,10,46,5.8,5,2qb,10,6,4725,2026-08-20,2026-09-19
Drake London,28,28,WR,ATL,5574,26.7,3.07,211,13,37,5,11,2qb,10,6,4725,2026-08-20,2026-09-19
