name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,4,1.05,0.30,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,15,2.64,1.52,17233
Drake Maye,3,QB,NE,QB3,1,2,9,3.38,1.30,23046
Joe Burrow,4,QB,CIN,QB4,1,2,30,5.31,3.80,19196
Jalen Hurts,5,QB,PHI,QB5,2,2,41,7.06,4.94,19275
Ja'Marr Chase,6,WR,CIN,WR1,2,6,14,7.23,2.24,19788
Jayden Daniels,7,QB,WAS,QB6,2,2,70,8.84,7.54,22902
Caleb Williams,8,QB,CHI,QB7,2,2,30,10.06,5.02,23084
Jahmyr Gibbs,9,RB,DET,RB1,2,2,15,10.08,1.92,22968
Puka Nacua,10,WR,LAR,WR2,2,6,28,11.22,3.01,23180
Justin Herbert,11,QB,LAC,QB8,2,3,50,12.23,6.64,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,22,12.25,2.02,23133
Amon-Ra St. Brown,13,WR,DET,WR3,3,11,23,13.00,2.33,19799
Trevor Lawrence,14,QB,JAC,QB9,3,3,32,13.55,6.00,19780
Jaxon Smith-Njigba,15,WR,SEA,WR4,3,6,24,13.71,2.58,23070
Dak Prescott,16,QB,DAL,QB10,3,4,54,15.07,6.42,15600
Christian McCaffrey,17,RB,SF,RB3,3,10,48,18.88,7.47,16393
Justin Jefferson,18,WR,MIN,WR5,3,12,100,21.33,7.05,19236
CeeDee Lamb,19,WR,DAL,WR6,3,12,51,21.53,4.58,19202
Brock Purdy,20,QB,SF,QB11,4,8,66,23.16,8.32,19797
Bo Nix,21,QB,DEN,QB12,4,7,55,23.55,6.67,22910
Jonathan Taylor,22,RB,IND,RB4,4,12,50,24.79,7.62,19217
A.J. Brown,23,WR,NE,WR7,4,14,64,26.19,6.59,18218
Drake London,24,WR,ATL,WR8,4,20,68,27.31,6.59,23163
Jaxson Dart,25,QB,NYG,QB13,4,7,70,27.48,10.33,23160
Nico Collins,26,WR,HOU,WR9,4,21,57,29.08,6.10,20130
Patrick Mahomes II,27,QB,KC,QB14,4,7,60,28.54,9.12,16413
Chase Brown,28,RB,CIN,RB5,4,13,54,30.73,8.54,25324
Chris Olave,29,WR,NO,WR10,4,20,62,30.90,7.56,20111
James Cook III,30,RB,BUF,RB6,4,11,58,31.36,9.32,22958
Jared Goff,31,QB,DET,QB15,4,7,56,29.49,9.43,15501
Matthew Stafford,32,QB,LAR,QB16,4,7,56,31.59,9.74,9451
Trey McBride,33,TE,ARI,TE1,5,23,78,34.58,7.60,22936
George Pickens,34,WR,DAL,WR11,5,20,63,35.46,7.66,22963
De'Von Achane,35,RB,MIA,RB7,5,18,58,36.32,9.14,23136
Saquon Barkley,36,RB,PHI,RB8,5,22,61,38.27,7.17,17240
DeVonta Smith,37,WR,PHI,WR12,5,20,80,38.46,8.39,19222
Malik Nabers,38,WR,NYG,WR13,5,20,75,39.13,9.70,25409
Kyler Murray,39,QB,MIN,QB17,5,7,87,37.87,11.57,18600
Omarion Hampton,40,RB,LAC,RB9,5,15,74,41.37,8.87,25395
Kenneth Walker III,41,RB,KC,RB10,5,15,77,41.74,9.58,23021
Rashee Rice,42,WR,KC,WR14,5,21,110,44.40,12.98,23113
Ashton Jeanty,43,RB,LV,RB11,5,15,79,45.01,8.88,25989
Jordan Love,44,QB,GB,QB18,5,18,60,43.49,9.71,19246
Zay Flowers,45,WR,BAL,WR15,5,27,73,45.44,8.31,22916
Garrett Wilson,46,WR,NYJ,WR16,5,28,80,47.11,7.90,23072
Baker Mayfield,47,QB,TB,QB19,5,17,64,45.94,10.28,17237
Colston Loveland,48,TE,CHI,TE2,6,32,126,49.72,16.50,26006
Derrick Henry,49,RB,BAL,RB12,6,22,74,49.97,8.90,15514
Jaylen Waddle,50,WR,DEN,WR17,6,27,102,50.98,10.86,19790
Ladd McConkey,51,WR,LAC,WR18,6,23,90,51.69,9.87,26122
Brock Bowers,52,TE,LV,TE3,6,22,113,48.24,21.25,22955
Tyler Shough,53,QB,NO,QB20,6,19,76,51.39,8.83,23096
Tee Higgins,54,WR,CIN,WR19,6,32,81,53.84,7.78,19211
Tetairoa McMillan,55,WR,CAR,WR20,6,28,82,54.49,8.93,25417
Malik Willis,56,QB,MIA,QB21,6,29,124,53.98,13.54,23499
Breece Hall,57,RB,NYJ,RB13,6,25,81,58.26,7.29,22982
Jeremiyah Love,58,RB,ARI,RB14,6,39,99,58.58,10.20,25403
Emeka Egbuka,59,WR,TB,WR21,6,27,129,59.42,10.01,23062
Javonte Williams,60,RB,DAL,RB15,6,38,85,59.86,8.60,22739
Kyren Williams,61,RB,LAR,RB16,6,40,81,60.31,8.92,23059
Luther Burden III,62,WR,CHI,WR22,6,36,117,65.27,10.97,27016
Travis Etienne Jr.,63,RB,NO,RB17,6,42,95,65.51,8.19,19231
C.J. Stroud,64,QB,HOU,QB22,6,26,86,64.16,7.48,23071
Sam Darnold,65,QB,SEA,QB23,6,41,92,62.41,6.25,17236
Daniel Jones,66,QB,IND,QB24,6,29,94,64.43,8.51,18232
Terry McLaurin,67,WR,WAS,WR23,7,45,91,68.80,7.88,18466
DJ Moore,68,WR,BUF,WR24,7,35,122,69.21,12.82,17265
Davante Adams,69,WR,LAR,WR25,7,33,112,69.37,11.19,12123
Tyler Warren,70,TE,IND,TE4,7,39,153,69.66,16.93,26434
D'Andre Swift,71,RB,CHI,RB18,7,49,96,71.53,7.71,19210
