name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.5,1.02,174,1,3,0.8,7,2qb,10,6,1295,2026-06-26,2026-07-26
Jahmyr Gibbs,2,2,RB,DET,5672,2.2,1.02,94,1,4,0.8,6,2qb,10,6,1295,2026-06-26,2026-07-26
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,83,1,4,0.6,11,2qb,10,6,1295,2026-06-26,2026-07-26
Joe Burrow,4,4,QB,CIN,4882,4.3,1.04,79,2,6,1.1,6,2qb,10,6,1295,2026-06-26,2026-07-26
Lamar Jackson,5,5,QB,BAL,2888,4.7,1.05,133,2,7,1.2,13,2qb,10,6,1295,2026-06-26,2026-07-26
Dak Prescott,6,6,QB,DAL,2377,5.7,1.06,43,1,10,2,14,2qb,10,6,1295,2026-06-26,2026-07-26
Jonathan Taylor,7,7,RB,IND,4864,6.7,1.07,97,3,12,1.7,13,2qb,10,6,1295,2026-06-26,2026-07-26
Drake Maye,8,8,QB,NE,6187,7.5,1.08,129,2,12,1.9,11,2qb,10,6,1295,2026-06-26,2026-07-26
Puka Nacua,9,9,WR,LAR,5714,7.7,1.08,149,1,13,2.5,11,2qb,10,6,1295,2026-06-26,2026-07-26
Ja'Marr Chase,10,10,WR,CIN,5177,10.4,1.10,306,1,26,4.4,6,2qb,10,6,1295,2026-06-26,2026-07-26
Patrick Mahomes,11,11,QB,KC,2462,11.3,2.01,44,1,26,4.6,5,2qb,10,6,1295,2026-06-26,2026-07-26
Jayden Daniels,12,12,QB,WAS,5854,12.1,2.02,145,5,20,2.6,7,2qb,10,6,1295,2026-06-26,2026-07-26
Justin Herbert,13,13,QB,LAC,4887,12.4,2.02,57,8,18,1.8,7,2qb,10,6,1295,2026-06-26,2026-07-26
Christian McCaffrey,14,14,RB,SF,2434,13.3,2.03,220,4,21,3.3,8,2qb,10,6,1295,2026-06-26,2026-07-26
Trevor Lawrence,15,15,QB,JAX,5186,13.5,2.04,32,7,18,2.6,7,2qb,10,6,1295,2026-06-26,2026-07-26
Jaxon Smith-Njigba,16,16,WR,SEA,5671,15.8,2.06,262,8,27,3.4,11,2qb,10,6,1295,2026-06-26,2026-07-26
Derrick Henry,17,17,RB,BAL,2350,16.9,2.07,69,11,23,2.7,13,2qb,10,6,1295,2026-06-26,2026-07-26
Jalen Hurts,18,18,QB,PHI,5025,17.6,2.08,85,5,29,4.6,10,2qb,10,6,1295,2026-06-26,2026-07-26
Jared Goff,19,19,QB,DET,2351,17.9,2.08,28,12,22,2.1,6,2qb,10,6,1295,2026-06-26,2026-07-26
Brock Purdy,20,20,QB,SF,5648,19.8,2.10,27,10,29,3.9,8,2qb,10,6,1295,2026-06-26,2026-07-26
James Cook III,21,21,RB,BUF,5652,19.9,2.10,195,8,28,4.4,7,2qb,10,6,1295,2026-06-26,2026-07-26
Matthew Stafford,22,22,QB,LAR,1664,20.5,2.10,95,11,36,3.9,11,2qb,10,6,1295,2026-06-26,2026-07-26
Caleb Williams,23,23,QB,CHI,6173,21.4,3.01,113,5,38,6,10,2qb,10,6,1295,2026-06-26,2026-07-26
Amon-Ra St. Brown,24,24,WR,DET,5182,23,3.03,280,13,32,3.7,6,2qb,10,6,1295,2026-06-26,2026-07-26
De'Von Achane,25,25,RB,MIA,5683,24.7,3.05,80,14,32,3.8,6,2qb,10,6,1295,2026-06-26,2026-07-26
Bo Nix,26,26,QB,DEN,6253,26.1,3.06,75,17,46,5.1,10,2qb,10,6,1295,2026-06-26,2026-07-26
Saquon Barkley,27,27,RB,PHI,2860,27.4,3.07,219,17,38,3.9,10,2qb,10,6,1295,2026-06-26,2026-07-26
Ashton Jeanty,28,28,RB,LV,6500,28,3.08,154,14,40,5.8,13,2qb,10,6,1295,2026-06-26,2026-07-26
Jaxson Dart,29,29,QB,NYG,6568,28.5,3.08,70,20,48,5.2,8,2qb,10,6,1295,2026-06-26,2026-07-26
Drake London,30,30,WR,ATL,5574,28.7,3.09,25,21,37,3.5,11,2qb,10,6,1295,2026-06-26,2026-07-26
CeeDee Lamb,31,31,WR,DAL,4869,30.1,3.10,214,17,42,4.8,14,2qb,10,6,1295,2026-06-26,2026-07-26
Justin Jefferson,32,32,WR,MIN,4876,32.6,4.03,208,20,45,5.3,6,2qb,10,6,1295,2026-06-26,2026-07-26
A.J. Brown,33,33,WR,NE,3247,33.2,4.03,72,21,40,4.8,11,2qb,10,6,1295,2026-06-26,2026-07-26
Omarion Hampton,34,34,RB,LAC,6538,35.6,4.06,202,20,49,5.8,7,2qb,10,6,1295,2026-06-26,2026-07-26
Jordan Love,35,35,QB,GB,4892,35.8,4.06,77,25,58,6.9,11,2qb,10,6,1295,2026-06-26,2026-07-26
Kenneth Walker III,36,36,RB,KC,5625,36,4.06,134,26,44,3.6,5,2qb,10,6,1295,2026-06-26,2026-07-26
Baker Mayfield,37,37,QB,TB,2886,36.2,4.06,103,23,58,7.4,10,2qb,10,6,1295,2026-06-26,2026-07-26
Josh Jacobs,38,38,RB,GB,3255,36.3,4.06,55,25,46,4.3,11,2qb,10,6,1295,2026-06-26,2026-07-26
George Pickens,39,39,WR,DAL,5576,36.6,4.07,53,25,44,4.2,14,2qb,10,6,1295,2026-06-26,2026-07-26
Nico Collins,40,40,WR,HOU,5207,39.6,4.10,106,31,49,3.3,8,2qb,10,6,1295,2026-06-26,2026-07-26
