name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.7,1.02,816,1,4,0.8,7,2qb,10,6,5021,2026-07-23,2026-08-22
Jahmyr Gibbs,2,2,RB,DET,5672,1.9,1.02,631,1,4,0.8,6,2qb,10,6,5021,2026-07-23,2026-08-22
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,396,1,4,0.7,11,2qb,10,6,5021,2026-07-23,2026-08-22
Puka Nacua,4,4,WR,LAR,5714,4.9,1.05,412,1,13,1.5,11,2qb,10,6,5021,2026-07-23,2026-08-22
Jonathan Taylor,5,5,RB,IND,4864,5.7,1.06,378,3,10,1.5,13,2qb,10,6,5021,2026-07-23,2026-08-22
Drake Maye,6,6,QB,NE,6187,6.5,1.06,528,1,15,2.5,11,2qb,10,6,5021,2026-07-23,2026-08-22
Lamar Jackson,7,7,QB,BAL,2888,7.9,1.08,895,1,17,2.9,13,2qb,10,6,5021,2026-07-23,2026-08-22
Ja'Marr Chase,8,8,WR,CIN,5177,8,1.08,1288,1,26,4.2,6,2qb,10,6,5021,2026-07-23,2026-08-22
Joe Burrow,9,9,QB,CIN,4882,8.7,1.09,705,1,18,2.9,6,2qb,10,6,5021,2026-07-23,2026-08-22
Jaxon Smith-Njigba,10,10,WR,SEA,5671,10,1.10,625,1,30,4.4,11,2qb,10,6,5021,2026-07-23,2026-08-22
Christian McCaffrey,11,11,RB,SF,2434,10.6,2.01,887,3,20,2.8,8,2qb,10,6,5021,2026-07-23,2026-08-22
Derrick Henry,12,12,RB,BAL,2350,11.3,2.01,321,3,23,2.9,13,2qb,10,6,5021,2026-07-23,2026-08-22
Dak Prescott,13,13,QB,DAL,2377,12.9,2.03,515,5,20,3,14,2qb,10,6,5021,2026-07-23,2026-08-22
Jayden Daniels,14,14,QB,WAS,5854,13.3,2.03,558,5,22,3.1,7,2qb,10,6,5021,2026-07-23,2026-08-22
Amon-Ra St. Brown,15,15,WR,DET,5182,14.9,2.05,1032,5,32,4.2,6,2qb,10,6,5021,2026-07-23,2026-08-22
Jalen Hurts,16,16,QB,PHI,5025,16.6,2.07,396,7,26,3.3,10,2qb,10,6,5021,2026-07-23,2026-08-22
James Cook III,17,17,RB,BUF,5652,16.7,2.07,1234,4,30,4.7,7,2qb,10,6,5021,2026-07-23,2026-08-22
Matthew Stafford,18,18,QB,LAR,1664,17.1,2.07,339,9,25,2.8,11,2qb,10,6,5021,2026-07-23,2026-08-22
Brock Purdy,19,19,QB,SF,5648,18.4,2.08,135,9,30,4.2,8,2qb,10,6,5021,2026-07-23,2026-08-22
Trevor Lawrence,20,20,QB,JAX,5186,18.7,2.09,333,5,37,5.3,7,2qb,10,6,5021,2026-07-23,2026-08-22
De'Von Achane,21,21,RB,MIA,5683,21.9,3.02,574,9,35,4.9,6,2qb,10,6,5021,2026-07-23,2026-08-22
Caleb Williams,22,22,QB,CHI,6173,22.1,3.02,545,8,45,5.4,10,2qb,10,6,5021,2026-07-23,2026-08-22
Patrick Mahomes,23,23,QB,KC,2462,22.5,3.02,297,9,42,5,5,2qb,10,6,5021,2026-07-23,2026-08-22
Jared Goff,24,24,QB,DET,2351,24.7,3.05,318,12,49,5.1,6,2qb,10,6,5021,2026-07-23,2026-08-22
Drake London,25,25,WR,ATL,5574,24.8,3.05,194,12,36,4.9,11,2qb,10,6,5021,2026-07-23,2026-08-22
Justin Herbert,26,26,QB,LAC,4887,25.3,3.05,663,12,45,5,7,2qb,10,6,5021,2026-07-23,2026-08-22
Saquon Barkley,27,27,RB,PHI,2860,25.6,3.06,1431,11,40,5.3,10,2qb,10,6,5021,2026-07-23,2026-08-22
CeeDee Lamb,28,28,WR,DAL,4869,25.8,3.06,1270,11,43,5.5,14,2qb,10,6,5021,2026-07-23,2026-08-22
Ashton Jeanty,29,29,RB,LV,6500,28.7,3.09,1183,12,47,6.4,13,2qb,10,6,5021,2026-07-23,2026-08-22
Justin Jefferson,30,30,WR,MIN,4876,29,3.09,1303,11,46,6.7,6,2qb,10,6,5021,2026-07-23,2026-08-22
