name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.22,0.42,17298
Drake Maye,2,QB,NE,QB2,1,1,3,1.89,0.57,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,9,4.44,2.01,22902
Lamar Jackson,4,QB,BAL,QB4,1,3,11,4.78,2.35,17233
Joe Burrow,5,QB,CIN,QB5,2,3,16,6.33,3.59,19196
Ja'Marr Chase,6,WR,CIN,WR1,2,5,8,6.67,1.15,19788
Caleb Williams,7,QB,CHI,QB6,2,5,11,8.44,2.31,23084
Puka Nacua,8,WR,LAR,WR2,2,6,15,9.44,2.54,23180
Jaxon Smith-Njigba,9,WR,SEA,WR3,2,7,13,10.11,1.52,23070
Justin Herbert,10,QB,LAC,QB7,2,5,28,11.11,6.49,18635
Bijan Robinson,11,RB,ATL,RB1,2,7,19,11.11,4.28,23133
Jahmyr Gibbs,12,RB,DET,RB2,2,8,18,11.33,3.27,22968
Jalen Hurts,13,QB,PHI,QB8,3,5,23,14.00,5.75,19275
Amon-Ra St. Brown,14,WR,DET,WR4,3,13,21,16.11,2.02,19799
Patrick Mahomes II,15,QB,KC,QB9,3,12,26,16.67,4.99,16413
Justin Jefferson,16,WR,MIN,WR5,3,12,22,17.67,3.65,19236
Trevor Lawrence,17,QB,JAC,QB10,3,11,32,17.78,6.51,19780
CeeDee Lamb,18,WR,DAL,WR6,3,14,23,18.67,3.53,19202
Ashton Jeanty,19,RB,LV,RB3,3,17,29,21.22,3.42,25989
Malik Nabers,20,WR,NYG,WR7,3,15,28,21.44,3.89,25409
Jaxson Dart,21,QB,NYG,QB11,4,14,37,23.78,7.64,23160
Jeremiyah Love,22,RB,ARI,RB4,4,18,30,24.00,4.03,25403
Bo Nix,23,QB,DEN,QB12,4,17,41,24.78,7.16,22910
Drake London,24,WR,ATL,WR8,4,20,28,25.00,2.36,23163
Brock Purdy,25,QB,SF,QB13,4,13,63,27.67,14.48,19797
De'Von Achane,26,RB,MIA,RB5,4,20,38,27.67,5.35,23136
Brock Bowers,27,TE,LV,TE1,4,17,43,28.00,9.25,22955
Omarion Hampton,28,RB,LAC,RB6,4,19,36,28.56,5.10,25395
Tetairoa McMillan,29,WR,CAR,WR9,4,24,36,30.67,3.62,25417
James Cook III,30,RB,BUF,RB7,4,21,36,31.33,4.37,22958
Jonathan Taylor,31,RB,IND,RB8,4,16,49,33.00,9.60,19217
Dak Prescott,32,QB,DAL,QB14,4,18,61,33.89,15.97,15600
Nico Collins,33,WR,HOU,WR10,5,29,40,34.00,3.53,20130
George Pickens,34,WR,DAL,WR11,5,27,40,34.56,3.89,22963
Jordan Love,35,QB,GB,QB15,5,24,67,37.56,16.04,19246
Chris Olave,36,WR,NO,WR12,5,30,48,38.11,4.91,20111
Emeka Egbuka,37,WR,TB,WR13,5,29,51,38.44,7.89,23062
Trey McBride,38,TE,ARI,TE2,5,27,48,40.89,6.35,22936
Kenneth Walker III,39,RB,KC,RB9,5,31,58,40.89,7.69,23021
Garrett Wilson,40,WR,NYJ,WR14,5,33,49,42.67,5.72,23072
Zay Flowers,41,WR,BAL,WR15,5,35,49,42.89,3.93,22916
Carnell Tate,42,WR,TEN,WR16,5,29,55,43.11,8.20,26009
Ladd McConkey,43,WR,LAC,WR17,5,37,53,43.56,5.19,26122
Luther Burden III,44,WR,CHI,WR18,5,35,66,45.89,8.54,27016
DeVonta Smith,45,WR,PHI,WR19,5,40,52,47.22,4.34,19222
A.J. Brown,46,WR,NE,WR20,5,37,59,47.33,6.73,18218
Jared Goff,47,QB,DET,QB16,6,24,91,50.89,23.04,15501
Tee Higgins,48,WR,CIN,WR21,6,44,62,50.89,6.82,19211
Colston Loveland,49,TE,CHI,TE3,6,30,68,52.89,10.90,26006
Breece Hall,50,RB,NYJ,RB10,6,40,72,53.00,10.59,22982
Chase Brown,51,RB,CIN,RB11,6,38,63,54.11,7.26,25324
Jaylen Waddle,52,WR,DEN,WR22,6,46,64,54.67,5.50,19790
Fernando Mendoza,53,QB,LV,QB17,6,32,87,55.11,14.03,28013
Rashee Rice,54,WR,KC,WR23,6,42,84,56.00,11.51,23113
Makai Lemon,55,WR,PHI,WR24,6,45,76,58.56,9.88,25420
C.J. Stroud,56,QB,HOU,QB18,6,30,87,58.78,19.31,23071
Tyler Warren,57,TE,IND,TE4,6,47,73,60.00,7.51,26434
Jordyn Tyson,58,WR,NO,WR25,6,42,92,61.44,13.93,26035
Cam Ward,59,QB,TEN,QB19,6,38,90,61.56,14.27,24755
Baker Mayfield,60,QB,TB,QB20,6,52,78,62.44,9.38,17237
Christian McCaffrey,61,RB,SF,RB12,6,45,76,62.78,9.98,16393
TreVeyon Henderson,62,RB,NE,RB13,6,44,95,63.11,13.63,23065
Saquon Barkley,63,RB,PHI,RB14,6,53,75,63.33,7.04,17240
Rome Odunze,64,WR,CHI,WR26,6,50,76,63.67,9.07,25411
Tucker Kraft,65,TE,GB,TE5,6,55,70,64.44,4.62,25298
Jameson Williams,66,WR,DET,WR27,6,51,83,65.33,10.74,23677
Marvin Harrison Jr.,67,WR,ARI,WR28,6,56,80,65.89,8.40,23064
Kyren Williams,68,RB,LAR,RB15,7,58,76,67.22,6.16,23059
Tyler Shough,69,QB,NO,QB21,7,34,92,68.11,17.01,23096
Kyler Murray,70,QB,MIN,QB22,7,49,102,69.00,20.03,18600
Quinshon Judkins,71,RB,CLE,RB16,7,58,78,69.00,7.41,25391
Harold Fannin Jr.,72,TE,CLE,TE6,7,59,84,69.67,7.39,27050
Brian Thomas Jr.,73,WR,JAC,WR29,7,54,82,72.67,10.83,23000
Malik Willis,74,QB,MIA,QB23,7,41,111,73.22,19.13,23499
Christian Watson,75,WR,GB,WR30,7,54,101,73.22,12.21,23886
Bucky Irving,76,RB,TB,RB17,7,57,88,73.89,9.86,25981
Sam LaPorta,77,TE,DET,TE7,7,67,81,74.56,4.35,22978
Kyle Pitts Sr.,78,TE,ATL,TE8,7,65,94,76.00,9.08,20164
Cam Skattebo,79,RB,NYG,RB18,7,71,81,76.44,3.34,27166
Javonte Williams,80,RB,DAL,RB19,7,68,92,78.78,7.33,22739
Travis Etienne Jr.,81,RB,NO,RB20,7,68,92,79.00,7.97,19231
Terry McLaurin,82,WR,WAS,WR31,7,54,94,79.67,11.77,18466
KC Concepcion,83,WR,CLE,WR32,7,66,96,81.33,8.51,27331
Sam Darnold,84,QB,SEA,QB24,7,60,92,81.56,9.56,17236
Parker Washington,85,WR,JAC,WR33,7,60,102,83.11,11.92,23106
DJ Moore,86,WR,BUF,WR34,7,80,91,86.33,3.74,17265
Alec Pierce,87,WR,IND,WR35,7,70,110,86.67,11.22,23791
Jadarian Price,88,RB,SEA,RB21,7,74,111,88.33,10.83,27329
Matthew Stafford,89,QB,LAR,QB25,7,52,108,89.22,16.52,9451
Daniel Jones,90,QB,IND,QB26,7,73,106,89.44,10.43,18232
Bhayshul Tuten,91,RB,JAC,RB22,8,81,101,91.56,6.90,27297
Bryce Young,92,QB,CAR,QB27,8,69,121,93.56,13.40,22900
DK Metcalf,93,WR,PIT,WR36,8,74,108,94.44,9.67,18219
Derrick Henry,94,RB,BAL,RB23,8,86,104,97.89,5.34,15514
Jordan Addison,95,WR,MIN,WR37,8,87,109,98.11,7.82,23107
Kenyon Sadiq,96,TE,NYJ,TE9,8,80,130,100.67,19.23,26055
D'Andre Swift,97,RB,CHI,RB24,8,96,109,101.00,4.22,19210
Josh Downs,98,WR,IND,WR38,8,84,121,102.78,11.31,24706
Isaiah Likely,99,TE,NYG,TE10,8,84,134,103.78,18.84,23781
Dalton Kincaid,100,TE,BUF,TE11,8,94,124,104.33,11.01,25247
Michael Wilson,101,WR,ARI,WR39,8,96,125,104.89,9.45,25333
Wan'Dale Robinson,102,WR,TEN,WR40,8,99,122,108.78,7.31,22985
Davante Adams,103,WR,LAR,WR41,8,97,130,109.00,9.89,12123
David Montgomery,104,RB,HOU,RB25,8,95,118,110.44,6.78,18239
Denzel Boston,105,WR,CLE,WR42,8,93,128,111.00,11.79,27339
Eli Stowers,106,TE,PHI,TE12,8,85,159,111.89,21.73,23144
Michael Pittman Jr.,107,WR,PIT,WR43,8,94,126,111.89,8.54,19278
Mike Evans,108,WR,SF,WR44,8,104,119,112.44,4.86,12119
Quentin Johnston,109,WR,LAC,WR45,8,107,129,114.22,7.13,23123
Omar Cooper Jr.,110,WR,NYJ,WR46,8,92,144,114.89,14.78,28127
George Kittle,111,TE,SF,TE13,8,80,134,115.00,16.92,16499
Michael Penix Jr.,112,QB,ATL,QB28,8,95,140,115.89,16.00,22973
Xavier Worthy,113,WR,KC,WR47,8,99,145,117.67,12.96,23019
Matthew Golden,114,WR,GB,WR48,9,96,131,118.67,12.01,26024
Josh Jacobs,115,RB,GB,RB26,9,83,164,118.89,27.79,18269
Chris Godwin Jr.,116,WR,TB,WR49,9,109,126,119.33,5.14,16406
Courtland Sutton,117,WR,DEN,WR50,9,104,140,119.44,9.98,17253
