name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.5,1.02,1888,1,4,0.7,6,ppr,8,6,7658,2026-08-17,2026-08-24
Bijan Robinson,2,2,RB,ATL,5670,2,1.02,1143,1,6,0.7,11,ppr,8,6,7658,2026-08-17,2026-08-24
Puka Nacua,3,3,WR,LAR,5714,3.1,1.03,282,1,6,0.9,11,ppr,8,6,7658,2026-08-17,2026-08-24
Ja'Marr Chase,4,4,WR,CIN,5177,3.8,1.04,1999,1,8,1,6,ppr,8,6,7658,2026-08-17,2026-08-24
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.4,1.05,1047,2,11,1.1,11,ppr,8,6,7658,2026-08-17,2026-08-24
Amon-Ra St. Brown,6,6,WR,DET,5182,6.3,1.06,1146,2,12,1.3,6,ppr,8,6,7658,2026-08-17,2026-08-24
Christian McCaffrey,7,7,RB,SF,2434,6.6,1.07,1537,2,12,1.6,8,ppr,8,6,7658,2026-08-17,2026-08-24
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,1795,2,14,1.7,13,ppr,8,6,7658,2026-08-17,2026-08-24
Drake London,9,9,WR,ATL,5574,9.9,2.02,297,6,16,1.6,11,ppr,8,6,7658,2026-08-17,2026-08-24
De'Von Achane,10,10,RB,MIA,5683,10.4,2.02,816,5,18,1.9,6,ppr,8,6,7658,2026-08-17,2026-08-24
CeeDee Lamb,11,11,WR,DAL,4869,10.7,2.03,1295,6,19,2,14,ppr,8,6,7658,2026-08-17,2026-08-24
Justin Jefferson,12,12,WR,MIN,4876,11.6,2.04,1317,5,20,2.3,6,ppr,8,6,7658,2026-08-17,2026-08-24
James Cook III,13,13,RB,BUF,5652,12.7,2.05,2778,5,22,2.9,7,ppr,8,6,7658,2026-08-17,2026-08-24
Chase Brown,14,14,RB,CIN,5706,13.4,2.05,1773,6,22,2.6,6,ppr,8,6,7658,2026-08-17,2026-08-24
Rashee Rice,15,15,WR,KC,5696,14.6,2.07,268,8,22,2.2,5,ppr,8,6,7658,2026-08-17,2026-08-24
Ashton Jeanty,16,16,RB,LV,6500,15,2.07,1431,6,23,3.1,13,ppr,8,6,7658,2026-08-17,2026-08-24
Derrick Henry,17,17,RB,BAL,2350,17.7,3.02,1033,10,25,2.6,13,ppr,8,6,7658,2026-08-17,2026-08-24
A.J. Brown,18,18,WR,NE,3247,18.1,3.02,1435,9,29,3.3,11,ppr,8,6,7658,2026-08-17,2026-08-24
Saquon Barkley,19,19,RB,PHI,2860,19.7,3.04,2569,11,31,3.3,10,ppr,8,6,7658,2026-08-17,2026-08-24
Chris Olave,20,20,WR,NO,5544,20.1,3.04,534,10,33,3.6,8,ppr,8,6,7658,2026-08-17,2026-08-24
George Pickens,21,21,WR,DAL,5576,20.3,3.04,690,12,29,3,14,ppr,8,6,7658,2026-08-17,2026-08-24
Nico Collins,22,22,WR,HOU,5207,21,3.05,789,13,32,2.9,8,ppr,8,6,7658,2026-08-17,2026-08-24
Kenneth Walker,23,23,RB,KC,5625,22.1,3.06,2413,11,34,4.1,5,ppr,8,6,7658,2026-08-17,2026-08-24
Omarion Hampton,24,24,RB,LAC,6538,23.3,3.07,2249,12,37,4.3,7,ppr,8,6,7658,2026-08-17,2026-08-24
Zay Flowers,25,25,WR,BAL,5675,25.6,4.02,424,17,34,3,13,ppr,8,6,7658,2026-08-17,2026-08-24
Garrett Wilson,26,26,WR,NYJ,5548,25.8,4.02,335,18,36,3,13,ppr,8,6,7658,2026-08-17,2026-08-24
Malik Nabers,27,27,WR,NYG,6183,27.3,4.03,1587,18,41,3.5,8,ppr,8,6,7658,2026-08-17,2026-08-24
Jeremiyah Love,28,28,RB,ARI,6769,27.9,4.04,649,18,38,3.5,14,ppr,8,6,7658,2026-08-17,2026-08-24
Trey McBride,29,29,TE,ARI,5656,28.9,4.05,1070,16,44,4.7,14,ppr,8,6,7658,2026-08-17,2026-08-24
DeVonta Smith,30,30,WR,PHI,4883,29.6,4.06,1355,20,43,3.7,10,ppr,8,6,7658,2026-08-17,2026-08-24
Josh Jacobs,31,31,RB,GB,3255,30.8,4.07,636,20,43,3.9,11,ppr,8,6,7658,2026-08-17,2026-08-24
Kyren Williams,32,32,RB,LAR,5623,31.6,4.08,1277,20,44,4.3,11,ppr,8,6,7658,2026-08-17,2026-08-24
Tetairoa McMillan,33,33,WR,CAR,6561,32.6,5.01,554,23,43,3.6,5,ppr,8,6,7658,2026-08-17,2026-08-24
Josh Allen,34,34,QB,BUF,2885,33.8,5.02,1661,11,50,8.5,7,ppr,8,6,7658,2026-08-17,2026-08-24
Emeka Egbuka,35,36,WR,TB,6576,35,5.03,1773,24,50,4.1,10,ppr,8,6,7658,2026-08-17,2026-08-24
Breece Hall,36,35,RB,NYJ,5503,35,5.03,603,21,47,5,13,ppr,8,6,7658,2026-08-17,2026-08-24
Brock Bowers,37,37,TE,LV,6178,35.3,5.03,2527,16,52,7.3,13,ppr,8,6,7658,2026-08-17,2026-08-24
Tee Higgins,38,38,WR,CIN,4870,36.3,5.04,1027,23,51,4.9,6,ppr,8,6,7658,2026-08-17,2026-08-24
Cam Skattebo,39,39,RB,NYG,6509,36.6,5.05,576,23,56,4.9,8,ppr,8,6,7658,2026-08-17,2026-08-24
