name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jason Myers,1,117,K,SEA,2424,110,14.06,6,29,135,40.9,11,ppr,8,6,749,2026-09-07,2026-09-14
Brandon Aubrey,2,127,K,DAL,6162,123.1,16.03,117,48,183,28.7,14,ppr,8,6,749,2026-09-07,2026-09-14
Cameron Dicker,3,128,K,LAC,5538,123.4,16.03,14,30,160,35.8,7,ppr,8,6,749,2026-09-07,2026-09-14
Ka'imi Fairbairn,4,141,K,HOU,2531,135.2,17.07,11,111,163,16,8,ppr,8,6,749,2026-09-07,2026-09-14
Harrison Mevis,5,142,K,LAR,6299,135.6,17.08,9,48,164,38.9,11,ppr,8,6,749,2026-09-07,2026-09-14
Jake Bates,6,149,K,DET,6055,139.5,18.04,8,112,163,19.5,6,ppr,8,6,749,2026-09-07,2026-09-14
Will Reichard,7,159,K,MIN,6296,143.6,18.08,5,137,149,4.3,6,ppr,8,6,749,2026-09-07,2026-09-14
Harrison Butker,8,167,K,KC,2514,150.5,19.06,15,113,180,22.2,5,ppr,8,6,749,2026-09-07,2026-09-14
Evan McPherson,9,169,K,CIN,5669,154.3,20.02,6,146,173,11.4,6,ppr,8,6,749,2026-09-07,2026-09-14
Eddy Piñeiro,10,171,K,SF,3097,155.1,20.03,8,119,180,22.4,8,ppr,8,6,749,2026-09-07,2026-09-14
Cam Little,11,175,K,JAX,6188,156.2,20.04,28,137,190,14.2,7,ppr,8,6,749,2026-09-07,2026-09-14
Chris Boswell,12,176,K,PIT,2340,156.5,20.04,6,147,180,15,9,ppr,8,6,749,2026-09-07,2026-09-14
Wil Lutz,13,187,K,DEN,2522,166.8,21.07,5,144,180,13.7,10,ppr,8,6,749,2026-09-07,2026-09-14
Tyler Loop,14,189,K,BAL,6587,168,21.08,5,141,196,22.9,13,ppr,8,6,749,2026-09-07,2026-09-14
