name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jason Myers,1,116,K,SEA,2424,110,14.06,6,29,135,40.9,11,ppr,8,6,778,2026-09-06,2026-09-13
Brandon Aubrey,2,127,K,DAL,6162,122.9,16.03,116,48,183,28.7,14,ppr,8,6,778,2026-09-06,2026-09-13
Cameron Dicker,3,128,K,LAC,5538,123.4,16.03,14,30,160,35.8,7,ppr,8,6,778,2026-09-06,2026-09-13
Ka'imi Fairbairn,4,141,K,HOU,2531,135.2,17.07,11,111,163,16,8,ppr,8,6,778,2026-09-06,2026-09-13
Harrison Mevis,5,142,K,LAR,6299,135.6,17.08,9,48,164,38.9,11,ppr,8,6,778,2026-09-06,2026-09-13
Jake Bates,6,148,K,DET,6055,139.5,18.04,8,112,163,19.5,6,ppr,8,6,778,2026-09-06,2026-09-13
Will Reichard,7,159,K,MIN,6296,143.6,18.08,5,137,149,4.3,6,ppr,8,6,778,2026-09-06,2026-09-13
Harrison Butker,8,166,K,KC,2514,150.5,19.06,15,113,180,22.2,5,ppr,8,6,778,2026-09-06,2026-09-13
Eddy Piñeiro,9,167,K,SF,3097,154,20.02,9,119,180,21.3,8,ppr,8,6,778,2026-09-06,2026-09-13
Evan McPherson,10,171,K,CIN,5669,155.6,20.04,5,146,173,12.3,6,ppr,8,6,778,2026-09-06,2026-09-13
Cam Little,11,174,K,JAX,6188,156.2,20.04,28,137,190,14.2,7,ppr,8,6,778,2026-09-06,2026-09-13
Chris Boswell,12,175,K,PIT,2340,156.5,20.04,6,147,180,15,9,ppr,8,6,778,2026-09-06,2026-09-13
Wil Lutz,13,185,K,DEN,2522,166.8,21.07,5,144,180,13.7,10,ppr,8,6,778,2026-09-06,2026-09-13
Tyler Loop,14,188,K,BAL,6587,168,21.08,5,141,196,22.9,13,ppr,8,6,778,2026-09-06,2026-09-13
