name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,134,K,DAL,6162,131.8,17.04,1364,71,184,23.2,14,ppr,8,6,5789,2026-08-04,2026-08-11
Jason Myers,2,135,K,SEA,2424,132.5,17.04,187,74,184,22.5,11,ppr,8,6,5789,2026-08-04,2026-08-11
Ka'imi Fairbairn,3,143,K,HOU,2531,136.8,18.01,160,89,187,21.8,8,ppr,8,6,5789,2026-08-04,2026-08-11
Cameron Dicker,4,151,K,LAC,5538,142.7,18.07,172,93,190,18.9,7,ppr,8,6,5789,2026-08-04,2026-08-11
Trey Smack,5,152,K,GB,6835,143,18.07,6,77,178,35.5,11,ppr,8,6,5789,2026-08-04,2026-08-11
Charlie Smyth,6,156,K,NO,6332,145.6,19.02,5,137,158,7.9,8,ppr,8,6,5789,2026-08-04,2026-08-11
Jake Bates,7,163,K,DET,6055,148.5,19.05,115,110,191,15.8,6,ppr,8,6,5789,2026-08-04,2026-08-11
Harrison Mevis,8,168,K,LAR,6299,150.8,19.07,54,117,172,15,11,ppr,8,6,5789,2026-08-04,2026-08-11
Chase McLaughlin,9,177,K,TB,4865,154.8,20.03,110,136,210,16.1,10,ppr,8,6,5789,2026-08-04,2026-08-11
Cairo Santos,10,182,K,CHI,2335,156.2,20.04,46,116,178,16.4,10,ppr,8,6,5789,2026-08-04,2026-08-11
Eddy Piñeiro,11,183,K,SF,3097,156.9,20.05,90,134,191,14.4,8,ppr,8,6,5789,2026-08-04,2026-08-11
Nick Folk,12,194,K,ATL,383,159.9,20.08,60,137,193,14.3,11,ppr,8,6,5789,2026-08-04,2026-08-11
Will Reichard,13,196,K,MIN,6296,160.3,20.08,63,132,210,18.1,6,ppr,8,6,5789,2026-08-04,2026-08-11
Cam Little,14,202,K,JAX,6188,161.3,21.01,206,114,209,18.2,7,ppr,8,6,5789,2026-08-04,2026-08-11
Tyler Loop,15,204,K,BAL,6587,162.1,21.02,96,121,194,15.7,13,ppr,8,6,5789,2026-08-04,2026-08-11
Harrison Butker,16,205,K,KC,2514,162.5,21.02,131,117,210,17.5,5,ppr,8,6,5789,2026-08-04,2026-08-11
Wil Lutz,17,208,K,DEN,2522,163.3,21.03,25,137,209,18.3,10,ppr,8,6,5789,2026-08-04,2026-08-11
Evan McPherson,18,224,K,CIN,5669,166.7,21.07,71,114,210,20.1,6,ppr,8,6,5789,2026-08-04,2026-08-11
Chris Boswell,19,226,K,PIT,2340,167.5,21.08,28,113,208,20.7,9,ppr,8,6,5789,2026-08-04,2026-08-11
Tyler Bass,20,238,K,BUF,5036,172,22.04,13,143,203,15.3,7,ppr,8,6,5789,2026-08-04,2026-08-11
