name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.7,1.02,1179,1,4,0.8,6,2qb,10,6,7208,2026-08-06,2026-09-05
Josh Allen,2,2,QB,BUF,2885,1.9,1.02,1216,1,4,0.9,7,2qb,10,6,7208,2026-08-06,2026-09-05
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,648,1,6,0.6,11,2qb,10,6,7208,2026-08-06,2026-09-05
Puka Nacua,4,4,WR,LAR,5714,5,1.05,537,1,10,1.3,11,2qb,10,6,7208,2026-08-06,2026-09-05
Jonathan Taylor,5,5,RB,IND,4864,5.2,1.05,645,3,10,1.3,13,2qb,10,6,7208,2026-08-06,2026-09-05
Ja'Marr Chase,6,6,WR,CIN,5177,6.2,1.06,1684,1,14,2.2,6,2qb,10,6,7208,2026-08-06,2026-09-05
Drake Maye,7,7,QB,NE,6187,7.7,1.08,898,1,17,2.9,11,2qb,10,6,7208,2026-08-06,2026-09-05
Jaxon Smith-Njigba,8,8,WR,SEA,5671,8.4,1.08,896,2,18,2.2,11,2qb,10,6,7208,2026-08-06,2026-09-05
Lamar Jackson,9,9,QB,BAL,2888,8.6,1.09,1572,1,17,3,13,2qb,10,6,7208,2026-08-06,2026-09-05
Joe Burrow,10,10,QB,CIN,4882,9.6,1.10,1185,2,20,2.9,6,2qb,10,6,7208,2026-08-06,2026-09-05
Christian McCaffrey,11,11,RB,SF,2434,9.7,1.10,1265,3,20,2.9,8,2qb,10,6,7208,2026-08-06,2026-09-05
Derrick Henry,12,12,RB,BAL,2350,10.1,1.10,477,3,18,2.4,13,2qb,10,6,7208,2026-08-06,2026-09-05
Amon-Ra St. Brown,13,13,WR,DET,5182,13.2,2.03,1495,4,24,3.4,6,2qb,10,6,7208,2026-08-06,2026-09-05
James Cook III,14,15,RB,BUF,5652,14,2.04,1746,4,30,4.2,7,2qb,10,6,7208,2026-08-06,2026-09-05
Dak Prescott,15,14,QB,DAL,2377,14,2.04,771,6,27,3,14,2qb,10,6,7208,2026-08-06,2026-09-05
Jayden Daniels,16,16,QB,WAS,5854,14.3,2.04,731,6,26,3.2,7,2qb,10,6,7208,2026-08-06,2026-09-05
Matthew Stafford,17,17,QB,LAR,1664,17.5,2.07,453,9,28,2.9,11,2qb,10,6,7208,2026-08-06,2026-09-05
Jalen Hurts,18,18,QB,PHI,5025,17.6,2.08,746,9,30,3.2,10,2qb,10,6,7208,2026-08-06,2026-09-05
Brock Purdy,19,19,QB,SF,5648,19.8,2.10,266,12,30,3.1,8,2qb,10,6,7208,2026-08-06,2026-09-05
De'Von Achane,20,20,RB,MIA,5683,20.2,2.10,1009,8,35,4.6,6,2qb,10,6,7208,2026-08-06,2026-09-05
Trevor Lawrence,21,21,QB,JAX,5186,20.7,3.01,612,8,37,4.7,7,2qb,10,6,7208,2026-08-06,2026-09-05
Caleb Williams,22,22,QB,CHI,6173,21,3.01,927,8,45,4.8,10,2qb,10,6,7208,2026-08-06,2026-09-05
Saquon Barkley,23,23,RB,PHI,2860,23.8,3.04,2217,9,40,5.5,10,2qb,10,6,7208,2026-08-06,2026-09-05
CeeDee Lamb,24,24,WR,DAL,4869,24.7,3.05,2130,10,42,5.3,14,2qb,10,6,7208,2026-08-06,2026-09-05
Jared Goff,25,25,QB,DET,2351,25,3.05,533,13,49,4.6,6,2qb,10,6,7208,2026-08-06,2026-09-05
Patrick Mahomes,26,26,QB,KC,2462,25.1,3.05,475,10,46,5.6,5,2qb,10,6,7208,2026-08-06,2026-09-05
Justin Herbert,27,27,QB,LAC,4887,25.5,3.05,1072,11,53,5.2,7,2qb,10,6,7208,2026-08-06,2026-09-05
