name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,1,1.00,0.00,17298
Drake Maye,2,QB,NE,QB2,1,2,4,2.60,0.80,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,10,5.20,2.48,22902
Ja'Marr Chase,4,WR,CIN,WR1,1,3,8,5.60,1.85,19788
Lamar Jackson,5,QB,BAL,QB4,2,3,11,7.00,3.03,17233
Joe Burrow,6,QB,CIN,QB5,2,5,16,7.80,4.17,19196
Jahmyr Gibbs,7,RB,DET,RB1,2,5,12,8.40,3.01,22968
Caleb Williams,8,QB,CHI,QB6,2,5,12,8.40,2.33,23084
Puka Nacua,9,WR,LAR,WR2,2,8,10,8.80,0.75,23180
Jaxon Smith-Njigba,10,WR,SEA,WR3,2,7,10,9.20,1.17,23070
Bijan Robinson,11,RB,ATL,RB2,2,5,18,9.80,4.96,23133
Justin Herbert,12,QB,LAC,QB7,2,7,18,11.40,4.08,18635
Amon-Ra St. Brown,13,WR,DET,WR4,3,12,21,14.20,3.43,19799
Jalen Hurts,14,QB,PHI,QB8,3,9,29,17.00,7.69,19275
Justin Jefferson,15,WR,MIN,WR5,3,11,22,17.20,4.40,19236
CeeDee Lamb,16,WR,DAL,WR6,3,14,19,17.40,2.06,19202
Patrick Mahomes II,17,QB,KC,QB9,3,15,23,18.00,3.35,16413
Ashton Jeanty,18,RB,LV,RB3,4,16,27,21.00,4.94,25989
Malik Nabers,19,WR,NYG,WR7,4,15,26,21.20,4.40,25409
Jeremiyah Love,20,RB,ARI,RB4,4,20,29,22.60,3.32,25403
Brock Bowers,21,TE,LV,TE1,4,11,35,23.00,9.19,22955
Trevor Lawrence,22,QB,JAC,QB10,4,14,31,23.00,6.48,19780
Drake London,23,WR,ATL,WR8,4,20,27,23.00,2.97,23163
Brock Purdy,24,QB,SF,QB11,4,15,33,24.40,5.75,19797
Bo Nix,25,QB,DEN,QB12,4,17,31,24.40,4.88,22910
De'Von Achane,26,RB,MIA,RB5,4,23,28,25.80,1.60,23136
James Cook III,27,RB,BUF,RB6,4,21,35,28.20,5.31,22958
Omarion Hampton,28,RB,LAC,RB7,4,21,34,29.00,5.10,25395
Jaxson Dart,29,QB,NYG,QB13,4,24,37,30.00,5.18,23160
Trey McBride,30,TE,ARI,TE2,4,15,45,30.60,12.56,22936
Tetairoa McMillan,31,WR,CAR,WR9,4,24,39,31.00,5.18,25417
Emeka Egbuka,32,WR,TB,WR10,5,27,36,31.80,3.31,23062
Jonathan Taylor,33,RB,IND,RB8,5,28,41,32.60,4.45,19217
Nico Collins,34,WR,HOU,WR11,5,30,37,33.80,2.79,20130
George Pickens,35,WR,DAL,WR12,5,23,40,35.00,6.23,22963
Dak Prescott,36,QB,DAL,QB14,5,17,53,35.60,15.70,15600
Chris Olave,37,WR,NO,WR13,5,36,40,37.80,1.47,20111
Carnell Tate,38,WR,TEN,WR14,5,37,44,41.80,2.64,26009
Jordan Love,39,QB,GB,QB15,5,30,57,42.00,10.33,19246
Ladd McConkey,40,WR,LAC,WR15,5,33,52,42.60,6.31,26122
Kenneth Walker III,41,RB,KC,RB9,5,36,58,42.80,7.86,23021
Garrett Wilson,42,WR,NYJ,WR16,5,36,49,42.80,4.26,23072
Zay Flowers,43,WR,BAL,WR17,5,38,51,43.60,4.59,22916
DeVonta Smith,44,WR,PHI,WR18,5,41,52,45.40,3.72,19222
Rashee Rice,45,WR,KC,WR19,6,37,58,46.40,7.00,23113
Colston Loveland,46,TE,CHI,TE3,6,28,59,47.20,10.42,26006
Chase Brown,47,RB,CIN,RB10,6,36,53,47.80,6.24,25324
Jordyn Tyson,48,WR,NO,WR20,6,45,55,48.20,3.66,26035
Jared Goff,49,QB,DET,QB16,6,30,67,49.80,13.12,15501
Breece Hall,50,RB,NYJ,RB11,6,45,68,52.40,8.06,22982
Tyler Warren,51,TE,IND,TE4,6,47,60,53.20,5.42,26434
Tee Higgins,52,WR,CIN,WR21,6,45,63,53.40,7.55,19211
Jaylen Waddle,53,WR,DEN,WR22,6,50,63,55.00,4.34,19790
Baker Mayfield,54,QB,TB,QB17,6,52,60,55.20,2.93,17237
Luther Burden III,55,WR,CHI,WR23,6,42,80,56.60,13.85,27016
A.J. Brown,56,WR,NE,WR24,6,43,70,57.60,9.35,18218
Makai Lemon,57,WR,PHI,WR25,6,45,78,58.80,14.19,25420
Rome Odunze,58,WR,CHI,WR26,6,57,67,61.40,3.93,25411
Fernando Mendoza,59,QB,LV,QB18,6,54,74,61.60,7.39,28013
Marvin Harrison Jr.,60,WR,ARI,WR27,6,55,74,61.80,6.79,23064
Christian McCaffrey,61,RB,SF,RB12,6,53,69,62.00,5.18,16393
Saquon Barkley,62,RB,PHI,RB13,7,61,67,64.80,2.40,17240
TreVeyon Henderson,63,RB,NE,RB14,7,59,73,65.20,5.15,23065
Tyler Shough,64,QB,NO,QB19,7,51,80,66.20,9.22,23096
Harold Fannin Jr.,65,TE,CLE,TE5,7,61,73,66.40,4.45,27050
Tucker Kraft,66,TE,GB,TE6,7,65,70,67.00,1.90,25298
Cam Ward,67,QB,TEN,QB20,7,58,79,67.20,7.30,24755
Kyren Williams,68,RB,LAR,RB15,7,63,74,67.40,4.03,23059
Jameson Williams,69,WR,DET,WR28,7,60,78,69.20,8.06,23677
C.J. Stroud,70,QB,HOU,QB21,7,55,85,69.60,9.99,23071
Quinshon Judkins,71,RB,CLE,RB16,7,58,75,69.80,6.05,25391
Brian Thomas Jr.,72,WR,JAC,WR29,7,60,80,70.00,6.69,23000
Kyle Pitts Sr.,73,TE,ATL,TE7,7,61,76,70.00,5.06,20164
Sam LaPorta,74,TE,DET,TE8,7,68,73,70.40,1.62,22978
Kyler Murray,75,QB,MIN,QB22,7,50,87,71.20,15.38,18600
Bucky Irving,76,RB,TB,RB17,7,62,88,74.60,8.33,25981
Bryce Young,77,QB,CAR,QB23,7,56,94,77.40,13.88,22900
Christian Watson,78,WR,GB,WR30,7,61,90,78.20,10.23,23886
Malik Willis,79,QB,MIA,QB24,7,71,93,79.20,8.59,23499
Javonte Williams,80,RB,DAL,RB18,7,72,100,80.00,10.83,22739
Travis Etienne Jr.,81,RB,NO,RB19,7,76,85,80.20,4.07,19231
Jadarian Price,82,RB,SEA,RB20,7,75,88,81.20,4.45,27329
Sam Darnold,83,QB,SEA,QB25,7,60,92,83.00,12.20,17236
Kenyon Sadiq,84,TE,NYJ,TE9,8,78,91,83.40,4.32,26055
KC Concepcion Jr.,85,WR,CLE,WR31,8,69,119,86.80,16.90,27331
Parker Washington,86,WR,JAC,WR32,8,66,107,87.00,15.38,23106
Daniel Jones,87,QB,IND,QB26,8,77,95,87.40,6.02,18232
Jordan Addison,88,WR,MIN,WR33,8,80,102,90.20,9.02,23107
Cam Skattebo,89,RB,NYG,RB21,8,81,100,91.00,6.78,27166
DJ Moore,90,WR,BUF,WR34,8,85,105,91.80,6.88,17265
Terry McLaurin,91,WR,WAS,WR35,8,84,104,93.40,7.14,18466
DK Metcalf,92,WR,PIT,WR36,8,88,99,93.60,3.83,18219
Matthew Stafford,93,QB,LAR,QB27,8,87,107,94.80,7.30,9451
Dalton Kincaid,94,TE,BUF,TE10,8,80,114,95.00,10.92,25247
Alec Pierce,95,WR,IND,WR37,8,79,113,95.80,13.41,23791
D'Andre Swift,96,RB,CHI,RB22,8,87,104,95.80,5.42,19210
Derrick Henry,97,RB,BAL,RB23,8,84,104,96.40,7.42,15514
Bhayshul Tuten,98,RB,JAC,RB24,8,90,108,99.00,5.80,27297
Isaiah Likely,99,TE,NYG,TE11,8,89,129,101.80,14.25,23781
Michael Wilson,100,WR,ARI,WR38,8,97,108,102.20,4.17,25333
Xavier Worthy,101,WR,KC,WR39,8,88,116,102.80,8.89,23019
Josh Jacobs,102,RB,GB,RB25,8,96,136,108.40,14.92,18269
Josh Downs,103,WR,IND,WR40,8,97,121,108.60,8.40,24706
Wan'Dale Robinson,104,WR,TEN,WR41,8,100,122,108.60,7.42,22985
Davante Adams,105,WR,LAR,WR42,9,86,133,110.00,15.30,12123
Jake Ferguson,106,TE,DAL,TE12,9,103,122,110.20,7.47,22718
David Montgomery,107,RB,HOU,RB26,9,103,117,110.40,4.84,18239
Michael Pittman Jr.,108,WR,PIT,WR43,9,99,117,111.40,6.47,19278
Jayden Reed,109,WR,GB,WR44,9,102,134,114.40,10.56,23020
Quentin Johnston,110,WR,LAC,WR45,9,109,131,115.80,8.42,23123
RJ Harvey,111,RB,DEN,RB27,9,100,144,116.00,15.94,27142
Ty Simpson,112,QB,LAR,QB28,9,103,131,116.40,11.09,25368
Eli Stowers,113,TE,PHI,TE13,9,97,128,116.80,10.91,23144
Denzel Boston,114,WR,CLE,WR46,9,91,137,117.80,18.28,27339
Mike Evans,115,WR,SF,WR47,9,113,126,117.80,4.53,12119
Omar Cooper Jr.,116,WR,NYJ,WR48,9,104,138,119.60,11.57,28127
Matthew Golden,117,WR,GB,WR49,9,111,131,121.00,6.72,26024
Chris Godwin Jr.,118,WR,TB,WR50,9,117,139,124.00,8.76,16406
Jakobi Meyers,119,WR,JAC,WR51,9,112,144,124.40,10.78,18598
Jaylen Warren,120,RB,PIT,RB28,9,109,139,124.60,12.61,24209
Oronde Gadsden II,121,TE,LAC,TE14,9,115,133,124.60,5.85,25997
Jalen Coker,122,WR,CAR,WR52,9,119,129,124.60,3.93,26403
Courtland Sutton,123,WR,DEN,WR53,9,115,143,125.00,9.78,17253
