name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.6,1.02,938,1,4,0.7,6,ppr,8,6,4929,2026-07-31,2026-08-07
Bijan Robinson,2,2,RB,ATL,5670,2.1,1.02,665,1,4,0.8,11,ppr,8,6,4929,2026-07-31,2026-08-07
Puka Nacua,3,3,WR,LAR,5714,2.9,1.03,230,1,6,0.7,11,ppr,8,6,4929,2026-07-31,2026-08-07
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,1092,1,7,1,6,ppr,8,6,4929,2026-07-31,2026-08-07
Christian McCaffrey,5,5,RB,SF,2434,5.2,1.05,546,2,10,1.2,8,ppr,8,6,4929,2026-07-31,2026-08-07
Jaxon Smith-Njigba,6,6,WR,SEA,5671,6,1.06,657,2,11,1.2,11,ppr,8,6,4929,2026-07-31,2026-08-07
Amon-Ra St. Brown,7,7,WR,DET,5182,7.1,1.07,643,3,11,1.4,6,ppr,8,6,4929,2026-07-31,2026-08-07
Jonathan Taylor,8,8,RB,IND,4864,7.5,1.08,839,3,15,1.6,13,ppr,8,6,4929,2026-07-31,2026-08-07
De'Von Achane,9,9,RB,MIA,5683,9.3,2.01,317,4,15,1.9,6,ppr,8,6,4929,2026-07-31,2026-08-07
Drake London,10,10,WR,ATL,5574,10.7,2.03,205,6,16,1.6,11,ppr,8,6,4929,2026-07-31,2026-08-07
CeeDee Lamb,11,11,WR,DAL,4869,11.2,2.03,677,7,18,2,14,ppr,8,6,4929,2026-07-31,2026-08-07
Rashee Rice,12,12,WR,KC,5696,11.5,2.03,159,7,19,1.7,5,ppr,8,6,4929,2026-07-31,2026-08-07
Chase Brown,13,13,RB,CIN,5706,12.3,2.04,658,6,19,2.3,6,ppr,8,6,4929,2026-07-31,2026-08-07
Justin Jefferson,14,14,WR,MIN,4876,13.1,2.05,741,6,20,2.7,6,ppr,8,6,4929,2026-07-31,2026-08-07
