name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.04,0.20,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,7,2.61,1.04,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.39,1.14,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.76,2.89,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,17,5.97,2.56,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,16,6.63,2.40,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.59,2.42,19788
Puka Nacua,8,WR,LAR,WR2,2,6,21,10.79,2.35,23180
Jahmyr Gibbs,9,RB,DET,RB1,2,2,15,11.21,2.64,22968
Caleb Williams,10,QB,CHI,QB7,2,3,26,11.39,5.42,23084
Justin Herbert,11,QB,LAC,QB8,2,5,30,11.39,5.05,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,37,11.45,3.83,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.68,2.59,23070
Dak Prescott,14,QB,DAL,QB9,3,7,30,14.70,5.07,15600
Trevor Lawrence,15,QB,JAC,QB10,3,7,26,14.86,4.50,19780
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,41,15.37,4.35,19799
Christian McCaffrey,17,RB,SF,RB3,3,10,45,19.20,8.20,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,44,20.51,4.02,19202
Justin Jefferson,19,WR,MIN,WR6,3,12,46,20.90,4.72,19236
Jaxson Dart,20,QB,NYG,QB11,3,8,39,21.00,7.39,23160
Brock Purdy,21,QB,SF,QB12,3,11,32,21.04,4.75,19797
Jonathan Taylor,22,RB,IND,RB4,4,14,48,25.31,8.46,19217
Drake London,23,WR,ATL,WR7,4,20,49,25.49,5.43,23163
Bo Nix,24,QB,DEN,QB13,4,14,41,26.06,6.07,22910
Patrick Mahomes II,25,QB,KC,QB14,4,15,41,26.63,6.33,16413
A.J. Brown,26,WR,NE,WR8,4,20,52,28.56,7.10,18218
Nico Collins,27,WR,HOU,WR9,4,24,50,30.23,5.70,20130
Matthew Stafford,28,QB,LAR,QB15,4,16,55,30.83,8.63,9451
Ashton Jeanty,29,RB,LV,RB5,4,15,61,30.93,8.97,25989
Trey McBride,30,TE,ARI,TE1,5,27,54,34.13,5.94,22936
George Pickens,31,WR,DAL,WR10,5,24,57,34.38,6.53,22963
James Cook III,32,RB,BUF,RB6,5,15,61,34.62,10.35,22958
Chase Brown,33,RB,CIN,RB7,5,22,55,34.94,7.82,25324
Jared Goff,34,QB,DET,QB16,5,8,55,35.15,9.93,15501
De'Von Achane,35,RB,MIA,RB8,5,13,68,35.15,9.54,23136
Rashee Rice,36,WR,KC,WR11,5,23,63,36.11,10.20,23113
Kyler Murray,37,QB,MIN,QB17,5,13,64,37.52,11.91,18600
Brock Bowers,38,TE,LV,TE2,5,22,60,37.61,5.16,22955
Chris Olave,39,WR,NO,WR12,5,23,69,38.06,9.62,20111
Omarion Hampton,40,RB,LAC,RB9,5,23,58,39.39,7.56,25395
DeVonta Smith,41,WR,PHI,WR13,5,24,63,41.34,8.79,19222
Saquon Barkley,42,RB,PHI,RB10,5,22,65,42.04,8.22,17240
Jordan Love,43,QB,GB,QB18,5,20,60,45.90,9.22,19246
Baker Mayfield,44,QB,TB,QB19,5,19,64,46.07,10.13,17237
Zay Flowers,45,WR,BAL,WR14,5,24,67,46.66,10.26,22916
Garrett Wilson,46,WR,NYJ,WR15,6,36,68,47.04,7.13,23072
Tyler Shough,47,QB,NO,QB20,6,29,64,47.30,9.92,23096
Kenneth Walker III,48,RB,KC,RB11,6,25,79,48.52,10.28,23021
