name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.02,0.15,17298
Lamar Jackson,2,QB,BAL,QB2,1,2,8,2.61,1.15,17233
Drake Maye,3,QB,NE,QB3,1,2,17,3.76,1.94,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,5.09,2.71,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.26,3.53,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,26,7.22,3.73,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.78,2.45,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.57,2.53,23180
Jahmyr Gibbs,9,RB,DET,RB1,2,2,37,11.10,3.93,22968
Justin Herbert,10,QB,LAC,QB7,2,3,41,11.30,6.49,18635
Bijan Robinson,11,RB,ATL,RB2,2,3,25,11.35,2.58,23133
Caleb Williams,12,QB,CHI,QB8,2,2,29,11.42,5.68,23084
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.64,2.49,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,9,41,14.61,3.87,19799
Trevor Lawrence,15,QB,JAC,QB9,3,6,41,15.52,6.30,19780
Dak Prescott,16,QB,DAL,QB10,3,5,37,15.63,5.85,15600
Christian McCaffrey,17,RB,SF,RB3,3,10,46,18.67,8.01,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,46,20.67,4.18,19202
Justin Jefferson,19,WR,MIN,WR6,3,12,47,21.50,5.16,19236
Jaxson Dart,20,QB,NYG,QB11,3,5,39,21.56,7.46,23160
Brock Purdy,21,QB,SF,QB12,4,8,50,22.01,6.66,19797
Jonathan Taylor,22,RB,IND,RB4,4,13,48,24.98,8.12,19217
Drake London,23,WR,ATL,WR7,4,20,49,26.17,6.70,23163
Bo Nix,24,QB,DEN,QB13,4,14,56,27.27,8.79,22910
Patrick Mahomes II,25,QB,KC,QB14,4,16,41,27.47,6.64,16413
A.J. Brown,26,WR,NE,WR8,4,20,68,29.13,8.55,18218
Matthew Stafford,27,QB,LAR,QB15,4,5,60,30.07,10.56,9451
Nico Collins,28,WR,HOU,WR9,4,23,53,30.97,6.86,20130
Ashton Jeanty,29,RB,LV,RB5,4,15,58,31.33,9.00,25989
Jared Goff,30,QB,DET,QB16,5,8,55,33.44,9.91,15501
Chase Brown,31,RB,CIN,RB6,5,20,54,33.74,8.23,25324
James Cook III,32,RB,BUF,RB7,5,15,59,33.85,9.56,22958
George Pickens,33,WR,DAL,WR10,5,21,57,34.51,7.41,22963
Trey McBride,34,TE,ARI,TE1,5,25,54,34.66,6.01,22936
Rashee Rice,35,WR,KC,WR11,5,14,63,36.20,10.16,23113
De'Von Achane,36,RB,MIA,RB8,5,22,56,36.64,7.94,23136
Chris Olave,37,WR,NO,WR12,5,23,68,36.89,9.45,20111
Brock Bowers,38,TE,LV,TE2,5,20,51,36.91,4.69,22955
Kyler Murray,39,QB,MIN,QB17,5,13,118,39.55,14.09,18600
DeVonta Smith,40,WR,PHI,WR13,5,23,63,40.60,8.42,19222
Omarion Hampton,41,RB,LAC,RB9,5,23,67,41.42,9.13,25395
Saquon Barkley,42,RB,PHI,RB10,5,22,65,41.53,8.48,17240
Baker Mayfield,43,QB,TB,QB18,5,18,64,43.76,10.84,17237
Kenneth Walker III,44,RB,KC,RB11,6,27,86,46.07,10.01,23021
Zay Flowers,45,WR,BAL,WR14,6,24,69,46.16,11.07,22916
Jordan Love,46,QB,GB,QB19,6,20,70,46.86,9.99,19246
Tyler Shough,47,QB,NO,QB20,6,18,66,47.91,11.15,23096
Garrett Wilson,48,WR,NYJ,WR15,6,28,75,48.10,8.87,23072
Malik Nabers,49,WR,NYG,WR16,6,23,90,48.74,14.35,25409
Tetairoa McMillan,50,WR,CAR,WR17,6,27,72,50.28,10.05,25417
Tee Higgins,51,WR,CIN,WR18,6,30,73,52.39,9.11,19211
Ladd McConkey,52,WR,LAC,WR19,6,28,73,52.65,9.48,26122
Colston Loveland,53,TE,CHI,TE3,6,37,104,54.02,14.47,26006
Malik Willis,54,QB,MIA,QB21,6,18,94,54.30,14.75,23499
Derrick Henry,55,RB,BAL,RB12,6,22,73,54.47,10.81,15514
Emeka Egbuka,56,WR,TB,WR20,6,27,79,54.52,10.36,23062
Jeremiyah Love,57,RB,ARI,RB13,6,38,79,54.76,9.14,25403
Jaylen Waddle,58,WR,DEN,WR21,6,34,82,55.22,10.26,19790
Breece Hall,59,RB,NYJ,RB14,6,42,92,57.97,8.23,22982
Kyren Williams,60,RB,LAR,RB15,6,40,77,60.92,8.67,23059
Terry McLaurin,61,WR,WAS,WR22,6,44,89,62.80,8.42,18466
Josh Jacobs,62,RB,GB,RB16,6,45,85,63.01,9.50,18269
C.J. Stroud,63,QB,HOU,QB22,6,23,93,63.18,9.00,23071
Luther Burden III,64,WR,CHI,WR23,7,45,84,64.20,7.82,27016
Javonte Williams,65,RB,DAL,RB17,7,42,79,64.91,8.02,22739
Sam Darnold,66,QB,SEA,QB23,7,25,76,62.48,6.91,17236
Cam Ward,67,QB,TEN,QB24,7,33,116,69.08,9.99,24755
Davante Adams,68,WR,LAR,WR24,7,48,95,69.30,8.42,12123
Travis Etienne Jr.,69,RB,NO,RB18,7,42,95,69.31,11.11,19231
Mike Evans,70,WR,SF,WR25,7,44,114,72.02,11.72,12119
DJ Moore,71,WR,BUF,WR26,7,35,116,72.67,14.28,17265
Cam Skattebo,72,RB,NYG,RB19,7,49,99,74.11,10.19,27166
Daniel Jones,73,QB,IND,QB25,7,29,94,68.00,11.44,18232
Tyler Warren,74,TE,IND,TE4,7,47,93,74.88,10.80,26434
Jameson Williams,75,WR,DET,WR27,7,53,107,74.98,8.85,23677
Christian Watson,76,WR,GB,WR28,7,53,124,78.13,11.76,23886
