name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.03,0.17,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,7,2.62,1.02,17233
Drake Maye,3,QB,NE,QB3,1,2,10,3.54,1.58,23046
Joe Burrow,4,QB,CIN,QB4,1,2,16,4.97,2.31,19196
Ja'Marr Chase,5,WR,CIN,WR1,2,4,12,7.03,2.11,19788
Jayden Daniels,6,QB,WAS,QB5,2,2,29,7.13,4.97,22902
Jalen Hurts,7,QB,PHI,QB6,2,3,17,7.15,3.56,19275
Jahmyr Gibbs,8,RB,DET,RB1,2,2,15,10.02,2.26,22968
Caleb Williams,9,QB,CHI,QB7,2,4,29,10.50,4.99,23084
Puka Nacua,10,WR,LAR,WR2,2,6,21,10.92,2.44,23180
Bijan Robinson,11,RB,ATL,RB2,2,3,15,11.91,1.94,23133
Justin Herbert,12,QB,LAC,QB8,2,3,50,12.24,6.73,18635
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.71,2.34,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,8,21,13.57,2.18,19799
Dak Prescott,15,QB,DAL,QB9,3,5,30,15.10,5.58,15600
Trevor Lawrence,16,QB,JAC,QB10,3,5,30,15.14,6.12,19780
Christian McCaffrey,17,RB,SF,RB3,3,13,42,19.23,7.54,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,31,20.80,2.81,19202
Justin Jefferson,19,WR,MIN,WR6,4,12,48,21.56,4.11,19236
Brock Purdy,20,QB,SF,QB11,4,8,50,22.68,6.62,19797
Jonathan Taylor,21,RB,IND,RB4,4,12,56,24.47,8.27,19217
Jaxson Dart,22,QB,NYG,QB12,4,7,50,24.61,8.66,23160
Bo Nix,23,QB,DEN,QB13,4,9,55,24.85,8.10,22910
Drake London,24,WR,ATL,WR7,4,20,43,25.93,5.67,23163
A.J. Brown,25,WR,NE,WR8,4,14,53,27.00,6.95,18218
Patrick Mahomes II,26,QB,KC,QB14,4,8,55,27.79,9.05,16413
James Cook III,27,RB,BUF,RB5,4,15,49,29.69,9.14,22958
Nico Collins,28,WR,HOU,WR9,4,21,45,29.96,5.51,20130
Matthew Stafford,29,QB,LAR,QB15,4,8,56,31.41,10.72,9451
Jared Goff,30,QB,DET,QB16,4,8,50,31.95,7.76,15501
Chase Brown,31,RB,CIN,RB6,4,15,49,32.09,7.83,25324
Chris Olave,32,WR,NO,WR10,4,21,53,32.50,7.65,20111
Brock Bowers,33,TE,LV,TE1,5,21,70,35.37,5.93,22955
George Pickens,34,WR,DAL,WR11,5,21,62,35.96,7.77,22963
De'Von Achane,35,RB,MIA,RB7,5,22,61,36.77,8.70,23136
Trey McBride,36,TE,ARI,TE2,5,22,78,36.82,7.52,22936
Kyler Murray,37,QB,MIN,QB17,5,18,66,38.10,11.03,18600
DeVonta Smith,38,WR,PHI,WR12,5,27,63,40.07,7.56,19222
Saquon Barkley,39,RB,PHI,RB8,5,22,58,40.35,7.59,17240
Malik Nabers,40,WR,NYG,WR13,5,21,75,40.54,10.76,25409
Rashee Rice,41,WR,KC,WR14,5,21,68,40.97,10.41,23113
Omarion Hampton,42,RB,LAC,RB9,5,15,61,41.01,8.12,25395
Ashton Jeanty,43,RB,LV,RB10,5,23,74,41.65,9.86,25989
Kenneth Walker III,44,RB,KC,RB11,5,24,61,41.90,8.66,23021
Jordan Love,45,QB,GB,QB18,5,18,64,45.74,10.42,19246
Baker Mayfield,46,QB,TB,QB19,5,16,60,45.76,9.92,17237
Garrett Wilson,47,WR,NYJ,WR15,5,24,69,45.88,9.07,23072
Zay Flowers,48,WR,BAL,WR16,6,28,69,47.00,9.43,22916
Tyler Shough,49,QB,NO,QB20,6,19,87,49.68,10.91,23096
Ladd McConkey,50,WR,LAC,WR17,6,28,72,51.14,8.09,26122
Jaylen Waddle,51,WR,DEN,WR18,6,34,82,51.23,8.90,19790
Tetairoa McMillan,52,WR,CAR,WR19,6,34,71,52.28,7.71,25417
Tee Higgins,53,WR,CIN,WR20,6,35,73,53.62,7.96,19211
Colston Loveland,54,TE,CHI,TE3,6,39,113,54.11,15.75,26006
Malik Willis,55,QB,MIA,QB21,6,19,174,54.20,18.06,23499
Derrick Henry,56,RB,BAL,RB12,6,26,71,54.98,10.52,15514
Breece Hall,57,RB,NYJ,RB13,6,45,77,57.14,7.86,22982
Emeka Egbuka,58,WR,TB,WR21,6,28,82,58.63,8.29,23062
Jeremiyah Love,59,RB,ARI,RB14,6,45,85,59.38,10.85,25403
Kyren Williams,60,RB,LAR,RB15,6,42,79,59.43,8.05,23059
Javonte Williams,61,RB,DAL,RB16,6,46,81,62.96,7.66,22739
Sam Darnold,62,QB,SEA,QB22,6,30,178,63.26,13.60,17236
C.J. Stroud,63,QB,HOU,QB23,7,32,86,64.18,8.34,23071
Luther Burden III,64,WR,CHI,WR22,7,36,91,66.01,10.17,27016
Terry McLaurin,65,WR,WAS,WR23,7,43,89,66.41,7.84,18466
Travis Etienne Jr.,66,RB,NO,RB17,7,42,92,66.55,9.98,19231
Daniel Jones,67,QB,IND,QB24,7,38,118,64.73,10.06,18232
Josh Jacobs,68,RB,GB,RB18,7,42,98,67.63,10.93,18269
Davante Adams,69,WR,LAR,WR24,7,45,89,69.89,9.15,12123
Cam Ward,70,QB,TEN,QB25,7,55,116,70.65,8.49,24755
DJ Moore,71,WR,BUF,WR25,7,43,117,71.38,12.99,17265
Tyler Warren,72,TE,IND,TE4,7,39,94,73.00,12.90,26434
Jameson Williams,73,WR,DET,WR26,7,57,114,74.65,10.13,23677
D'Andre Swift,74,RB,CHI,RB19,7,49,95,75.33,8.42,19210
Mike Evans,75,WR,SF,WR27,7,53,102,76.61,11.11,12119
Rome Odunze,76,WR,CHI,WR28,7,58,107,77.36,9.79,25411
Cam Skattebo,77,RB,NYG,RB20,7,58,97,77.62,8.73,27166
Christian Watson,78,WR,GB,WR29,7,53,122,77.91,10.43,23886
Bucky Irving,79,RB,TB,RB21,7,58,104,79.24,8.83,25981
