name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.4,1.01,430,1,3,0.7,7,2qb,10,6,2777,2026-07-09,2026-08-08
Jahmyr Gibbs,2,2,RB,DET,5672,2.2,1.02,250,1,4,0.8,6,2qb,10,6,2777,2026-07-09,2026-08-08
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,213,1,4,0.7,11,2qb,10,6,2777,2026-07-09,2026-08-08
Lamar Jackson,4,4,QB,BAL,2888,5.6,1.06,343,1,14,2,13,2qb,10,6,2777,2026-07-09,2026-08-08
Puka Nacua,5,5,WR,LAR,5714,6,1.06,282,1,13,2.5,11,2qb,10,6,2777,2026-07-09,2026-08-08
Drake Maye,6,6,QB,NE,6187,6.1,1.06,249,1,12,2.1,11,2qb,10,6,2777,2026-07-09,2026-08-08
Joe Burrow,7,7,QB,CIN,4882,6.4,1.06,240,1,12,2.6,6,2qb,10,6,2777,2026-07-09,2026-08-08
Jonathan Taylor,8,8,RB,IND,4864,6.6,1.07,188,3,12,1.6,13,2qb,10,6,2777,2026-07-09,2026-08-08
Ja'Marr Chase,9,9,WR,CIN,5177,9.8,1.10,735,1,26,4.7,6,2qb,10,6,2777,2026-07-09,2026-08-08
Dak Prescott,10,10,QB,DAL,2377,10.4,1.10,191,1,19,3.4,14,2qb,10,6,2777,2026-07-09,2026-08-08
Christian McCaffrey,11,11,RB,SF,2434,11.7,2.02,442,3,21,3.3,8,2qb,10,6,2777,2026-07-09,2026-08-08
Jayden Daniels,12,12,QB,WAS,5854,12.4,2.02,283,5,20,2.5,7,2qb,10,6,2777,2026-07-09,2026-08-08
Derrick Henry,13,13,RB,BAL,2350,14.2,2.04,125,6,23,3.4,13,2qb,10,6,2777,2026-07-09,2026-08-08
Jaxon Smith-Njigba,14,14,WR,SEA,5671,14.4,2.04,358,5,30,5,11,2qb,10,6,2777,2026-07-09,2026-08-08
Jalen Hurts,15,15,QB,PHI,5025,15.6,2.06,182,5,29,3.9,10,2qb,10,6,2777,2026-07-09,2026-08-08
Trevor Lawrence,16,16,QB,JAX,5186,15.8,2.06,121,4,27,4.5,7,2qb,10,6,2777,2026-07-09,2026-08-08
Brock Purdy,17,17,QB,SF,5648,17,2.07,65,9,29,4.2,8,2qb,10,6,2777,2026-07-09,2026-08-08
Patrick Mahomes,18,18,QB,KC,2462,17.9,2.08,148,2,31,5.7,5,2qb,10,6,2777,2026-07-09,2026-08-08
Matthew Stafford,19,19,QB,LAR,1664,18,2.08,213,11,36,3.6,11,2qb,10,6,2777,2026-07-09,2026-08-08
Amon-Ra St. Brown,20,20,WR,DET,5182,19.2,2.09,636,7,32,4.8,6,2qb,10,6,2777,2026-07-09,2026-08-08
James Cook III,21,21,RB,BUF,5652,19.4,2.09,644,8,30,4.2,7,2qb,10,6,2777,2026-07-09,2026-08-08
Jared Goff,22,22,QB,DET,2351,21.9,3.02,109,12,30,3.7,6,2qb,10,6,2777,2026-07-09,2026-08-08
Caleb Williams,23,23,QB,CHI,6173,22.3,3.02,282,7,44,5.7,10,2qb,10,6,2777,2026-07-09,2026-08-08
Justin Herbert,24,24,QB,LAC,4887,22.4,3.02,244,8,45,6.8,7,2qb,10,6,2777,2026-07-09,2026-08-08
