name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Chris Olave,36,WR,NO,WR12,5,30,41,36.13,2.85,20111
Emeka Egbuka,37,WR,TB,WR13,5,30,51,39.50,7.60,23062
Trey McBride,38,TE,ARI,TE2,5,27,48,40.75,6.76,22936
Garrett Wilson,39,WR,NYJ,WR14,5,33,49,41.50,5.66,23072
Ladd McConkey,40,WR,LAC,WR15,5,37,53,42.38,5.36,26122
Kenneth Walker III,41,RB,KC,RB9,5,31,59,44.25,9.22,23021
Carnell Tate,42,WR,TEN,WR16,5,29,55,44.50,7.35,26009
Zay Flowers,43,WR,BAL,WR17,5,43,49,44.50,2.00,22916
DeVonta Smith,44,WR,PHI,WR18,5,40,52,45.25,4.38,19222
A.J. Brown,45,WR,NE,WR19,5,37,58,45.38,5.54,18218
Jared Goff,46,QB,DET,QB16,5,24,91,45.88,23.86,15501
Luther Burden III,47,WR,CHI,WR20,5,35,66,47.00,8.70,27016
Tee Higgins,48,WR,CIN,WR21,6,44,62,50.00,5.43,19211
Chase Brown,49,RB,CIN,RB10,6,38,61,50.13,8.01,25324
Rashee Rice,50,WR,KC,WR22,6,42,58,50.75,6.36,23113
Jaylen Waddle,51,WR,DEN,WR23,6,47,60,53.00,3.84,19790
Breece Hall,52,RB,NYJ,RB11,6,40,72,53.75,10.47,22982
Colston Loveland,53,TE,CHI,TE3,6,46,70,58.00,8.80,26006
C.J. Stroud,54,QB,HOU,QB17,6,36,87,58.50,15.26,23071
Christian McCaffrey,55,RB,SF,RB12,6,45,68,58.63,8.31,16393
Baker Mayfield,56,QB,TB,QB18,6,52,78,59.25,7.85,17237
Saquon Barkley,57,RB,PHI,RB13,6,53,67,59.75,5.76,17240
Makai Lemon,58,WR,PHI,WR24,6,49,76,59.88,9.64,25420
Fernando Mendoza,59,QB,LV,QB19,6,50,87,60.50,12.43,28013
Rome Odunze,60,WR,CHI,WR25,6,51,76,63.00,8.51,25411
Tyler Warren,61,TE,IND,TE4,6,47,79,63.38,9.45,26434
TreVeyon Henderson,62,RB,NE,RB14,6,44,95,63.50,14.25,23065
Jordyn Tyson,63,WR,NO,WR26,6,53,92,64.50,12.62,26035
Marvin Harrison Jr.,64,WR,ARI,WR27,6,56,77,64.88,6.45,23064
Tyler Shough,65,QB,NO,QB20,6,54,84,65.38,8.66,23096
Jameson Williams,66,WR,DET,WR28,6,51,83,65.50,9.57,23677
Kyren Williams,67,RB,LAR,RB15,6,58,76,66.50,5.92,23059
Quinshon Judkins,68,RB,CLE,RB16,6,55,76,67.13,7.79,25391
Kyler Murray,69,QB,MIN,QB21,7,49,102,68.13,19.40,18600
Tucker Kraft,70,TE,GB,TE5,7,60,88,68.25,8.18,25298
Cam Ward,71,QB,TEN,QB22,7,52,90,69.50,12.65,24755
Malik Willis,72,QB,MIA,QB23,7,55,93,71.88,10.25,23499
Bucky Irving,73,RB,TB,RB17,7,57,85,72.38,9.42,25981
Brian Thomas Jr.,74,WR,JAC,WR29,7,54,82,73.38,10.55,23000
Cam Skattebo,75,RB,NYG,RB18,7,66,81,75.88,5.01,27166
Christian Watson,76,WR,GB,WR30,7,54,102,76.25,16.07,23886
Harold Fannin Jr.,77,TE,CLE,TE6,7,61,110,77.25,13.75,27050
Travis Etienne Jr.,78,RB,NO,RB19,7,65,88,77.63,7.53,19231
Terry McLaurin,79,WR,WAS,WR31,7,54,94,78.50,12.17,18466
Javonte Williams,80,RB,DAL,RB20,7,69,92,79.38,6.61,22739
Sam Darnold,81,QB,SEA,QB24,7,60,89,80.38,9.43,17236
Kyle Pitts Sr.,82,TE,ATL,TE7,7,71,102,81.00,11.53,20164
Sam LaPorta,83,TE,DET,TE8,7,71,122,82.00,15.41,22978
Parker Washington,84,WR,JAC,WR32,7,60,118,85.88,16.20,23106
DJ Moore,85,WR,BUF,WR33,7,80,91,86.25,3.80,17265
Daniel Jones,86,QB,IND,QB25,7,73,104,87.13,8.96,18232
Bryce Young,87,QB,CAR,QB26,7,69,106,87.50,11.82,22900
KC Concepcion,88,WR,CLE,WR34,7,77,119,89.25,12.57,27331
Jadarian Price,89,RB,SEA,RB21,8,74,117,91.63,15.00,27329
Alec Pierce,90,WR,IND,WR35,8,76,114,91.63,12.48,23791
DK Metcalf,91,WR,PIT,WR36,8,74,113,93.63,10.55,18219
Matthew Stafford,92,QB,LAR,QB27,8,52,144,93.88,25.13,9451
Bhayshul Tuten,93,RB,JAC,RB22,8,85,123,94.88,11.93,27297
Derrick Henry,94,RB,BAL,RB23,8,86,106,97.75,6.68,15514
D'Andre Swift,95,RB,CHI,RB24,8,96,109,101.63,5.15,19210
Michael Wilson,96,WR,ARI,WR37,8,96,125,102.63,8.76,25333
Jordan Addison,97,WR,MIN,WR38,8,90,129,103.13,11.55,23107
Josh Downs,98,WR,IND,WR39,8,87,132,107.88,13.25,24706
Dalton Kincaid,99,TE,BUF,TE9,8,94,158,108.88,20.65,25247
David Montgomery,100,RB,HOU,RB25,8,95,117,108.88,6.49,18239
Michael Pittman Jr.,101,WR,PIT,WR40,8,94,119,109.25,7.26,19278
Kenyon Sadiq,102,TE,NYJ,TE10,8,86,133,110.63,18.31,26055
Davante Adams,103,WR,LAR,WR41,8,97,135,110.75,13.25,12123
Wan'Dale Robinson,104,WR,TEN,WR42,8,99,138,111.63,12.64,22985
George Kittle,105,TE,SF,TE11,8,80,143,113.13,18.72,16499
Mike Evans,106,WR,SF,WR43,8,104,120,113.25,4.89,12119
Isaiah Likely,107,TE,NYG,TE12,8,89,146,113.88,20.84,23781
Michael Penix Jr.,108,QB,ATL,QB28,8,95,146,115.13,18.80,22973
Josh Jacobs,109,RB,GB,RB26,8,83,156,115.25,23.18,18269
Courtland Sutton,110,WR,DEN,WR44,8,104,140,117.13,10.10,17253
Quentin Johnston,111,WR,LAC,WR45,8,107,141,117.38,11.30,23123
Denzel Boston,112,WR,CLE,WR46,8,98,136,117.75,11.69,27339
Chris Godwin Jr.,113,WR,TB,WR47,8,109,125,118.13,5.06,16406
Jaylen Warren,114,RB,PIT,RB27,8,109,142,118.63,10.46,24209
Matthew Golden,115,WR,GB,WR48,8,106,134,120.88,10.04,26024
Jayden Reed,116,WR,GB,WR49,9,112,154,124.50,12.97,23020
Omar Cooper Jr.,117,WR,NYJ,WR50,9,107,150,124.63,14.15,28127
Brenton Strange,118,TE,JAC,TE13,9,103,144,125.63,11.01,25345
Jakobi Meyers,119,WR,JAC,WR51,9,103,157,126.13,15.89,18598
Romeo Doubs,120,WR,NE,WR52,9,118,135,126.25,5.70,23794
Jonathon Brooks,121,RB,CAR,RB28,9,111,166,126.38,17.80,26148
Jayden Higgins,122,WR,HOU,WR53,9,105,157,126.88,15.88,27077
Jake Ferguson,123,TE,DAL,TE14,9,112,157,127.63,13.55,22718
Kyle Monangai,124,RB,CHI,RB29,9,121,147,133.50,8.44,27131
RJ Harvey,125,RB,DEN,RB30,9,103,165,134.00,20.07,27142
Zach Charbonnet,126,RB,SEA,RB31,9,99,199,135.50,29.40,23152
Jalen Coker,127,WR,CAR,WR54,9,124,174,136.38,14.93,26403
Blake Corum,128,RB,LAR,RB32,9,108,171,136.88,19.42,23013
Chuba Hubbard,129,RB,CAR,RB33,9,120,158,137.00,12.45,19792
Khalil Shakir,130,WR,BUF,WR55,9,124,153,137.63,10.00,23748
Rhamondre Stevenson,131,RB,NE,RB34,9,124,160,139.63,10.73,22726
Antonio Williams,132,WR,WAS,WR56,9,122,176,140.38,15.30,25418
Rico Dowdle,133,RB,PIT,RB35,9,112,158,141.00,13.43,19647
Mark Andrews,134,TE,BAL,TE15,9,121,182,142.13,17.70,17269
Oronde Gadsden II,135,TE,LAC,TE16,9,105,182,147.38,25.50,25997
Chig Okonkwo,136,TE,WAS,TE17,9,131,200,149.88,21.57,23982
Xavier Worthy,137,WR,KC,WR57,9,99,145,119.29,13.90,23019
Kenny Gainwell,138,RB,TB,RB36,9,123,167,150.50,16.10,23310
Tony Pollard,139,RB,TEN,RB37,9,125,186,150.75,16.44,18705
AJ Barner,140,TE,SEA,TE18,9,126,182,153.50,18.10,26335
Rachaad White,141,RB,WAS,RB38,9,134,174,156.88,13.66,23891
Travis Hunter,142,WR,JAC,WR58,9,116,234,158.00,33.79,26034
Tre' Harris,143,WR,LAC,WR59,9,140,192,158.75,17.69,26215
Jalen McMillan,144,WR,TB,WR60,9,142,207,160.13,20.98,23179
Eli Stowers,145,TE,PHI,TE19,9,103,200,134.14,31.47,23144
Travis Kelce,146,TE,KC,TE20,9,152,185,163.63,11.81,11594
Jacory Croskey-Merritt,147,RB,WAS,RB39,9,147,198,164.25,14.03,27316
J.K. Dobbins,148,RB,DEN,RB40,10,149,203,165.13,15.32,19245
Ted Hurst III,149,WR,TB,WR61,10,150,201,170.38,19.42,28130
De'Zhaun Stribling,150,WR,SF,WR62,10,110,197,143.86,32.20,28138
Ty Simpson,151,QB,LAR,QB29,10,95,127,107.50,11.41,25368
Terrance Ferguson,152,TE,LAR,TE21,10,126,170,147.00,15.96,23091
Jauan Jennings,153,WR,MIN,WR63,10,149,232,176.88,26.93,19590
Dallas Goedert,154,TE,PHI,TE22,10,133,202,150.29,23.35,17270
MarShawn Lloyd,155,RB,GB,RB41,10,159,238,177.75,23.78,23118
Woody Marks,156,RB,HOU,RB42,10,161,191,178.25,10.28,27520
Tua Tagovailoa,157,QB,ATL,QB30,10,125,176,153.86,16.93,19198
Jonah Coleman,158,RB,DEN,RB43,10,120,208,154.14,25.41,27320
Ricky Pearsall,159,WR,SF,WR64,10,119,209,154.43,26.75,26214
Rashid Shaheed,160,WR,SEA,WR65,10,141,198,156.29,17.85,24687
Troy Franklin,161,WR,DEN,WR66,10,156,216,184.00,20.74,23092
Stefon Diggs,162,WR,WAS,WR67,10,128,178,158.29,17.94,13981
Shedeur Sanders,163,QB,CLE,QB31,10,137,221,164.00,28.03,25968
Adonai Mitchell,164,WR,NYJ,WR68,10,148,188,165.86,12.18,24357
Germie Bernard,165,WR,PIT,WR69,10,147,217,168.86,23.04,26039
Chris Bell,166,WR,MIA,WR70,10,135,240,171.86,41.49,26038
Jordan Mason,167,RB,MIN,RB44,10,160,195,172.00,12.69,22969
Juwan Johnson,168,TE,NO,TE23,10,140,225,172.29,29.93,19562
Pat Bryant,169,WR,DEN,WR71,10,154,192,173.57,11.95,27211
T.J. Hockenson,170,TE,MIN,TE24,10,158,199,174.14,15.41,18290
Jerry Jeudy,171,WR,CLE,WR72,10,141,218,175.29,23.93,19201
Tyler Allgeier,172,RB,ARI,RB45,10,165,202,175.29,12.12,24172
Pat Freiermuth,173,TE,PIT,TE25,10,182,243,202.13,19.61,20163
Deebo Samuel Sr.,174,WR,SF,WR73,10,145,206,179.29,21.57,18244
Chris Rodriguez Jr.,175,RB,JAC,RB46,10,163,196,181.00,10.92,22986
Jaylin Noel,176,WR,HOU,WR74,10,156,224,181.43,21.94,27122
Gunnar Helm,177,TE,TEN,TE26,10,164,226,186.57,18.65,27109
Mason Taylor,178,TE,NYJ,TE27,10,190,254,212.63,23.11,26005
Dalton Schultz,179,TE,HOU,TE28,10,151,246,191.14,27.79,17349
Tyrone Tracy Jr.,180,RB,NYG,RB47,10,173,212,192.29,12.69,22980
Zachariah Branch,181,WR,ATL,WR75,11,157,231,194.71,22.58,25419
Emmett Johnson,182,RB,KC,RB48,11,172,227,194.71,19.73,28107
Kayshon Boutte,183,WR,HOU,WR76,11,158,257,194.86,31.27,22989
Aaron Jones Sr.,184,RB,MIN,RB49,11,184,207,195.00,6.74,16673
Malachi Fields,185,WR,NYG,WR77,11,181,234,196.14,17.96,27994
Mike Washington Jr.,186,RB,LV,RB50,11,172,230,196.43,21.16,28108
Nicholas Singleton,187,RB,TEN,RB51,11,176,243,196.86,20.76,24343
Isaac TeSlaa,188,WR,DET,WR78,11,165,236,197.57,28.24,27446
Dylan Sampson,189,RB,CLE,RB52,11,185,218,198.00,11.76,27102
Elic Ayomanor,190,WR,TEN,WR79,11,183,233,203.86,18.33,27059
Hunter Henry,191,TE,NE,TE29,11,171,281,204.00,36.08,15561
Tyjae Spears,192,RB,TEN,RB53,11,188,234,204.86,14.05,25323
Oscar Delp,193,TE,NO,TE30,11,191,248,208.86,18.00,25430
Keaton Mitchell,194,RB,LAC,RB54,11,190,241,209.00,17.68,25360
Dontayvion Wicks,195,WR,PHI,WR80,11,181,302,209.86,39.38,24354
Malik Washington,196,WR,MIA,WR81,11,179,259,210.00,27.69,26314
Ryan Flournoy,197,WR,DAL,WR82,11,188,274,214.86,28.25,26398
Calvin Ridley,198,WR,TEN,WR83,11,178,296,216.43,36.73,17258
Ja'Kobi Lane,199,WR,BAL,WR84,11,153,233,194.00,24.81,27337
Jacoby Brissett,200,QB,ARI,QB32,11,147,178,162.40,11.91,15642
Tank Bigsby,201,RB,PHI,RB55,11,187,290,221.14,31.09,22908
Darnell Mooney,202,WR,NYG,WR85,11,195,262,223.57,20.35,19810
Elijah Sarratt,203,WR,BAL,WR86,11,184,226,200.17,13.20,27463
Kaytron Allen,204,RB,WAS,RB56,11,175,224,201.67,15.13,24362
Eli Raridon,205,TE,NE,TE31,11,162,247,202.67,27.91,28154
J.J. McCarthy,206,QB,MIN,QB33,11,150,214,171.60,25.68,23018
Aaron Rodgers,207,QB,PIT,QB34,11,118,240,173.00,43.85,9001
Geno Smith,208,QB,NYJ,QB35,11,123,237,173.80,44.91,11687
Anthony Richardson Sr.,209,QB,IND,QB36,11,92,273,178.80,67.00,24347
Cade Otton,210,TE,TB,TE32,11,194,245,210.83,17.54,23181
Braelon Allen,211,RB,NYJ,RB57,11,202,222,213.17,7.73,24346
Tre Tucker,212,WR,LV,WR87,11,198,228,215.00,10.88,25337
Tank Dell,213,WR,HOU,WR88,11,185,274,218.50,32.36,25361
Chimere Dike,214,WR,TEN,WR89,11,188,282,221.33,30.21,27315
Brian Robinson Jr.,215,RB,ATL,RB58,11,213,241,223.67,9.41,20094
Jalen Nailor,216,WR,LV,WR90,11,181,303,225.33,40.91,24177
Jack Bech,217,WR,LV,WR91,11,206,246,225.50,15.64,27224
Tory Horton,218,WR,SEA,WR92,11,184,297,226.33,38.23,26022
David Njoku,219,TE,LAC,TE33,11,194,277,227.17,28.99,16399
Alvin Kamara,220,RB,NO,RB59,11,214,262,228.17,15.68,16421
Kyle Williams,221,WR,NE,WR93,12,215,250,230.33,10.32,27487
Isiah Pacheco,222,RB,DET,RB60,12,202,308,230.50,36.56,24333
Emanuel Wilson,223,RB,SEA,RB61,12,196,287,231.67,29.98,25885
Deshaun Watson,224,QB,CLE,QB37,12,127,268,206.20,49.33,16398
Skyler Bell,225,WR,BUF,WR94,12,149,242,208.20,31.24,28126
Cyrus Allen,226,WR,KC,WR95,12,169,238,208.60,30.45,28424
Demond Claiborne,227,RB,MIN,RB62,12,212,254,234.83,14.87,28084
Kimani Vidal,228,RB,LAC,RB63,12,218,275,237.33,23.08,26355
Max Klare,229,TE,LAR,TE34,12,200,288,237.83,27.97,27993
Rashod Bateman,230,WR,BAL,WR96,12,202,261,237.83,18.93,19794
Keon Coleman,231,WR,BUF,WR97,12,210,299,238.17,36.47,26019
Ray Davis,232,RB,BUF,RB64,12,209,265,239.17,17.96,26191
Caleb Douglas,233,WR,MIA,WR98,12,173,268,218.20,33.50,28135
Sean Tucker,234,RB,TB,RB65,12,226,257,243.17,9.65,23679
Greg Dulcich,235,TE,MIA,TE35,12,161,287,219.00,45.69,23153
Chris Brazzell II,236,WR,CAR,WR99,12,175,260,222.60,28.08,28047
Mac Jones,237,QB,SF,QB38,12,138,224,187.50,36.86,20156
James Conner,238,RB,ARI,RB66,12,219,286,249.67,25.29,16447
Adam Randall,239,RB,BAL,RB67,12,226,269,251.50,16.81,24367
Michael Mayer,240,TE,LV,TE36,12,210,251,230.00,14.89,23056
Xavier Legette,241,WR,CAR,WR100,12,237,273,253.00,12.66,26136
Christian Kirk,242,WR,SF,WR101,12,215,247,231.00,11.05,17268
Ollie Gordon II,243,RB,MIA,RB68,12,227,271,254.17,15.66,25984
Cooper Kupp,244,WR,SEA,WR102,12,239,299,255.50,20.19,16433
Kirk Cousins,245,QB,LV,QB39,12,94,241,201.25,62.11,11177
Theo Johnson,246,TE,NYG,TE37,12,209,253,234.40,20.40,23104
Kaleb Johnson,247,RB,GB,RB69,12,219,262,237.00,18.73,27165
Marvin Mims Jr.,248,WR,DEN,WR103,12,229,349,258.33,44.45,23080
Hollywood Brown,249,WR,PHI,WR104,12,240,303,258.33,22.47,18226
Elijah Arroyo,250,TE,SEA,TE38,12,191,256,237.80,23.83,23004
Jaylen Wright,251,RB,MIA,RB70,12,235,282,259.33,17.51,25987
Cole Kmet,252,TE,CHI,TE39,12,155,287,240.60,47.03,19229
Tyreek Hill,253,WR,FA,WR105,12,236,314,261.67,32.42,15802
Keenan Allen,254,WR,IND,WR106,12,221,259,242.20,13.59,11616
Bryce Lance,255,WR,NO,WR107,12,234,259,242.20,9.02,28129
Drew Allar,256,QB,PIT,QB40,12,146,395,224.50,99.33,24345
Trey Benson,257,RB,ARI,RB71,12,247,316,268.83,24.02,25388
Isaiah Davis,258,RB,NYJ,RB72,12,251,298,271.00,16.17,25977
Tez Johnson,259,WR,TB,WR108,12,235,288,254.40,18.02,27147
Justin Fields,260,QB,KC,QB41,12,107,323,227.00,77.31,19781
Jordan James,261,RB,SF,RB73,12,252,328,273.00,25.31,27310
Devaughn Vele,262,WR,NO,WR109,12,241,287,255.60,16.56,26409
Seth McGowan,263,RB,IND,RB74,12,238,268,255.80,10.19,23079
Kaelon Black,264,RB,SF,RB75,12,231,277,256.00,16.64,28401
DeMario Douglas,265,WR,NE,WR110,12,236,284,256.40,18.27,25304
Carson Beck,266,QB,ARI,QB42,12,122,277,184.33,66.81,22953
Brashard Smith,267,RB,KC,RB76,12,262,291,275.00,9.22,27259
Justin Joly,268,TE,MIA,TE40,12,200,306,259.60,35.27,28079
Darnell Washington,269,TE,PIT,TE41,12,209,298,261.00,31.63,22967
Brenen Thompson,270,WR,LAC,WR111,12,235,272,262.00,13.73,28133
Evan Engram,271,TE,DEN,TE42,12,225,319,262.40,30.86,16411
Najee Harris,272,RB,NYG,RB77,13,253,313,268.40,22.55,19302
Darius Slayton,273,WR,FA,WR112,13,231,334,270.80,34.82,18706
Jaydon Blue,274,RB,PHI,RB78,13,229,327,271.20,32.44,24344
Brandon Aiyuk,275,WR,SF,WR113,13,201,351,273.00,52.70,19252
Jalen Tolbert,276,WR,MIA,WR114,13,212,316,273.00,35.59,23770
Colby Parkinson,277,TE,LAR,TE43,13,194,275,250.75,33.12,19372
Kendre Miller,278,RB,NO,RB79,13,254,340,289.00,27.60,24360
Devin Neal,279,RB,FA,RB80,13,264,302,275.00,14.06,23682
DJ Giddens,280,RB,IND,RB81,13,259,324,275.40,24.50,27097
Mike Gesicki,281,TE,CIN,TE44,13,232,324,278.00,30.91,17272
Isaac Guerendo,282,RB,SF,RB82,13,261,299,280.20,14.78,26392
Cedric Tillman,283,WR,NO,WR115,13,238,312,259.25,30.56,25287
Charlie Kolar,284,TE,LAC,TE45,13,170,307,260.25,53.27,22756
Devin Singletary,285,RB,NYG,RB83,13,260,315,281.60,22.77,18280
Eli Heidenreich,286,RB,PIT,RB84,13,260,315,282.60,21.18,28297
Justice Hill,287,RB,BAL,RB85,13,249,318,282.80,24.89,18256
Malik Davis,288,RB,DAL,RB86,13,223,305,263.00,29.22,24205
Ja'Tavion Sanders,289,TE,CAR,TE46,13,231,325,284.20,31.05,24334
Andrei Iosivas,290,WR,CIN,WR116,13,258,302,285.20,15.61,25335
Trevor Etienne,291,RB,CAR,RB87,13,266,318,285.40,18.84,25393
Ben Sinnott,292,TE,WAS,TE47,13,242,357,286.20,37.98,26310
Jake Tonges,293,TE,SF,TE48,13,251,304,286.40,19.76,24778
Tahj Brooks,294,RB,CIN,RB88,13,266,314,286.80,18.19,26212
Jerome Ford,295,RB,WAS,RB89,13,264,301,289.60,13.87,22921
Chris Brooks,296,RB,GB,RB90,13,267,320,290.40,17.88,25823
Isaiah Bond,297,WR,CLE,WR117,13,250,335,290.60,27.43,24371
Calvin Austin III,298,WR,NYG,WR118,13,227,352,290.80,41.16,23739
Matt Hibner,299,TE,BAL,TE49,13,193,281,243.33,37.03,28168
Will Shipley,300,RB,PHI,RB91,13,270,307,292.80,14.41,22930
Jalen Royals,301,WR,KC,WR119,13,256,300,275.00,18.32,27076
Kevin Coleman Jr.,302,WR,MIA,WR120,13,263,286,276.75,8.47,28067
LeQuint Allen Jr.,303,RB,JAC,RB92,13,278,325,294.40,16.52,27285
George Holani,304,RB,SEA,RB93,13,258,324,295.60,22.35,22915
Jarquez Hunter,305,RB,FA,RB94,13,256,320,287.00,22.75,24335
Deion Burks,306,WR,IND,WR121,13,235,356,289.25,47.85,27093
Erick All Jr.,307,TE,CIN,TE50,13,247,295,265.00,21.35,23837
Jalen Milroe,308,QB,SEA,QB43,13,179,334,267.33,65.11,22884
Sam Roush,309,TE,CHI,TE51,13,243,290,271.00,20.22,28161
Tanner Koziol,310,TE,JAC,TE52,13,236,361,294.75,44.36,27499
Tyquan Thornton,311,WR,KC,WR122,13,235,333,295.00,39.01,22913
Joshua Palmer,312,WR,BUF,WR123,13,250,321,275.67,32.15,22845
Mack Hollins,313,WR,NE,WR124,13,236,346,299.75,39.99,16489
Cade Klubnik,314,QB,NYJ,QB44,13,233,393,288.33,74.05,24361
Tyler Higbee,315,TE,LAR,TE53,13,225,320,280.00,40.21,15623
Noah Fant,316,TE,NO,TE54,13,278,339,301.75,22.70,17527
Samaje Perine,317,RB,CIN,RB95,13,259,343,303.25,29.84,16423
Malik Benson,318,WR,LV,WR125,13,230,322,283.33,38.96,26012
Jordan Whittington,319,WR,LAR,WR126,13,291,318,303.75,9.68,23135
Tyson Bagent,320,QB,CHI,QB45,13,155,332,243.50,88.50,25321
CJ Daniels,321,WR,LAR,WR127,13,197,344,284.00,62.98,28125
Kendrick Bourne,322,WR,ARI,WR128,13,249,374,306.50,44.79,17066
John Metchie III,323,WR,CAR,WR129,13,293,328,307.75,12.85,22895
Quinn Ewers,324,QB,JAC,QB46,13,258,342,289.67,37.28,23680
Audric Estime,325,RB,NO,RB96,13,273,336,308.50,22.85,23054
Jaylin Lane,326,WR,WAS,WR130,13,304,314,308.50,3.84,27454
Xavier Hutchinson,327,WR,HOU,WR131,13,211,369,291.67,64.55,25332
Taylen Green,328,QB,CLE,QB47,13,240,408,305.00,73.66,28094
J'Mari Taylor,329,RB,JAC,RB97,13,264,325,291.00,25.39,28109
Jack Endries,330,TE,CIN,TE55,13,257,362,309.50,40.12,27501
Jahan Dotson,331,WR,ATL,WR132,14,294,330,310.75,12.79,23101
Dont'e Thornton Jr.,332,WR,LV,WR133,14,283,350,312.50,27.02,27288
Garrett Nussmeier,333,QB,KC,QB48,14,249,412,312.00,71.50,22998
Cole Payton,334,QB,PHI,QB49,14,250,418,314.00,74.19,28302
Savion Williams,335,WR,GB,WR134,14,289,310,297.33,9.10,27144
Emari Demercado,336,RB,DAL,RB98,14,268,345,314.50,30.68,25654
Luke Musgrave,337,TE,GB,TE56,14,295,353,317.75,23.76,25282
Dawson Knox,338,TE,BUF,TE57,14,272,323,302.67,22.07,18631
Mitchell Evans,339,TE,CAR,TE58,14,261,359,319.75,38.30,27138
Ty Johnson,340,RB,BUF,RB99,14,250,338,305.67,39.53,18406
Noah Gray,341,TE,KC,TE59,14,287,355,320.75,27.72,19539
Treylon Burks,342,WR,WAS,WR135,14,283,355,321.00,25.53,22905
Michael Trigg,343,TE,DAL,TE60,14,269,404,321.00,59.31,23167
Luke McCaffrey,344,WR,WAS,WR136,14,288,343,308.33,24.64,26328
Tai Felton,345,WR,MIN,WR137,14,262,357,309.67,38.78,27182
Dyami Brown,346,WR,WAS,WR138,14,239,384,317.33,59.77,20113
Will Howard,347,QB,PIT,QB50,14,251,415,328.67,67.23,25972
KeAndre Lambert-Smith,348,WR,LAC,WR139,14,289,344,313.33,22.90,24372
Marlin Klein,349,TE,HOU,TE61,14,285,292,288.50,3.50,28157
Tommy Tremble,350,TE,CAR,TE62,14,285,390,323.67,47.12,22795
Joe Milton III,351,QB,DAL,QB51,14,273,338,305.50,32.50,25967
Barion Brown,352,WR,NO,WR140,14,319,333,327.67,6.18,25416
Roschon Johnson,353,RB,CHI,RB100,14,305,368,331.33,26.74,25322
Elijah Moore,354,WR,PHI,WR141,14,311,450,359.33,64.16,20114
Spencer Rattler,355,QB,NO,QB52,14,266,425,345.50,79.50,23081
Kareem Hunt,356,RB,FA,RB101,14,317,402,345.33,40.07,16425
Devontez Walker,357,WR,BAL,WR142,14,332,335,333.33,1.25,26011
Tanner McKee,358,QB,PHI,QB53,14,270,429,349.50,79.50,24740
Davis Mills,359,QB,HOU,QB54,14,271,430,350.50,79.50,22799
Trey Lance,360,QB,LAC,QB55,14,272,453,362.50,90.50,20082
