name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.17,0.37,17298
Drake Maye,2,QB,NE,QB2,1,1,6,2.83,1.28,23046
Lamar Jackson,3,QB,BAL,QB3,1,2,9,4.25,2.24,17233
Jayden Daniels,4,QB,WAS,QB4,1,3,10,5.25,2.24,22902
Ja'Marr Chase,5,WR,CIN,WR1,2,3,8,6.33,1.84,19788
Caleb Williams,6,QB,CHI,QB5,2,4,13,7.92,3.04,23084
Joe Burrow,7,QB,CIN,QB6,2,3,18,8.33,5.12,19196
Jaxon Smith-Njigba,8,WR,SEA,WR2,2,2,16,9.25,3.17,23070
Puka Nacua,9,WR,LAR,WR3,2,6,16,10.08,2.69,23180
Justin Herbert,10,QB,LAC,QB7,2,5,26,10.67,5.31,18635
Bijan Robinson,11,RB,ATL,RB1,2,4,18,11.25,4.62,23133
Jahmyr Gibbs,12,RB,DET,RB2,2,5,19,11.33,4.85,22968
Amon-Ra St. Brown,13,WR,DET,WR4,3,11,19,14.75,2.28,19799
Jalen Hurts,14,QB,PHI,QB8,3,6,24,14.92,6.17,19275
Patrick Mahomes II,15,QB,KC,QB9,3,7,26,15.92,5.33,16413
Trevor Lawrence,16,QB,JAC,QB10,3,12,27,17.25,5.37,19780
Justin Jefferson,17,WR,MIN,WR5,3,13,22,18.75,3.06,19236
CeeDee Lamb,18,WR,DAL,WR6,3,14,29,19.83,4.90,19202
Brock Purdy,19,QB,SF,QB11,4,14,33,21.42,6.50,19797
Jaxson Dart,20,QB,NYG,QB12,4,13,33,22.50,6.86,23160
Ashton Jeanty,21,RB,LV,RB3,4,13,31,22.67,4.90,25989
Bo Nix,22,QB,DEN,QB13,4,15,32,23.58,5.47,22910
Malik Nabers,23,WR,NYG,WR7,4,15,35,24.08,6.10,25409
Drake London,24,WR,ATL,WR8,4,20,28,24.67,2.69,23163
James Cook III,25,RB,BUF,RB4,4,21,35,28.50,3.80,22958
Jeremiyah Love,26,RB,ARI,RB5,4,14,75,28.75,15.05,25403
Dak Prescott,27,QB,DAL,QB14,4,17,57,29.50,13.11,15600
De'Von Achane,28,RB,MIA,RB6,4,21,39,29.67,5.39,23136
Jonathan Taylor,29,RB,IND,RB7,4,20,41,30.17,7.10,19217
Jordan Love,30,QB,GB,QB15,4,20,46,30.83,9.13,19246
Brock Bowers,31,TE,LV,TE1,4,11,43,30.92,9.33,22955
Nico Collins,32,WR,HOU,WR9,4,27,37,31.83,2.88,20130
Tetairoa McMillan,33,WR,CAR,WR10,5,24,43,32.42,5.79,25417
